date,AHE,PNS,Goods,Serv,UWE_P50,WGT_3m,NIPA,UWE_P50_3m,NIPA_3m
2020-07-01,4.851944345344261,4.929876753081164,2.8305701577031828,5.412371134020599,10.866957310748226,3.9,9.090364680151497,12.772011741502363,9.539201751620515
2020-08-01,4.832977967306329,5.040237187632357,2.701612903225792,5.565068493150682,10.076273951754564,3.5,8.549354459597991,11.099753795661904,8.975349854487883
2020-09-01,4.794034090909105,4.814189189189189,2.4929634097305975,5.335040546308156,4.840507484066459,3.5,8.513043802615972,8.59457958218975,8.717587647455153
2020-10-01,4.675876726886297,4.589473684210521,2.4048096192384794,5.106382978723412,6.188482656846306,3.5,9.3457831939882,7.035088030889111,8.802727152067387
2020-11-01,4.587155963302747,4.699958036088958,2.839999999999998,5.131467345207796,3.888096149195075,3.7,9.92258472554517,4.972362096702614,9.260470574049782
2020-12-01,5.391120507399583,5.578859060402697,2.7910685805422775,6.146672318779145,7.016407401649949,3.4,10.74926469157591,5.697662069230444,10.005877537036426
2021-01-01,5.240942666197679,5.269761606022594,2.9856687898089262,5.790363482671168,3.438683532640452,3.4,9.11527505513643,4.781062361161826,9.929041490752503
2021-02-01,5.3608969866853595,5.1186017478152435,2.6962727993655733,5.590584279108879,4.889025553074022,3.4,7.298392175451607,5.114705495788143,9.054310640721313
2021-03-01,4.523312456506612,5.05594695399918,2.9283735654926923,5.525324403516119,3.4311474289280275,3.4,9.08098830124704,3.919618838214168,8.498218510611691
2021-04-01,0.6324900133155786,1.4717581543357339,3.9270130900436184,0.9952229299363013,-5.409970703228595,3.2,4.095078636343508,0.9700674262578192,6.824819704347384
2021-05-01,2.3216689098250365,2.8022417934347343,3.7066246056782326,2.650602409638547,-3.70884729784966,3.0,3.4808582913945285,-1.8958901907167414,5.552308409661691
2021-06-01,3.9823008849557473,4.156577885391433,4.383886255924163,4.1362530413625365,-2.584416527602218,3.2,4.811439104986537,-3.901078176226823,4.129125344241523
2021-07-01,4.321197686287848,5.143782908059946,4.404246952418411,5.2974735126324335,-2.538900209042138,3.7,5.536143723922482,-2.944054678164671,4.609480373434515
2021-08-01,4.37288135593219,5.282258064516121,4.829210836277986,5.352798053527974,-1.5765576123494052,3.9,5.724401068599194,-2.233291449664586,5.35732796583607
2021-09-01,4.91358861402913,5.962933118452862,5.178501373087485,6.118314424635329,8.300927339565556,4.2,6.097233570819216,1.3951565060580053,5.78592612111363
2021-10-01,5.414551607444995,6.521739130434789,5.244618395303324,6.761133603238867,2.088157485927189,4.1,5.3189968016723155,2.9375090710477814,5.713543813696909
2021-11-01,5.4318488529014886,6.452905811623255,5.017502917152861,6.776926179911258,2.167020184760804,4.3,4.857565741314462,4.185368336751184,5.424598704601998
2021-12-01,5.015045135406226,6.317044100119196,5.352986811481775,6.549520766773176,1.7533480195842888,4.5,4.575461220837518,2.002841896757429,4.917341254608098
2022-01-01,5.681818181818188,6.912991656734202,5.488983378430601,7.19137035557329,5.116760187361691,5.1,4.356409366108704,3.012376130568929,4.596478776086895
2022-02-01,5.287662121715986,6.809184481393493,5.830115830115834,7.04617834394905,6.53229141935503,5.8,5.294253266847249,4.467466542100338,4.742041284597824
2022-03-01,5.925432756324911,6.982248520710055,5.805459438677429,7.25902419674731,3.4668449567698323,6.0,5.285688024286306,5.038632187828853,4.978783552414086
2022-04-01,5.72279192854781,6.93845550764407,5.4580152671755755,7.252660622782803,4.505930634114086,6.0,3.870905101347688,4.835022336746317,4.816948797493747
2022-05-01,5.557382439986847,6.697819314641751,5.931558935361214,6.8075117370892,5.279097454718795,6.1,3.1824928832071553,4.417291015200906,4.113028669613716
2022-06-01,5.400981996726695,6.66408368849285,5.675368898978439,6.853582554517135,4.342787655982683,6.7,2.730151906191125,4.7092719149385225,3.261183296915322
2022-07-01,5.512067840834978,6.548536209553157,5.687382297551791,6.733746130030949,7.252354329599919,6.7,3.319294151739083,5.624746480100467,3.0773129803791206
2022-08-01,5.358882754140959,6.242818843355025,5.4307116104868935,6.46651270207852,8.286880353704461,6.7,3.7627066486213945,6.627340779762356,3.2707175688505337
2022-09-01,5.135658914728669,5.893536121673004,5.520328235732941,5.994654448262704,5.325944417883122,6.3,3.916274008754028,6.955059700395836,3.666091603038168
2022-10-01,4.975922953451062,5.820105820105814,5.838601710673119,5.839969662495248,6.994715772721483,6.4,2.569796579973782,6.869180181436356,3.4162590791164007
2022-11-01,5.088000000000004,5.873493975903621,5.814814814814806,5.893464299206652,7.913379647892403,6.4,1.719081363289443,6.744679946165671,2.735050650672417
2022-12-01,4.9347341610952,5.493273542600896,5.78055964653903,5.434782608695654,5.211004305336875,6.1,1.2996123103646173,6.706366575316921,1.8628300845426136
2023-01-01,4.522454142947496,5.2025269416573705,5.972883840234533,5.031680954155804,7.158733446932031,6.1,2.3431951093712655,6.761039133387104,1.7872962610084413
2023-02-01,4.737839545167399,5.374351371386199,5.727836556001464,5.317962067683157,5.023910725193415,6.1,2.466736532925462,5.797882825820775,2.0365146508871144
2023-03-01,4.588309239472044,5.420353982300874,5.777616279069764,5.3254437869822535,5.114963775890802,6.4,2.6718942787186117,5.765869316005418,2.493941973671779
2023-04-01,4.568210262828543,5.168621700879772,5.826999638074559,4.998162440279308,6.160395076019265,6.1,3.07624028429494,5.433089859034495,2.738290365313004
2023-05-01,4.423676012461075,5.036496350364983,5.312275664034449,4.981684981684986,3.67425493008946,6.0,3.336676040722586,4.983204593999844,3.0282702012453786
2023-06-01,4.627329192546559,4.940065383218295,5.800214822771221,4.810495626822164,7.288414207669569,5.6,3.719461090006937,5.707688071259432,3.377459138341487
2023-07-01,4.605873261205562,4.9168474331164225,5.773342836778328,4.713560551123996,3.934066871517339,5.7,3.057926945385181,4.9655786697587905,3.3713546920382336
2023-08-01,4.469790382244154,4.758471521268937,5.754884547069272,4.5553145336225676,1.8149799644889384,5.3,2.914074919209475,4.34582034789195,3.2304876515338634
2023-09-01,4.423963133640574,4.703770197486534,5.691056910569103,4.502881844380413,4.479469715227702,5.2,2.7026413446672892,3.4095055170779944,2.891547736420648
2023-10-01,4.189602446483165,4.535714285714287,5.340829234012645,4.3353636689358765,5.062464652586107,5.2,3.272905536724191,3.7856381107675836,2.963207266866984
2023-11-01,4.110840438489638,4.480796586059732,5.7752887644382245,4.209775240813407,3.251338880685073,5.2,3.9769921418946197,4.264424416166295,3.3175130077620327
2023-12-01,4.095873786407767,4.427913567127173,5.9171597633136175,4.08816210451477,8.671992892557,5.2,4.2944585822951575,5.661932141942728,3.848118753637989
2024-01-01,4.296520423600603,4.592016955139533,5.636237897648688,4.364797728885739,3.81407590016265,5.0,4.469816075922162,5.245802557801575,4.247088933370645
2024-02-01,4.161640530759958,4.3615898698557976,5.7280883367839985,4.096045197740117,0.4055553552157809,5.0,5.330951857082011,4.297208049311812,4.69840883843311
2024-03-01,4.176682692307687,4.232249038125224,5.771212641703882,3.89747191011236,4.825441861383384,4.7,5.7088979958325625,3.0150243722539396,5.169888642945578
2024-04-01,3.979652902453612,4.043220634367373,5.4035567715458255,3.8151907595379786,3.629682203243689,5.3,4.932943683754254,2.9535598066142854,5.324264512222942
2024-05-01,4.0871121718377035,4.134815844336326,5.38513974096797,3.872993719469653,2.986456750046385,5.3,4.647171627249458,3.8138602715578203,5.096337768945425
2024-06-01,3.8883941822499324,4.084458290065762,5.008460236886636,3.8595271210013937,5.44390350194226,5.3,4.145047546324676,4.020014151744113,4.575054285776129
2024-07-01,3.634751773049638,3.9627842866988283,5.053908355795156,3.7396121883656486,4.703109705368735,4.7,3.7968759820350417,4.377823319119128,4.1963650518697255
2024-08-01,3.9539687223369535,4.163799036476257,4.971447766207593,3.9764868603042736,6.204803355695354,4.6,3.664050620794246,5.450605521002117,3.8686580497179874
2024-09-01,3.94233598117093,4.183813443072704,5.183946488294322,3.964150293002411,2.53139498439976,4.7,3.3713183884636067,4.4797693484879515,3.610748330430964
2024-10-01,4.1385383034928,4.168090194738627,5.170113408939292,3.9835164835164916,3.798307338577067,4.6,4.040207256631101,4.178168559557395,3.6918587552963174
2024-11-01,4.153261187481716,4.084411164057178,4.533421575115826,4.005477576172534,5.603153091426383,4.3,4.208031522315747,3.977618471467738,3.8731857224701507
2024-12-01,3.9930049548236646,4.036635006784262,4.239237594479128,4.030054644808745,4.576347806575987,4.2,4.222404409002767,4.659269412193146,4.1568810626498705
2025-01-01,3.9454598201334568,4.018912529550822,4.451718494271684,3.9782386943216563,5.945582295320806,4.1,3.435831795488986,5.375027731107726,3.9554225756024994
2025-02-01,3.93746381007527,4.1793056959892105,4.373368146214096,4.104477611940305,5.9340865687629085,4.3,2.852182387990876,5.485338890219901,3.503472864160875
2025-03-01,3.8938563599653975,3.926174496644297,4.54693082169535,3.8188577222034503,4.602717483175467,4.3,2.6604776622840998,5.494128782419728,2.9828306152546538
2025-04-01,3.827338129496405,4.020100502512558,4.542504866969499,3.877275792312873,6.5641037758663145,4.3,3.3930626290820998,5.700302609268231,2.9685742264523576
2025-05-01,3.840642017770124,3.903903903903916,4.495472186287186,3.8293584145112636,6.95224300483106,4.3,3.5960168082718624,6.0396880879576145,3.2165190332126863
2025-06-01,3.771428571428581,3.957432657133353,4.4150821785369,3.8834951456310662,0.500458546263971,4.2,3.7561071290250547,4.6722684423204495,3.5817288554596716
2025-07-01,3.9064727687482037,3.8780245276764935,4.008980115458627,3.8718291054739673,3.070087169101221,4.1,,3.507596240065418,
