date,FDHBATN,GFDEBTN,FDHBFRBN,FDHBPIN,FDHBFIN,FOREIGN,PD,IG
2016-10-01,29.193847693602095,105.31834573744332,14.992059538462616,63.11300149551553,31.665368078864866,-1.980562990136931,31.447633416650667,27.213284703465163
2017-01-01,28.576914355473942,103.64643266096007,14.931596159930278,62.174531968915716,31.727796365547583,-2.036609823359853,30.446735603368126,26.540304532114096
2017-04-01,28.354291997940788,102.79752302389917,14.83638586763111,61.64933720655685,31.867689336365302,-2.0424920482295765,29.781647870191552,26.31179994971122
2017-07-01,28.43831191005207,103.49150205072146,14.658880713812197,62.40703866332793,32.21517996006113,-2.0127292364707348,30.1918587032668,26.42558267358134
2017-10-01,28.498176654645068,103.00580303849006,14.366282561982432,62.12995890875733,31.220799457143215,-1.9886150868947887,30.909159451614123,26.50956156775028
2018-01-01,28.046264922612135,104.63475303944543,14.033216564462897,64.5149414903714,30.87695330194469,-1.9596699380009976,33.63798818842671,26.08659498461114
2018-04-01,27.901646476582513,103.5411139423817,13.546274127210403,63.939296724892294,30.410063957860302,-1.8461033863035028,33.52923276703199,26.055543090279
2018-07-01,27.733237789911275,104.00623030250766,13.041155051911616,65.00565226609321,30.095307850554338,-1.773814805408433,34.910344415538866,25.95942298450285
2018-10-01,28.11507935269005,105.54691425525075,12.462743048278977,66.66468452854902,30.11681149804059,-1.695592674267278,36.54787303050842,26.419486678422764
2019-01-01,27.621022805551874,104.82934799911581,12.071873311320065,66.76268620243053,30.809374254184952,-1.626234320186674,35.953311948245585,25.994788485365195
2019-04-01,27.352583021944632,103.52961257679416,11.530332569152362,66.18138166326696,31.147802077128123,-1.5346846775697849,35.03357958613884,25.81789834437484
2019-07-01,27.370741533038583,105.51538119897701,11.315512808729435,68.25148562554271,32.15470819747445,-1.4223587683337315,36.09677742806826,25.94838276470487
2019-10-01,27.705890558657646,106.88662749074795,12.149891101904258,68.37342786954636,31.530601019084948,-1.3425820393603174,36.84282685046142,26.36330851929733
2020-01-01,27.834646173800838,107.8269964498149,16.526825663551804,66.89190544428573,32.26617919408793,-3.4263808318234563,34.6257262501978,24.40826534197738
2020-04-01,30.192734218338074,134.83527884554715,23.503672785454974,83.10751927090105,35.91280035358228,-1.9686474291469458,47.194718917318774,28.224086789191137
2020-07-01,27.654927614033387,126.13449650947916,22.81095107728391,77.58247330312827,33.09174406579626,-1.9138554849664158,44.49072923733201,25.741072129066982
2020-10-01,28.087834960768415,127.84231216953597,23.625452470998688,78.04114001820619,32.57680615438883,-1.9121152804373405,45.464333863817366,26.175719680331085
2021-01-01,27.452488028735523,126.07671916769183,24.206320289864816,76.35213107554276,31.542293239400642,-1.9342202264512776,44.80983783614212,25.518267802284235
2021-04-01,26.79707417915112,123.78842235587607,24.490680625891493,74.39818242200893,32.62429614281882,-1.8975148711754868,41.77388627919011,24.89955930797564
2021-07-01,25.999706162352943,120.71512525042019,25.101883533287307,71.54776857482797,32.14762199570114,-1.9342330200480367,39.400146579126826,24.065473142304914
2021-10-01,26.485087490427272,121.6356639732498,25.222672309197524,71.83544736584125,31.789648587314506,-1.907543192216251,40.045798778526745,24.577544298211016
2022-01-01,26.263354631761388,122.87942675324004,25.282314651938847,73.23908024419899,30.7358628450216,-1.9053227746591912,42.50321739917738,24.3580318571022
2022-04-01,26.27921384245132,121.07099850303835,24.622480184546585,71.96038287617836,29.37563439472545,-1.7910784001379125,42.58474848145291,24.48813544231342
2022-07-01,25.690876837262223,120.23395637550249,23.701986410247173,72.55575652268834,28.189693017877783,-1.7146633946952434,44.36606350481056,23.976213442566987
2022-10-01,26.3235523218463,120.20697305286497,22.743426503459027,72.76190152632995,27.941320052435554,-1.6219072987703154,44.82058147389441,24.701645023075987
