date,Manufacturing,Mining,Electric and gas utilities,Durable manufacturing,Nondurable manufacturing,Consumer goods,Durable consumer goods,Automotive products,Nondurable consumer goods,Foods and tobacco,Chemical products,Consumer energy products,"Equipment, total",Transit equipment,Information processing and related equipment,Industrial equipment,Oil and gas well drilling and manufactured homes,Materials,Durable goods materials,Consumer parts,Equipment parts,Basic metals,Nondurable goods materials,Textile materials,Chemical materials,Energy materials,Nonindustrial supplies,Construction supplies,Business supplies,Motor vehicles and parts,Clothing,Paper products,Paper materials,Commercial energy products,Total index,"Food, beverage, and tobacco",Chemical
2006-05-01,104.168,81.1359,98.635,93.8251,110.542,110.463,104.769,86.7737,111.524,99.4077,138.353,91.2902,94.4636,79.2107,79.3724,106.568,148.732,89.6679,92.1679,95.3676,67.3268,115.53,108.707,163.067,107.264,80.5018,113.24,119.306,110.165,87.9389,302.428,174.725,122.069,94.7069,98.7052,97.048,118.707
2006-06-01,104.48,81.5488,99.1107,94.2202,110.87,111.002,105.478,88.0231,112.001,98.7823,139.888,93.2834,95.2215,79.3792,81.3432,107.343,149.037,89.9242,92.2052,95.7734,67.4612,115.001,108.876,161.788,107.447,81.0195,113.134,118.819,110.223,88.7021,300.978,172.852,122.71,95.051,99.0427,96.5912,119.593
2006-07-01,104.128,81.8999,100.603,93.7043,110.894,110.015,101.665,80.9951,111.991,99.0299,139.737,93.4327,96.0394,78.873,82.5766,109.664,148.056,90.0679,91.6599,91.3696,68.5884,113.447,109.155,161.064,108.606,81.754,113.2,119.191,110.154,82.2073,301.032,170.441,122.449,95.5078,98.9804,96.7058,120.114
2006-08-01,104.871,81.6627,99.7749,94.8334,111.27,111.062,104.546,85.9024,112.402,99.2928,140.807,94.1086,96.8324,79.7669,83.1752,111.005,151.032,90.3336,92.5453,95.1675,69.5107,112.878,109.8,159.385,110.021,81.2606,112.796,118.271,109.977,86.9239,294.519,169.753,122.443,95.9635,99.4106,96.7901,121.177
2006-09-01,104.942,82.0003,96.7266,94.688,111.689,110.55,102.797,83.2336,112.319,99.3022,141.471,93.4436,97.0663,79.0347,84.2816,111.747,150.753,90.1608,92.6831,93.5073,70.7653,113.143,110.098,156.83,110.558,80.5624,112.728,118.141,109.936,84.4307,291.668,170.905,123.54,95.586,99.2207,96.8568,121.525
2006-10-01,104.477,82.3802,98.6862,94.053,111.45,110.422,101.396,81.8943,112.629,100.452,141.063,93.2357,97.4229,78.8124,85.3763,111.697,149.838,90.0132,91.6639,91.7535,70.4095,110.499,109.986,153.984,110.067,81.2138,112.461,116.885,110.107,83.0144,285.372,171.184,123.806,96.8595,99.1253,97.833,121.055
2006-11-01,104.616,81.2637,99.0933,94.5419,111.111,110.61,101.998,83.5976,112.674,101.068,140.523,93.4063,97.9623,78.8753,85.8442,111.306,147.5,89.8005,91.5757,92.5058,71.0196,108.793,109.819,152.106,110.02,80.8571,112.168,116.656,109.785,84.6265,274.509,170.054,123.393,95.5266,99.0969,98.4761,120.601
2006-12-01,106.135,82.5496,95.931,96.0591,112.717,111.149,104.377,87.1867,112.575,101.108,143.676,91.2806,99.5435,78.6612,87.2682,113.337,149.422,90.7517,92.769,94.9505,71.6289,109.317,112.503,152.562,113.602,80.7624,113.738,119.767,110.664,87.4629,265.697,169.509,125.686,94.7704,100.112,98.5593,123.962
2007-01-01,105.768,80.6801,98.0079,95.4615,112.66,110.521,101.718,83.3109,112.654,101.088,141.55,93.1576,98.6721,76.2686,87.8998,111.654,152.009,90.7161,92.9535,93.7005,72.2285,112.57,112.174,149.543,114.729,80.6636,113.233,117.91,110.766,83.0947,266.714,169.006,123.778,95.7571,99.7571,98.6065,123.531
2007-02-01,106.138,81.4529,104.099,96.2033,112.55,111.785,102.967,87.0148,113.912,101.385,141.18,97.7331,99.4689,77.3485,89.4215,112.708,153.662,91.6556,93.6745,94.7044,73.22,112.742,112.697,148.574,115.731,82.0359,113.947,118.141,111.696,86.2948,256.557,169.985,125.094,98.2457,100.728,98.78,124.258
2007-03-01,106.998,81.448,99.2424,97.5703,112.819,110.892,103.46,87.8888,112.544,100.426,140.74,94.9454,100.776,77.5061,91.9124,114.805,154.114,91.9651,94.7297,96.1418,74.2595,113.254,114.229,149.688,118.826,81.0619,114.55,119.455,111.976,87.0598,249.534,169.683,124.534,96.2115,100.902,98.0793,125.468
2007-04-01,107.674,81.6518,100.858,98.6424,112.969,111.475,105.233,90.951,112.709,100.919,141.002,94.7792,101.892,78.7019,94.0451,114.975,152.54,92.6476,95.6889,97.5194,75.3938,114.231,114.733,150.628,118.925,81.5904,115.044,118.975,112.913,89.5223,246.851,169.074,124.23,97.2835,101.587,98.6982,125.911
2007-05-01,107.58,82.2843,101.048,98.7319,112.725,111.034,104.622,89.9536,112.331,100.264,139.818,95.6305,102.3,79.2429,92.8757,116.343,152.103,93.0139,96.0095,97.4261,76.1525,114.543,114.588,150.785,119.421,82.2552,114.543,118.653,112.333,88.7585,245.295,167.759,122.803,97.126,101.63,98.1455,125.718
2007-06-01,107.928,81.8598,99.1962,99.3305,112.882,111.18,105.959,91.8931,112.061,100.715,139.575,94.3922,102.881,81.8041,90.235,117.052,154.082,92.9019,96.4816,97.3076,77.3735,113.516,114.788,152.395,119.904,81.4442,114.259,119.291,111.631,90.0226,239.928,166.763,121.669,96.4709,101.648,98.6345,126.052
2007-07-01,107.866,81.8289,98.1042,99.2496,113.048,110.792,104.783,90.0035,111.955,100.554,140.334,94.1548,103.073,81.694,88.9992,118.463,152.97,92.9818,96.4365,94.7652,78.4291,114.356,115.323,148.553,119.933,81.4208,113.423,118.77,110.655,87.4151,234.607,165.385,122.857,95.1048,101.493,98.776,126.673
2007-08-01,107.544,81.8188,102.758,99.455,112.202,110.581,104.483,89.1778,111.779,99.0477,140.204,96.8522,103.403,82.9574,89.5048,116.277,150.861,93.4695,96.7239,96.7012,78.762,113.561,114.26,144.977,119.199,82.8204,113.247,118.157,110.682,87.667,225.654,163.052,122.296,97.7743,101.687,97.1639,126.236
2007-09-01,107.858,81.944,102.823,99.7866,112.623,110.467,103.094,86.4815,112.112,99.7283,139.416,97.7927,104.931,83.466,90.4082,118.953,148.747,93.5497,96.7444,94.1842,79.565,112.571,115.191,146.996,121.248,82.5679,113.602,118.351,111.113,83.5289,225.839,161.106,121.404,97.1896,101.94,97.6979,126.854
2007-10-01,107.666,81.6893,101.575,100.032,111.956,109.465,102.842,86.1962,110.861,98.4638,140.092,95.2592,104.469,83.4115,90.8973,117.612,143.613,93.6691,97.1208,93.5139,80.9222,113.412,114.516,146.355,119.826,82.8233,113.206,117.68,110.845,82.4937,216.457,160.166,122.203,97.5277,101.635,96.6292,126.134
2007-11-01,108.228,82.6433,101.633,101.062,111.999,109.429,103.221,86.7764,110.684,98.7054,139.109,95.0517,105.573,85.1049,92.4756,117.269,147.413,94.5029,98.572,93.9239,82.8077,116.272,115.297,144.964,121.132,83.1932,113.465,117.586,111.265,83.0399,214.573,159.809,123.321,98.0973,102.207,96.7775,126.583
2007-12-01,108.398,83.3148,99.6761,101.386,111.969,109.102,103.247,87.4851,110.239,98.5161,139.481,93.3504,106.534,85.8236,93.7854,118.724,148.815,94.5748,98.6208,92.3914,83.4271,117.504,116.042,143.028,121.347,83.0173,113.317,117.792,110.962,83.0072,215.946,158.891,125.182,95.8779,102.26,96.7979,126.492
2008-01-01,108.186,82.913,100.915,101.526,111.264,108.871,100.774,83.487,110.786,98.0459,139.975,95.823,106.977,85.1703,94.8938,119.563,147.062,94.334,98.6117,91.7518,84.1799,118.022,114.849,138.744,119.468,82.9987,113.319,117.849,110.942,80.1346,210.749,159.676,124.001,97.3988,102.14,96.4454,125.661
2008-02-01,107.463,83.0027,102.332,101.089,110.074,108.71,100.226,84.0165,110.762,97.8566,139.026,96.9789,106.907,85.3648,96.4147,118.186,147.116,93.8918,98.397,91.0732,84.189,119.159,112.582,137.605,116.457,83.1239,112.566,115.426,110.935,80.3875,205.286,160.489,121.963,99.4874,101.767,96.0483,123.74
2008-03-01,106.995,83.4268,101.524,100.906,109.298,107.16,97.4977,79.3387,109.629,97.6462,136.696,94.9204,107.689,85.4055,97.228,118.68,149.591,93.9992,98.0542,88.9202,84.984,118.611,112.453,137.12,115.502,83.6739,111.737,113.896,110.419,75.0204,202.893,159.344,122.541,96.6299,101.436,95.976,122.31
2008-04-01,105.899,83.8291,101.553,99.5703,108.58,106.479,95.1756,75.7996,109.518,97.4746,136.388,95.7286,106.26,84.0404,97.5518,113.476,152.7,93.6351,97.5622,87.3709,84.8482,120.097,110.931,133.309,113.21,83.8699,110.446,111.738,109.515,71.4411,198.839,157.427,121.237,97.3254,100.742,95.8935,121.021
2008-05-01,105.254,83.6599,100.345,98.9288,108.121,105.871,94.1877,74.6774,109.045,97.3585,136.125,94.6521,106.587,86.6896,97.0805,113.008,154.864,92.9147,96.4674,86.3548,84.2021,118.049,110.277,133.386,111.558,83.4341,109.429,110.579,108.565,70.5848,194.834,156.13,122.609,97.2834,100.132,95.6984,119.895
2008-06-01,104.493,84.289,101.808,98.5942,106.839,105.634,94.8832,76.3529,108.491,95.9565,135.694,95.4615,106.313,85.7418,96.7987,113.145,157.137,92.8376,96.3332,87.189,83.845,119.3,108.541,129.876,109.764,84.0368,108.389,109.346,107.612,72.7161,195.227,156.121,119.614,96.9939,99.8651,94.4147,118.484
2008-07-01,103.368,86.4327,100.433,97.0687,106.252,104.965,92.7187,73.8534,108.338,96.3206,135.548,94.2729,104.773,81.0734,95.2409,111.758,160.253,92.7851,94.863,84.8532,81.981,119.267,107.252,127.404,107.945,85.4082,107.756,109.152,106.789,70.4265,194.299,155.656,118.126,97.3838,99.4214,94.7194,117.428
2008-08-01,102.034,85.0503,96.784,95.555,105.198,103.085,88.6114,67.7335,107.235,95.5803,134.287,92.2102,103.388,73.2871,93.9344,111.923,164.224,91.1969,93.7485,80.7107,82.1003,119.482,105.887,129.407,104.726,83.5191,106.563,106.86,106.075,63.8431,192.338,154.789,118.184,94.9694,97.8448,94.0929,115.275
2008-09-01,98.5438,75.4054,98.699,92.1209,101.509,102.366,87.8657,68.9605,106.531,96.2488,133.893,89.1026,97.0042,48.5339,92.184,110.483,169.661,85.1698,91.7264,79.8712,80.5983,114.767,97.6895,125.76,88.5187,75.6723,104.573,104.063,104.44,64.2135,186.077,152.832,115.962,95.1236,93.559,94.7321,107.516
2008-10-01,97.9065,82.002,99.3977,89.6117,103.593,102.641,85.697,66.9511,107.649,96.7304,132.742,95.3629,94.9854,43.292,91.0489,107.813,169.369,87.6705,88.7195,76.2736,78.3625,107.918,102.103,123.036,100.262,81.4009,103.439,102.414,103.531,61.7837,178.479,148.666,116.564,96.7507,94.4956,95.3087,112.3
2008-11-01,95.4867,83.9108,100.751,87.0023,101.493,101.783,82.4044,64.5078,107.643,96.6922,133.165,96.0272,95.6871,53.9062,89.6632,105.482,165.906,86.3416,84.4903,72.3453,74.7163,100.223,97.7582,115.785,93.5566,83.4786,100.284,97.3024,101.232,59.4471,169.491,146.501,109.83,97.0473,93.2689,95.198,108.969
2008-12-01,92.2717,82.3418,100.319,84.0361,97.9589,99.6856,78.5767,60.8044,106.17,94.8213,129.68,97.2976,95.858,65.1115,88.5816,100.865,156.993,83.1525,79.5726,67.4649,70.5488,93.6024,92.5748,107.987,86.8596,82.5003,96.2061,91.8184,97.7747,55.7434,163.982,145.175,103.746,96.2744,90.628,93.3529,103.743
2009-01-01,89.3014,81.8679,100.202,79.0504,97.7188,97.3396,69.6775,46.5119,106.144,95.1241,129.776,97.168,91.1946,55.675,86.5777,96.7916,144.005,81.5706,74.9644,54.4397,68.8185,90.6043,93.1597,109.09,87.7788,82.4258,93.8807,87.7277,96.2194,39.0605,156.65,143.592,103.996,97.0944,88.3811,93.738,103.868
2009-02-01,89.2009,80.8051,97.3441,78.7282,98.141,97.4189,71.294,51.4746,105.689,96.3046,127.541,95.7459,89.9148,59.5765,86.4519,93.2843,125.901,81.1133,74.4494,56.2038,68.541,88.9471,94.4378,101.891,89.3573,81.3038,92.6062,86.1657,95.0723,44.4386,150.305,141.483,106.731,95.4353,87.8412,95.0871,103.944
2009-03-01,87.5837,79.0406,98.6228,76.9534,96.9969,96.8719,71.1403,53.1049,105.014,95.4477,127.327,95.8595,87.4611,60.557,86.1243,87.3015,106.759,79.6616,72.0758,54.8332,67.0528,85.3189,92.6735,101.976,87.5639,80.8555,91.0374,83.3826,94.0331,45.268,148.819,137.387,101.045,95.572,86.4794,94.5458,103.407
2009-04-01,86.9803,77.7999,98.1842,76.0923,96.8472,96.5678,71.2769,53.6911,104.562,95.3038,125.339,96.6783,85.6029,58.4736,85.6435,83.9345,97.7677,79.0843,71.0588,55.1517,65.8006,85.1052,93.5733,102.874,91.1436,79.9965,90.2719,81.8556,93.5988,45.8404,143.781,135.394,99.0842,95.6633,85.7883,94.3271,104.08
2009-05-01,86.0917,77.5815,96.834,74.3998,97.0133,95.3231,68.2563,49.731,103.968,95.8836,123.339,95.0911,83.6587,55.1122,85.705,79.968,93.1659,78.6143,69.5788,52.5909,64.8833,83.3628,94.7199,101.566,91.8548,79.6748,89.8763,81.5643,93.1585,40.8168,141.25,134.376,101.555,94.2877,84.9516,95.1782,103.649
2009-06-01,85.9072,77.3604,96.0068,73.808,97.3261,94.9141,67.5534,49.0018,103.674,95.3469,125.021,93.9697,83.066,54.6016,84.9717,79.9726,89.5003,78.3807,68.8878,49.0274,64.6243,83.6974,95.2231,104.445,92.2182,79.5376,90.0411,81.5689,93.3914,39.4182,132.344,133.859,103.489,93.9213,84.6928,94.6496,104.352
2009-07-01,87.2775,78.1695,94.7032,76.575,97.1026,96.1707,74.5099,60.7983,102.887,94.5323,123.797,93.3184,84.1016,58.5701,84.9355,78.7961,90.213,79.5654,71.5671,58.2355,65.7086,86.7745,95.7702,99.3344,93.9734,79.6495,90.0921,81.9538,93.2968,51.9832,136.407,133.019,102.903,93.2572,85.7044,93.9181,104.839
2009-08-01,88.264,79.0502,95.7288,77.6599,98.0391,97.0556,75.4488,62.8637,103.75,95.6046,125.2,93.2141,84.9732,59.3914,84.5392,81.6139,90.2579,80.7202,73.1805,60.7695,66.1338,93.1128,96.966,103.448,95.3726,80.3792,90.655,82.6046,93.8192,54.0167,134.34,133.368,104.734,93.204,86.6617,94.6387,105.978
2009-09-01,89.1596,78.7885,96.8094,79.2361,98.0683,97.8967,78.8713,68.1959,103.67,95.3333,123.371,94.7695,85.6453,62.4314,84.3693,80.4125,92.185,81.5999,74.9766,65.0596,67.7122,93.7291,97.1877,101.529,96.126,80.7721,90.8649,82.3418,94.2311,60.2219,133.287,135.148,104.655,93.616,87.4033,94.4242,105.739
2009-10-01,89.2183,78.4357,98.9722,79.1579,98.2185,98.1296,77.6457,66.4542,104.425,95.3935,122.64,98.5133,85.9102,62.7346,83.1802,82.4977,93.4109,81.8168,75.2684,65.833,67.9156,94.6094,97.9367,108.873,97.1665,80.6421,90.8916,80.9565,94.8614,59.716,132.086,136.239,104.666,94.0806,87.6035,94.6531,106.118
2009-11-01,90.1093,78.2608,95.9992,80.2306,98.9378,97.5318,79.0767,68.6385,103.121,95.0261,123.399,92.6091,85.9896,63.6108,83.8687,80.5832,96.4745,82.6587,76.7558,67.4443,68.8099,98.764,100.129,114.565,99.8518,80.1548,91.5758,82.5768,95.1438,61.9108,132.629,135.971,106.818,91.7782,87.9559,94.6081,107.877
2009-12-01,89.9699,77.5706,101.19,80.5267,98.2114,97.4128,78.5283,68.0266,103.162,94.7204,121.163,95.6897,87.3098,64.8692,84.0188,84.2287,99.7913,82.9561,76.9308,68.2465,69.417,96.6972,98.7974,112.79,98.518,81.4472,91.6583,80.7354,96.0425,62.4961,135.233,134.968,104.504,96.2174,88.2468,94.2939,106.762
2010-01-01,90.8707,79.0851,101.691,81.9495,98.677,98.0607,79.4649,68.9997,103.709,95.0288,121.962,96.8733,88.8624,64.9553,85.0722,86.8056,105.75,83.9711,78.8524,68.9309,71.3525,101.622,99.3903,111.299,100.005,81.8686,92.3702,82.2197,96.4246,63.5904,139.793,132.998,104.612,94.9266,89.1911,94.4432,108.344
2010-02-01,90.795,80.4939,103.199,81.9876,98.6499,97.2413,78.1887,66.7082,103.064,94.6005,118.774,98.461,88.9018,62.8272,85.9154,86.771,111.043,85.05,79.6188,69.515,72.2457,102.403,100.051,112.864,100.661,83.4507,92.3447,82.2943,96.356,61.2481,137.756,131.297,104.923,95.9328,89.4972,94.1341,107.272
2010-03-01,91.9526,81.2843,99.7079,83.5898,99.3708,97.5895,79.3074,67.6147,103.145,95.0387,119.977,96.9069,90.8259,65.2485,86.951,88.7073,115.385,85.5464,81.3724,71.3576,73.8214,104.43,100.471,114.276,101.449,82.8798,92.8812,83.8264,96.4714,62.9241,138.513,130.29,106.213,94.9906,90.1419,94.3809,107.984
2010-04-01,92.6959,81.6802,96.6383,84.7177,99.7811,96.7827,79.5257,67.1588,101.993,94.5596,120.227,92.9777,91.8881,63.7169,87.4256,92.2691,117.771,85.988,82.7455,72.3954,75.1963,104.089,101.054,115.228,102.681,82.4454,94.0738,86.3198,97.1146,62.7036,139.181,128.546,106.4,95.2202,90.4591,93.8302,108.635
2010-05-01,93.8885,81.6146,100.694,86.4081,100.386,98.6071,82.5495,71.6149,103.389,96.3823,119.278,96.0162,93.0657,66.6151,87.4136,94.3556,115.892,87.1458,84.3862,76.3291,76.2316,105.29,101.425,117.777,103.511,83.5785,94.6706,86.5648,97.8569,67.803,137.74,128.705,105.949,95.0943,91.702,95.1708,108.849
2010-06-01,93.8698,81.748,102.697,86.5765,100.127,98.3761,81.8252,70.8926,103.337,95.6304,118.394,98.0604,93.1493,67.0075,87.1987,94.4561,110.031,87.6461,84.8109,75.7078,77.101,106.867,102.164,117.22,104.862,84.025,94.6887,86.4893,97.9136,67.3957,138.01,129.385,106.399,96.0239,91.8997,94.6201,109.011
2010-07-01,94.358,82.2264,101.814,87.6362,99.9471,99.0078,85.0357,75.9776,103.075,95.2181,117.566,98.5774,94.0569,69.4576,87.8679,94.2512,109.7,87.8719,85.4838,77.6427,78.178,104.56,102.045,119.566,104.974,84.0452,94.5118,86.0517,97.8451,72.0168,136.323,128.85,106.167,95.8094,92.2522,94.229,108.692
2010-08-01,94.4798,83.4959,102.097,87.5814,100.442,98.7838,82.6294,72.7012,103.602,96.2258,118.188,98.6373,94.25,69.1088,87.4043,96.8027,112.414,88.6046,86.0508,75.534,79.3913,105.467,102.731,120.421,105.545,84.9374,94.5959,86.5791,97.7448,68.9476,139.567,126.451,105.686,95.429,92.5899,95.3715,109.093
2010-09-01,94.5529,84.6807,102.136,87.921,100.25,98.437,82.6579,73.0206,103.132,95.8624,117.776,97.8768,94.2945,69.0235,86.9317,98.3542,113.325,89.2896,86.4837,76.3822,79.9429,106.171,102.885,119.123,105.71,86.0731,94.6757,86.6752,97.8172,69.9932,136.428,126.57,105.627,96.0487,92.8564,95.2336,108.956
2010-10-01,94.6133,84.8037,98.7644,88.2197,99.9881,98.4424,83.1147,74.1337,102.988,96.847,117.741,95.3144,94.2202,67.8815,86.5782,100.275,113.697,88.8972,87.1692,77.5726,80.8126,106.207,101.907,117.274,103.884,85.1032,94.3047,86.7897,97.2476,70.7473,138.251,126.77,105.664,94.1362,92.6037,95.8933,107.697
2010-11-01,94.7365,84.1202,99.9667,88.486,99.944,97.9292,81.8558,71.374,102.721,95.5529,119.149,95.3262,94.189,65.9204,86.5938,101.736,114.664,89.0501,87.496,77.1051,82.4869,105.079,101.984,117.124,104.366,85.1643,95.1932,87.4891,98.2114,68.0714,137.457,127.56,105.265,95.9787,92.6773,94.7753,108.648
2010-12-01,95.2,84.573,105.265,89.0275,100.368,99.0334,81.5592,70.7198,104.27,95.9454,118.883,101.006,94.749,65.3431,86.303,104.174,116.856,90.2062,88.2772,76.2769,84.3497,106.853,103.029,120.436,105.9,86.676,95.2104,86.3523,98.6941,67.7413,139.335,127.223,105.738,97.581,93.5851,95.0591,109.332
2011-01-01,95.2583,84.4324,103.083,89.5192,100.013,99.0767,82.426,72.2408,104.051,95.8837,119.492,100.139,95.3481,65.5427,85.9304,106.372,119.484,89.7887,89.1097,76.5087,84.9073,110.572,102.335,114.588,104.819,85.4402,94.7355,85.9429,98.193,69.2549,138.194,125.394,106.722,96.3618,93.3944,94.8318,109.065
2011-02-01,95.3859,82.7265,101.271,90.1679,99.5801,98.8653,84.4663,75.111,103.134,95.2012,119.734,97.8645,95.3799,65.9906,86.2989,105.86,121.145,89.1284,89.7503,79.51,85.5017,109.517,101.413,118.16,103.334,83.9247,94.5391,85.478,98.1035,72.5866,137.859,123.899,105.55,95.3472,92.993,94.2622,108.656
2011-03-01,96.0053,85.7651,100.989,90.8175,100.263,99.1225,86.0079,77.1493,102.994,95.2751,120.05,97.0946,95.18,66.6664,86.3526,105.359,123.868,90.9088,90.9285,81.977,86.6199,110.893,102.628,113.13,105.79,86.4249,95.0228,86.3191,98.4455,75.2273,134.16,123.983,105.715,97.3746,93.982,94.4762,109.926
2011-04-01,95.457,86.291,100.572,89.8754,100.142,98.9447,82.5665,72.2374,103.804,96.3022,121.152,97.2436,94.8766,64.8633,85.7896,105.08,129.344,90.4353,90.3256,77.8718,86.8258,110.708,101.44,115.664,103.518,86.3654,94.9113,86.3543,98.2761,68.996,136.3,124.626,105.439,96.0568,93.6525,95.3371,109.072
2011-05-01,95.4561,87.2075,100.04,90.3905,99.5465,99.0975,83.5372,73.6384,103.71,95.6266,121.157,98.1447,95.6334,65.8389,85.9197,106.416,133.473,90.3598,90.9937,77.7921,87.5953,112.445,100.27,115.826,101.623,86.2321,95.1623,87.3643,98.23,70.0437,136.702,124.314,104.323,96.917,93.7775,94.6883,107.602
2011-06-01,95.5627,87.6672,101.183,90.584,99.5793,99.0405,83.1729,73.6938,103.741,95.3042,121.617,98.4817,95.7233,66.1555,85.3117,106.709,136.34,90.9194,91.1845,79.4273,88.4697,109.912,100.128,114.394,101.389,87.3714,95.117,87.7344,98.0231,70.144,135.941,123.884,104.857,97.1904,94.0467,94.287,107.85
2011-07-01,96.1116,87.1635,102.9,91.2369,99.966,99.6766,84.3892,75.6133,104.206,95.908,121.785,99.1433,96.9344,67.4367,87.0949,106.772,140.27,91.0941,91.4405,80.124,88.1427,109.631,100.433,112.836,101.698,87.439,95.562,88.5255,98.3345,72.1719,135.923,123.985,105.843,96.6652,94.4931,94.7695,107.857
2011-08-01,96.537,88.768,102.792,92.0166,100.021,100.264,85.3706,77.103,104.678,95.6993,123.071,100.221,98.1357,69.395,87.5312,108.487,144.724,91.6845,91.8525,81.3871,89.3494,108.775,99.7164,109.305,100.807,88.731,95.7499,88.3116,98.6778,74.0369,134.466,124.342,104.619,97.9638,95.0969,94.5989,108.278
2011-09-01,96.791,88.3485,100.991,92.4117,100.13,99.6711,85.4746,76.8034,103.879,95.1009,121.792,99.1265,98.6321,70.122,88.2613,109.089,147.691,91.6327,92.4746,82.3882,89.7988,110.551,100.369,108.937,102.109,87.8861,96.0396,88.4768,99.016,74.2252,132.41,125.813,105.541,98.4589,95.0281,93.9923,108.76
2011-10-01,97.31,90.5077,99.6897,93.1489,100.423,99.9406,87.0697,80.1891,103.759,96.072,121.624,96.9235,100.027,73.5339,88.1001,110.157,152.189,92.5709,92.9394,83.889,90.494,110.141,100.64,107.567,102.471,89.4713,95.8295,88.752,98.6195,77.7572,135.012,127.256,104.71,97.5882,95.6924,95.0605,108.815
2011-11-01,97.1249,91.5517,98.9341,93.3219,99.8241,98.9946,85.6957,78.1213,102.936,95.4078,119.985,96.4596,101.047,74.3,88.9387,111.175,153.113,92.9803,93.3716,83.3092,91.0368,110.917,100.084,107.408,101.255,90.298,95.1753,88.8484,97.6775,75.8396,133.261,127.123,105.499,95.2484,95.6913,94.4099,107.723
2011-12-01,97.7691,92.3891,97.6838,94.3313,100.039,98.9045,86.2115,78.8837,102.666,95.2164,120.935,95.0986,102.222,75.1095,90.0037,113.798,153.841,93.591,94.434,86.8893,92.2801,109.734,100.198,108.79,101.044,90.8035,95.7525,89.5359,98.2132,77.6952,131.368,127.504,106.087,95.1135,96.1938,94.2586,108.187
2012-01-01,98.609,93.6135,95.028,95.6227,100.501,98.8012,88.4184,82.1219,101.882,95.5361,120.182,92.2845,103.578,76.7441,91.6868,114.699,155.891,94.3134,95.4864,89.0505,93.1904,110.683,101.257,110.392,102.93,91.1308,96.3967,90.7102,98.6562,81.7253,135.558,125.892,106.114,94.2146,96.779,94.5926,109.17
2012-02-01,99.0382,93.3322,95.7124,96.2078,100.776,98.7041,87.8762,80.755,101.914,95.3656,120.088,92.7591,104.34,79.0392,92.8335,114.577,155.863,94.6772,96.4235,89.5435,94.3413,112.501,101.134,111.331,102.279,91.2877,96.8867,91.5728,99.0092,80.863,133.34,126.255,107.555,94.9383,97.0959,94.4979,108.778
2012-03-01,98.4994,93.3564,94.3753,96.023,99.8597,97.1363,86.8728,79.5929,100.178,94.2202,118.675,89.6205,105.126,80.1293,92.5651,116.315,157.781,94.4264,95.3853,88.4878,94.4864,108.156,100.604,108.214,102.209,91.7585,96.2537,91.2743,98.2519,80.396,131.736,125.172,106.02,92.5598,96.5919,93.4353,108.435
2012-04-01,98.989,93.5745,97.7476,96.8338,100.087,97.9,87.2282,79.7471,101.061,94.8391,118.138,92.3175,105.625,81.1088,93.8889,116.824,157.334,95.073,96.5995,91.1011,95.3552,109.461,100.882,109.597,102.136,92.1496,97.2102,92.5865,99.0792,81.5966,131.049,124.672,106.669,94.8455,97.2942,94.035,108.373
2012-05-01,98.6364,93.8724,101.97,96.6247,99.6791,98.4148,86.5232,77.969,101.937,95.3,116.513,96.2116,106.015,82.7132,93.5996,116.916,158.154,95.1522,95.873,89.7112,95.172,106.619,99.7158,107.378,99.9792,93.4425,97.0694,91.5646,99.2615,80.427,131.142,123.339,106.816,96.9265,97.4853,94.4475,106.798
2012-06-01,98.9103,93.958,99.7745,97.1365,99.8538,98.1634,86.6808,78.7575,101.563,95.5145,114.562,96.3244,107.038,84.0597,95.0711,118.533,160.111,95.0774,96.3445,90.6223,96.2087,106.016,99.7027,110.162,100.458,92.9112,96.9689,90.9881,99.3349,81.6148,129.991,121.289,105.355,97.1505,97.4959,94.6433,106.947
2012-07-01,98.6859,95.0175,101.565,96.8405,99.7966,98.1852,86.3984,77.8055,101.675,96.3268,112.693,97.2521,106.416,84.4158,96.1265,116.043,158.781,95.6848,96.2862,92.8095,94.6546,107.214,99.8124,109.53,100.177,94.2852,96.7681,90.4844,99.2443,80.9214,127.004,119.386,105.082,97.178,97.6922,95.5228,105.858
2012-08-01,98.5777,93.912,100.415,96.67,99.7795,97.707,85.5394,76.3209,101.309,96.2765,111.386,97.1337,106.904,84.1825,95.8567,116.297,156.691,95.0334,95.619,89.9347,93.4274,108.219,100.395,110.266,100.709,93.0391,96.6905,90.9863,98.9536,79.3041,126.594,118.612,105.495,96.3521,97.3061,95.5979,105.871
2012-09-01,98.3528,95.2783,98.7019,96.1178,99.9876,97.4384,84.4898,75.4295,101.273,97.3475,110.595,96.1261,106.473,85.0144,94.8917,114.388,154.382,95.2173,95.1273,89.0942,93.8982,105.824,100.68,111.748,101.706,93.6951,96.4196,90.7852,98.6559,78.1508,124.406,117.058,105.129,95.1206,97.2383,96.473,106.115
2012-10-01,98.1464,96.8197,100.517,96.1078,99.6174,97.4425,85.4347,76.9446,100.997,95.3142,109.695,98.9908,105.674,85.3164,94.7208,113.305,153.264,96.067,95.5294,89.3105,94.0686,107.237,101.139,112.498,102.383,95.0815,96.3177,90.5602,98.599,79.359,124.327,117.441,105.678,96.8098,97.5425,94.5924,105.901
