date,1 year,2 year,3 year,4 year,5 year,6 year,7 year,8 year,9 year,10 year,11 year,12 year,13 year,14 year,15 year,16 year,17 year,18 year,19 year,20 year,21 year,22 year,23 year,24 year,25 year,26 year,27 year,28 year,29 year,30 year
2016-02-01,0.01115893869518708,0.01324388789346908,0.01416007897643911,0.01477139861188205,0.01526063450745502,0.01568576955973419,0.01607038026781053,0.01642582264695797,0.01675832672178791,0.01707169397011175,0.01736845825114751,0.01765043588652329,0.01791900772817964,0.01817527384790268,0.01842014345813599,0.01865438991373762,0.01887868589386935,0.01909362681140997,0.01929974694336788,0.0194975308980568,0.01968742199947485,0.01986982857600003,0.02004512878841192,0.020213674416621,0.0203757938886543,0.02053179474768426,0.02068196569488377,0.02082657830676369,0.02096588849876661,0.02110013778811037
2016-03-01,0.007822455094583673,0.01138804770687119,0.01282093712359866,0.01369206276273449,0.01433940549024271,0.01487232744110058,0.01533612969410766,0.01575289873272554,0.01613476926757886,0.01648906243083722,0.01682054365804189,0.01713251537195316,0.01742738844157935,0.01770700091846159,0.01797280575898119,0.01822598665599385,0.01846753244324651,0.01869828659083077,0.01891898115775555,0.01913026072555726,0.01933269968614066,0.01952681500812202,0.01971307585650903,0.01989191097743955,0.02006371446589657,0.0202288503434723,0.02038765624663031,0.02054044644027408,0.02068751431249368,0.02082913446515573
2016-04-01,0.0168966417799268,0.01601818029540362,0.01583026678536924,0.01586863274810752,0.01601027189119706,0.0162054660923673,0.0164293674782597,0.01666811637672505,0.01691348419316132,0.01716039633667779,0.01740565058543982,0.01764720324222748,0.01788375040336914,0.01811447255210024,0.01833887381081786,0.01855667806619604,0.01876776029205924,0.01897210021751006,0.01916975050501576,0.01936081454518949,0.01954543074555212,0.01972376128064567,0.01989598395594326,0.02006228627676419,0.02022286109941688,0.02037790343135573,0.02052760807475826,0.02067216789512893,0.02081177255695628,0.02094660761087032
2016-05-01,0.01660122149673282,0.01600553693858317,0.01595514644613013,0.0160739032785676,0.01626546505508315,0.01649226338355853,0.01673607331859904,0.01698697623931597,0.01723921472509147,0.01748932212384535,0.01773517361041366,0.01797546551909759,0.01820941335366593,0.01843656915278569,0.01865670730434156,0.0188697511594452,0.01907572474618245,0.0192747203457044,0.01946687633231367,0.01965236179677433,0.01983136573895157,0.02000408939236769,0.02017074072958474,0.02033153050799542,0.02048666941772844,0.02063636602714231,0.02078082531133843,0.02092024761053655,0.02105482790767701,0.02118475534445016
2016-06-01,0.01281161849252855,0.0141347644330782,0.0147635487326855,0.01522317299119383,0.01561842735481203,0.01597981473271122,0.01631854982949235,0.0166395467647114,0.01694533789389741,0.01723745146190907,0.01751694950171097,0.01778465550027634,0.01804125768447683,0.01828735907948827,0.01852350346610694,0.01875018983477376,0.01896788105516442,0.01917700947747396,0.01937798081389826,0.01957117700053448,0.01975695842034284,0.01993566570391053,0.02010762123723468,0.02027313045704871,0.02043248298599786,0.02058595364295553,0.020733803353123,0.02087627997565641,0.0210136190619552,0.02114604455457995
2016-07-01,0.01648134364111301,0.01525889794955997,0.01496439038369949,0.01496298661488793,0.01509239239596917,0.01528910209166637,0.01552210887944663,0.01577437651090568,0.01603587922723173,0.01630045921597688,0.01656423120215587,0.01682470643033016,0.01708028412937456,0.01732994363055941,0.0175730516009941,0.01780923791943959,0.01803831379911577,0.01826021662378016,0.01847497208088866,0.01868266773611647,0.01888343432394888,0.01907743233497749,0.01926484229855619,0.01944585768209258,0.01962067966831147,0.01978951329691251,0.01995256460843557,0.02011003853152046,0.02026213732634191,0.02040905944725076
2016-08-01,0.01590086595047856,0.0150597183394905,0.01492095387313424,0.01500382495340724,0.01518439820954624,0.01541392480011385,0.01566855611597388,0.01593520487570311,0.01620620430658264,0.01647688508060505,0.0167443404761892,0.01700674644418537,0.01726296614692207,0.01751231025899625,0.01775438681602416,0.0179890045409062,0.01821610911786386,0.01843574031327711,0.01864800259930898,0.0188530447093114,0.01905104521529041,0.01924220223699933,0.01942672603114447,0.01960483361759015,0.01977674486528454,0.01994267963662462,0.02010285570737074,0.02025748726006484,0.02040678380489699,0.02055094942125976
2016-09-01,0.02064437244214528,0.01770301300816617,0.0168219280253131,0.01652814209636853,0.01647843727227963,0.01655080256373317,0.01669011522175065,0.01686770597683199,0.01706727206945728,0.01727896825362382,0.01749659337758779,0.01771612394595948,0.01793489646816712,0.01815112712386708,0.01836361751763224,0.01857156807724229,0.01877445619561549,0.01897195461843786,0.01916387557132606,0.01935013176555689,0.01953070872052124,0.0197056448264935,0.01987501679748886,0.0200389289390189,0.02019750515584011,0.02035088295398221,0.02049920891181847,0.02064263524503154,0.02078131719406523,0.02091541103536439
2016-10-01,0.01743997361398122,0.01608117175226704,0.01577239467780957,0.01577076098190486,0.01589771351649972,0.01608774210078407,0.01631049945074569,0.01654995080978403,0.01679692357224934,0.01704590047274306,0.01729345659466988,0.0175374285878785,0.017776444246002,0.01800964294994129,0.01823650301970897,0.01845673165304073,0.01867019285326735,0.01887685913152849,0.01907677848651634,0.01927005143375755,0.01945681478497155,0.01963723004736359,0.01981147503906831,0.01997973777810183,0.02014221200082666,0.02029909386291907,0.02045057950798343,0.0205968632790285,0.0207381364103186,0.0208745860807962
2016-11-01,0.01902201835497044,0.01709591413382769,0.0166022881529033,0.01651009055207248,0.01658060183422856,0.01672979504402185,0.01692011783019548,0.01713225614133162,0.01735535746291735,0.01758295731569511,0.01781105218303787,0.01803710075394861,0.01825946971578951,0.01847710949038726,0.01868935627182526,0.01889580686229526,0.01909623716682687,0.01929054776393491,0.01947872675994876,0.01966082395866095,0.01983693260655091,0.02000717631209722,0.02017169956275697,0.02033066078399334,0.02048422722055954,0.02063257114104844,0.02077586701450521,0.02091428940845897,0.02104801142720138,0.02117720355781685
2016-12-01,0.02291733200579377,0.02000560056645359,0.0191950173661407,0.0189404069556429,0.01890004041360077,0.01896022034733171,0.0190728122220818,0.0192141451444582,0.01937134946981549,0.01953691705820451,0.01970624105910819,0.01987639194602729,0.02004546162123463,0.02021219034316812,0.02037574389773682,0.02053557498380676,0.02069133398230372,0.02084280982059274,0.02098988979592498,0.02113253169170912,0.02127074406788828,0.02140457210872302,0.02153408732388985,0.02165937996834478,0.02178055341047291,0.02189771991586183,0.02201099747245044,0.02212050739022345,0.02222637248265184,0.02232871568886485
2017-01-01,0.02102731804039391,0.01908449192921865,0.01855983805636409,0.01842818846933659,0.01845462701528936,0.01855746544495636,0.01870059311764972,0.01886558919893095,0.01904215519662215,0.01922416810548206,0.01940783089422106,0.01959072189339336,0.01977127090627956,0.01994845432285466,0.02012160973034465,0.0202903190285068,0.02045433245506865,0.02061351790072815,0.02076782632931446,0.02091726772411145,0.02106189407362595,0.02120178716213905,0.02133704970020404,0.02146779881517202,0.02159416123401819,0.02171626969576382,0.02183426026789744,0.02194827033443576,0.02205843708765196,0.02216489640060123
2017-02-01,0.01942773712659643,0.01833051178195915,0.01811861809390453,0.01814820045350314,0.01827187615755488,0.01843866947335152,0.01862622850177265,0.01882327499649763,0.01902359610547649,0.01922357228869611,0.01942102200306039,0.01961460942314566,0.01980351882704408,0.01998726554818854,0.02016558130168369,0.02033834207728975,0.02050552141557677,0.02066715935435678,0.02082334134153632,0.02097418365316229,0.0211198231553565,0.02126041002598624,0.02139610252938088,0.02152706323797312,0.02165345628815237,0.02177544538457789,0.02189319235207229,0.02200685609191025,0.02211659183914449,0.02222255064549866
2017-03-01,0.0150314821045416,0.01621566079002033,0.01676857861781691,0.01716587647153438,0.01750344567662136,0.01780967354711779,0.01809522156127456,0.01836486178876303,0.01862108874678882,0.01886540977864598,0.01909885981168969,0.01932222518650479,0.01953614849771733,0.01974118122612108,0.01993781201068448,0.02012648288697885,0.02030759924510988,0.02048153632855147,0.02064864372524994,0.02080924863332554,0.02096365834273895,0.02111216219308999,0.02125503316737051,0.02139252922366315,0.02152489443215894,0.02165235996339881,0.02177514495989506,0.02189345731422549,0.02200749437056116,0.02211744356234633
2017-04-01,0.01718669689507321,0.01707303040173633,0.01713825812650165,0.01728382364889434,0.0174714340849772,0.01768139728239022,0.01790241960485778,0.01812770095338485,0.01835304336627566,0.01857582369965209,0.01879440054791875,0.01900775856135001,0.01921528911248736,0.01941665191067034,0.01961168590686174,0.01980035086208944,0.01998268836476311,0.02015879540961308,0.02032880623142145,0.02049287965385858,0.02065119018166945,0.02080392167193907,0.02095126280739262,0.02109340384528219,0.02123053428001022,0.02136284116732876,0.02149050793208735,0.02161371353229295,0.02173263188750015,0.02184743150433113
2017-05-01,0.01564806344503695,0.01624289426105623,0.01657132170126708,0.01685446215794258,0.01712693344508907,0.01739442385171588,0.01765692743902761,0.01791347100999733,0.01816317732719944,0.01840545427771104,0.01863997090834435,0.01886659392191877,0.0190853292886361,0.01929627755684585,0.01949960180476605,0.01969550526287312,0.01988421585355572,0.02006597554538952,0.02024103302610401,0.02040963866106043,0.0205720410316731,0.02072848457278715,0.02087920797994931,0.02102444315994164,0.02116441456717841,0.02129933881563165,0.02142942448820222,0.02155487208775764,0.02167587408963497,0.02179261506639647
2017-06-01,0.009586877606724742,0.0128483615256952,0.01410505533234886,0.01485451203049801,0.01541098351960027,0.01587249036925793,0.01627795781682007,0.01664559297196255,0.01698505112140298,0.01730200884148934,0.01760010586238964,0.01788185182712756,0.01814908436390859,0.01840321667345542,0.01864537949535848,0.01887650685022229,0.01909739024038598,0.01930871430926534,0.01951108113905199,0.01970502732579966,0.01989103631194852,0.02006954751457492,0.02024096323334098,0.02040565398498195,0.02056396269997725,0.02071620808120647,0.02086268733492348,0.02100367842419746,0.02113944195371081,0.02127022276603362
2017-07-01,0.01712159512400952,0.01700317041743678,0.01706236994067699,0.01720395958865105,0.01738938551754854,0.01759844312428657,0.01781943401402045,0.01804527392916726,0.01827157084959789,0.01849556944243272,0.01871553766547401,0.01893039740137793,0.01913949608557697,0.01934246236073787,0.01953911302604175,0.01972939195238448,0.01991332929698786,0.02009101384033402,0.02026257395186899,0.02042816432351349,0.02058795661962839,0.02074213282629662,0.02089088048731211,0.02103438927618638,0.02117284852557945,0.02130644545027708,0.02143536387738277,0.02155978335052863,0.02167987851179719,0.02179581869097675
2017-08-01,0.01652178323388495,0.01654856236760911,0.01664572078364769,0.0168039351667145,0.01700057710443496,0.01721938970684259,0.01744975368181687,0.01768485344527949,0.01792032684729382,0.01815338496574935,0.0183822534934033,0.01860581902856748,0.01882340357313609,0.01903461918121326,0.01923927304318529,0.01943730463417105,0.01962874350101202,0.019813680515036,0.01999224803652407,0.02016460606283931,0.02033093245228636,0.02049141596318588,0.02064625126365251,0.02079563533835193,0.02093976489711966,0.02107883450970945,0.02121303527180231,0.02134255386289416,0.02146757189523888,0.02158826548014781
2017-09-01,0.02057802371656033,0.01860861541332321,0.01797803059308473,0.01776258479540581,0.01773252286786915,0.01780010426817789,0.01792318514789639,0.018078794981206,0.01825341971866939,0.01843869949413204,0.01862927932162566,0.01882164345629131,0.01901344483199671,0.01920310163774603,0.01938954576204074,0.01957206117945275,0.0197501774191977,0.01992359774121353,0.02009214973359324,0.02025575072062106,0.02041438315338328,0.02056807685375693,0.02071689604343399,0.02086092976585056,0.02100028474815029,0.02113508004070742,0.02126544296689403,0.0213915060489635,0.02151340466813869,0.02163127528171241
2017-10-01,0.01952699333347219,0.01837474090479788,0.0180623927267751,0.01801275473492607,0.01808001851073969,0.01820780171437072,0.01836880744208979,0.01854810910159226,0.01873693553745662,0.01892989139821619,0.01912355687516674,0.01931572339327132,0.01950495185345555,0.01969030600102463,0.01987118582966541,0.02004722044275338,0.0202181974218977,0.02038401524051836,0.02054465058210608,0.02070013551018481,0.02085054127971802,0.02099596670709906,0.02113652972103241,0.02127236116664761,0.0214036002277854,0.02153039102595376,0.02165288008458671,0.02177121443607354,0.02188554021054144,0.02199600158854753
2017-11-01,0.02069175016767327,0.0191037050471596,0.01863593731749509,0.01850559769218955,0.0185217903858264,0.01861323511198995,0.0187463467109538,0.01890309543069426,0.01907300194339578,0.01924965082431588,0.01942897326959497,0.01960832629222217,0.01978596764742089,0.01996074203854795,0.0201318864326678,0.02029890546252694,0.02046148954002404,0.02061945978307319,0.02077273021612793,0.02092128135705405,0.02106514146618449,0.02120437304892097,0.02133906302233496,0.02146931547716517,0.02159524630444346,0.02171697917904835,0.02183464254225749,0.02194836732751428,0.02205828524430962,0.02216452748466864
2017-12-01,0.02824074761905827,0.02305902117692969,0.02131764095775121,0.0205441547194369,0.02017181954952641,0.02000270102381264,0.01994867441378135,0.01996433050842751,0.02002392814783809,0.02011187028263242,0.02021823301267392,0.02033646351386747,0.02046210909766688,0.02059207619999607,0.02072417888077116,0.02085685347977987,0.02098897260212455,0.02111972056873259,0.02124850805109211,0.02137491234663843,0.0214986348253487,0.02161947011639327,0.02173728347271159,0.02185199392917029,0.02196356162849279,0.0220719781874433,0.02217725930908322,0.0222794390736596,0.02237856549732122,0.02247469705762035
2018-01-01,0.01904893802820948,0.01855335504921519,0.01847403786454256,0.01853540996215763,0.01866176392337357,0.01882168891052797,0.01899922390747643,0.01918538184785089,0.01937480516742012,0.01956419071062974,0.01975146328866317,0.01993531065021351,0.02011490872181304,0.02028975317410583,0.02045955305507591,0.02062416190952103,0.02078353218556298,0.02093768446427807,0.02108668633239848,0.02123063765375244,0.02136966016468572,0.02150389004094336,0.02163347253840358,0.02175855810189267,0.02187929952677952,0.02199584988439589,0.02210836100744396,0.02221698238973307,0.02232186039491177,0.02242313769717642
2018-02-01,0.02138040936441561,0.02030242944307652,0.02003261611490575,0.01999504836513395,0.02005348433805581,0.02015890333377487,0.02028897410136689,0.02043203859459207,0.02058147626418952,0.0207333164532037,0.02088509123815936,0.02103523291731993,0.02118273604721862,0.0213269580317863,0.02146749660957095,0.02160411203512404,0.02173667623957589,0.02186513880580423,0.0219895037165092,0.02210981317389535,0.02222613616265429,0.02233856025672733,0.02244718568338106,0.02255212098299872,0.0226534798129699,0.02275137858236276,0.02284593469675086,0.02293726525569192,0.02302548608899501,0.02311071104850313
2018-03-01,0.01688744332334194,0.01772996485663987,0.01809436480983099,0.01836410822750593,0.01860728113424732,0.01883965301511351,0.0190650071408065,0.01928400525046965,0.0194965431618715,0.01970241607809375,0.01990149190199722,0.02009373729684535,0.02027920317517141,0.02045800296957041,0.02063029331510713,0.02079625909705541,0.02095610251393944,0.02111003528952068,0.02125827320525794,0.02140103229686235,0.02153852623097326,0.02167096451619323,0.02179855130470561,0.02192148461322081,0.02203995584273144,0.02215414951184907,0.02226424314306148,0.02237040725842003,0.02247280545324753,0.02257159452502137
2018-04-01,0.0184679022296628,0.01856542290126254,0.0186516321701508,0.01877578640811063,0.01892935462509893,0.01910127720131938,0.01928333938025138,0.01946998135979906,0.01965754149211336,0.01984363426254674,0.02002671868204244,0.02020581256730319,0.0203803057250602,0.02054983765222396,0.02071421686382932,0.02087336710729311,0.0210272910631257,0.02117604553547409,0.02131972428389025,0.02145844600344889,0.0215923458204037,0.02172156922067447,0.02184626768388677,0.02196659552795631,0.02208270762284559,0.02219475773502416,0.02230289733396477,0.02240727473995578,0.02250803452585491,0.02260531710887991
2018-05-01,0.01967783941942396,0.01971043170630641,0.01980554945101914,0.01993737753558619,0.02008946056163584,0.02025197645078965,0.02041894977376208,0.02058669217989045,0.02075291060768938,0.02091618044955535,0.02107562692340938,0.02123072866700598,0.02138119456124869,0.02152688518840402,0.02166776193577349,0.02180385349295935,0.02193523346521962,0.02206200520296286,0.02218429138895921,0.02230222681058159,0.02241595329600879,0.0225256161415867,0.02263136158048909,0.02273333498754481,0.0228316796103674,0.02292653568050934,0.02301803980138442,0.02310632453919612,0.02319151816359175,0.02327374449916138
2018-06-01,0.01590995287315692,0.01772140470364932,0.01844609833855989,0.01889579712922583,0.01924009962254598,0.01953177370268033,0.01979175045705327,0.0200298289151836,0.02025122546758997,0.02045902960429815,0.02065524377833676,0.02084126755596337,0.02101814151743074,0.02118667877394807,0.02134754025251461,0.02150128012835234,0.02164837455017803,0.02178924056313838,0.02192424903338127,0.02205373376244068,0.02217799810020259,0.02229731986710001,0.02241195510355873,0.02252214098701931,0.02262809814568771,0.02273003252672492,0.02282813692956513,0.02292259228343581,0.0230135687264826,0.02310122652879221
2018-07-01,0.02123089386828916,0.02048542961817432,0.02028421616249857,0.02025975773339438,0.02031594623522094,0.02041449622174625,0.02053646266811858,0.02067132979440849,0.0208128571478163,0.02095718210203971,0.02110184746752991,0.02124526372377334,0.02138639516276606,0.02152456911137143,0.02165935612511703,0.0217904926642435,0.02191782999111284,0.02204129968322687,0.0221608899223836,0.02227662892070716,0.02238857316459318,0.02249679896872336,0.02260139634122211,0.02270246448657717,0.02280010848497382,0.02289443682713053,0.02298555957823156,0.02307358700910896,0.02315862857755034,0.0232407921740084
2018-08-01,0.02128458084208495,0.02075877066430226,0.02064849806432894,0.02067070520326453,0.02075191072397258,0.02086316719292278,0.0209902983056602,0.02112550909496156,0.02126421760880811,0.02140361854797158,0.02154195173609447,0.02167809949585291,0.02181135253068269,0.02194126802503668,0.02206758074240238,0.02219014576574738,0.02230890073045463,0.02242384039015895,0.02253499917125419,0.02264243901253849,0.02274624076917476,0.0228464980629907,0.02294331283897642,0.02303679212933352,0.02312704568361387,0.02321418422754933,0.02329831818317522,0.02337955673065273,0.02345800712530362,0.02353377420660804
2018-09-01,0.0241001454217385,0.02206002144168644,0.02138959175296018,0.02112338634167524,0.02103108610554497,0.02102863981962246,0.02107715496833537,0.02115599316568973,0.02125322094335798,0.02136152662213057,0.02147624164179175,0.02159429360980574,0.02171361539653891,0.02183279466956493,0.02195085761214033,0.02206713098049479,0.0221811516196407,0.02229260564364093,0.02240128666789014,0.0225070665745387,0.02260987470173142,0.02270968280567583,0.02280649404920686,0.02290033484426828,0.02299124874704018,0.02307929184923824,0.02316452927329641,0.02324703249103535,0.02332687726281411,0.02340414204844354
2018-10-01,0.02212166570887317,0.02135001609365853,0.02113155435774761,0.02108926489826866,0.02112639294113758,0.02120508098610647,0.02130684079922356,0.02142149716471099,0.02154304100286914,0.02166776035461262,0.02179329291419313,0.02191810634221074,0.02204119679014541,0.02216190644128987,0.02227980927553189,0.02239463749178897,0.02250623294432297,0.02261451439238208,0.02271945498861864,0.02282106654074747,0.02291938834223359,0.02301447914068398,0.02310641129661204,0.02319526649440044,0.02328113256842299,0.02336410114040683,0.02344426585364854,0.02352172105083284,0.02359656078454464,0.02366887807928701
2018-11-01,0.02167016245107081,0.02112483670877989,0.02096095933649636,0.02093698446905504,0.02098220520880574,0.02106570425127094,0.02117117107156545,0.02128916201794622,0.02141391274940632,0.02154178472237052,0.02167042922223159,0.02179830838519594,0.02192440850652841,0.02204806262472891,0.02216883768112247,0.02228646103033677,0.02240077155666555,0.0225116865294859,0.02261917873570617,0.02272326045181485,0.0228239720494208,0.02292137379228311,0.02301553986588545,0.02310655399134912,0.02319450617870009,0.02327949030951761,0.02336160233004884,0.02344093889817207,0.02351759637080051,0.02359167004867827
2018-12-01,0.01981070020686088,0.01995988919384738,0.02001161761585087,0.02008875122558746,0.02019533448974124,0.02032282168035067,0.02046329959740925,0.02061099412768335,0.02076194471739351,0.02091349237144048,0.02106386878655825,0.02121190716574145,0.02135684693552883,0.0214982034275938,0.02163568084457984,0.02176911372883869,0.02189842720134758,0.02202360963774383,0.02214469366419597,0.02226174278286528,0.02237484185419566,0.02248409025549163,0.02258959692034352,0.02269147671626158,0.02278984778564341,0.02288482958782727,0.02297654145651369,0.02306510153947357,0.02315062602410176,0.02323322857818534
2019-01-01,0.01803958396999613,0.01841446589585401,0.01850784181662238,0.01860226700287557,0.01872672310839403,0.01887636422221687,0.01904281749120222,0.01921917918980276,0.01940046775480824,0.01958324456884008,0.01976517996829663,0.0199447131882627,0.02012081107188037,0.02029280260943568,0.0204602666031203,0.02062295531960524,0.02078074225738614,0.02093358607323612,0.02108150539993884,0.02122456107164783,0.02136284344253675,0.02149646324887989,0.0216255449661779,0.02175022194416055,0.02187063282324535,0.02198691888468553,0.02209922208786881,0.02220768361796025,0.02231244281567758,0.02241363639524549
2019-02-01,0.01789431062695397,0.01840152395868348,0.0185525939411545,0.01867897566248596,0.01882272006478031,0.01898436945939348,0.01915830349237556,0.01933919124582533,0.01952301250239107,0.01970694405090396,0.01988906425189744,0.0200680906776898,0.02024318464764456,0.02041381385408789,0.02057965778719236,0.02074054292165687,0.02089639815405293,0.02104722394008706,0.02119307072249951,0.0213340237031356,0.0214701919881977,0.02160170078060022,0.02172868571958371,0.0218512887507199,0.02196965509871225,0.02208393104317604,0.02219426228474732,0.02230079274898609,0.02240366371746815,0.02250301320503365
2019-03-01,0.01375324288693236,0.01496618573407912,0.01528850407528588,0.01549357063710746,0.01570003001559641,0.01592457135603138,0.01616430805108394,0.01641343386176577,0.01666685908977435,0.01692077706228052,0.01717250691687528,0.01742021985877628,0.01766269944404629,0.01789916079140134,0.0181291213264453,0.01835231019165648,0.01856860507307565,0.01877798803962722,0.01898051448043567,0.01917629107936951,0.01936546006277268,0.01954818783909306,0.01972465674372681,0.01989505900223565,0.02005959229489351,0.02021845648877935,0.02037185122918177,0.02051997416893064,0.02066301967497293,0.02080117789438837
2019-04-01,0.02037380304361228,0.01832104046682931,0.0174803278421013,0.01709788504784437,0.01695094413829297,0.01694037819635859,0.01701309342574736,0.01713793275569911,0.01729561205052944,0.01747375862629226,0.0176642190332592,0.01786150731300835,0.01806187214891327,0.01826271762908904,0.01846223378635574,0.01865915533696535,0.01885260075420762,0.01904196281560302,0.01922683280905054,0.01940694716964996,0.01958214933265773,0.01975236208254534,0.01991756725688483,0.02007779068023146,0.02023309086834917,0.02038355048526981,0.02052926983399831,0.02067036186585409,0.02080694833510235,0.02093915682510158
2019-05-01,0.0218513987036092,0.01929824637789299,0.01829643490882168,0.01783516242980443,0.01763855198555541,0.01759139247196263,0.01763445661359362,0.01773385628308468,0.01786893729709496,0.0180265677824985,0.01816849632748295,0.0183481850174038,0.01853222175855731,0.0187178209682112,0.0189030297712512,0.01908647184189105,0.01926717708931252,0.01944446606092596,0.01961786999415317,0.01978707456352748,0.01995187967337805,0.02011217030576778,0.02026789510937485,0.02041905049071527,0.0205656686714526,0.02070780864162057,0.02084554925267825,0.02097898390910815,0.02110821646620607,0.02123335804635573
2019-06-01,0.01609140449900882,0.01569616191963857,0.01544192758108438,0.01536137024669041,0.01540382747160667,0.01552692525191673,0.01570147336236464,0.01590808592146413,0.01613394554041706,0.01637053418098481,0.01661214653462201,0.0168549325264567,0.0170962804094501,0.0173344161605847,0.01756814030439398,0.01779665266299228,0.01801943395588766,0.01823616461983243,0.01844666833258984,0.01865087216898038,0.01884877811781868,0.01904044247091655,0.01922596074324229,0.01940545653173376,0.01957907321450291,0.01974696772285024,0.01990930584266482,0.0200662586557107,0.02021799983834009,0.02036470361052646
2019-07-01,0.01747656157111746,0.01649961836680358,0.01606904901913071,0.01590874491813252,0.01590477486112337,0.01599586145900092,0.01614573678906549,0.01633193329181661,0.01654012631482715,0.01676098466029878,0.01698832513896827,0.01721799512860989,0.01744717877524434,0.01767395685009956,0.0178970219535083,0.01811549076006383,0.01832877800847763,0.01853651047649124,0.01873846729608786,0.01893453791121034,0.01912469204395026,0.01930895796185367,0.01948740656892338,0.01966013963975738,0.01982728104012678,0.01998897012666035,0.02014535675457785,0.02029659748439432,0.02044285269102968,0.02058428435790097
2019-08-01,0.01714336463165996,0.01621908714956204,0.01581764134741879,0.01567742796183368,0.01568870155202097,0.01579203286529912,0.01595214638645599,0.01614716309423657,0.01636312934123792,0.01659095845588776,0.01682463441566736,0.01706012261542281,0.01729469299592993,0.01752649040734142,0.01775425652061981,0.01797714646254599,0.01819460574439977,0.01840628624620014,0.0186119879332222,0.01881161780943066,0.01900516060379697,0.01919265756718118,0.01937419095895813,0.01954987258112876,0.01971983522954974,0.01988422627332309,0.02004320280429408,0.02019692795691088,0.02034556810866187,0.02048929074865526
2019-09-01,0.01644927942701939,0.01532055197567425,0.01483278933155605,0.01465258318376334,0.01464820766034843,0.01475016500187992,0.01491768824530774,0.01512564034578476,0.01535803742854163,0.01560448453452968,0.01585810097003981,0.01611426914027554,0.01636985970545539,0.01662274084335399,0.01687146107040048,0.01711504029676925,0.01735282966778974,0.01758441591453358,0.01780955500844841,0.01802812543582709,0.01824009482291871,0.01844549578815775,0.01864440826683776,0.0188369464400035,0.01902324898189778,0.01920347172871447,0.01937778213404834,0.01954635505646353,0.01970936954964264,0.01986700641352766
2019-10-01,0.01724601830511583,0.01608120943459039,0.01562893833015297,0.0154782561777002,0.01549048174050617,0.01559835695369388,0.01576408779704429,0.015964915795956,0.01618657443147919,0.01641987238170525,0.01665876734798418,0.01689922748491932,0.01713853536639327,0.01737485093955441,0.01760693069402808,0.01783394340780172,0.01805534690283068,0.01827080411193509,0.01848012495071932,0.01868322543017768,0.01888009848325424,0.0190707928784203,0.01925539780127878,0.01943403146554863,0.0196068326267059,0.01977395421243721,0.0199355585143434,0.02009181354307667,0.02024289025860353,0.02038896046428401
2019-11-01,0.01697299789166281,0.01609600338217336,0.01578776800279313,0.01572217119901345,0.01578736277246066,0.01592868312537941,0.0161153260139458,0.01632873317577404,0.01655728759499602,0.01679352817345974,0.01703257445331999,0.01727119359351607,0.01750722928695382,0.0177392429165263,0.01796628289749069,0.01818773333824956,0.01840321283737498,0.01861250559713317,0.01881551375432198,0.0190122238872224,0.01920268315343926,0.01938698207522082,0.01956524198224758,0.01973760576378847,0.01990423100330397,0.02006528484906364,0.02022094016384366,0.02037137262658197,0.02051675854898537,0.02065727323344405
2019-12-01,0.01703784424540092,0.01631716328533789,0.01607659216230374,0.01604653516304781,0.01613101838463033,0.01628220599874399,0.01647287412383783,0.01668654503717388,0.0169128844449586,0.01714525504417724,0.01737932205145467,0.01761222318570563,0.01784205902008799,0.01806757208303676,0.01828794032045524,0.01850264147471245,0.01871136235580379,0.01891393707809675,0.01911030432720832,0.01930047734710513,0.01948452257106955,0.01966254421940817,0.01983467307752062,0.02000105824387309,0.02016186101547536,0.02031725033030755,0.02046739935632803,0.02061248293329295,0.02075267565457016,0.02088815043304953
2020-01-01,0.01797109318638468,0.01682813691811197,0.01645442207618632,0.01636261918578816,0.01641116523917703,0.01653813567281937,0.01671080067438867,0.01691016788399285,0.01712461309301367,0.01734677304462401,0.01757187207807855,0.01779676278246883,0.01801935150676786,0.01823824269511246,0.01845251258371709,0.01866156175104584,0.01886501698616812,0.01906266470987115,0.01925440500274529,0.01944021935063922,0.01962014768524546,0.01979427182894784,0.01996270342127436,0.0201255750271836,0.02028303353480136,0.02043523522089475,0.02058234204492896,0.02072451885746086,0.02086193129526222,0.02099474419644514
2020-02-01,0.01645963656537975,0.01548704564640788,0.01514490510831432,0.01506758746291666,0.01513205657936823,0.01527883409489364,0.01547458779193811,0.01569929919756235,0.01594045816372331,0.01619003675330754,0.01644278523321468,0.01669522561958721,0.01694503677122641,0.01719066847536833,0.0174310935899149,0.01766564550584431,0.01789390949325196,0.01811564875860956,0.01833075328213595,0.01853920387112778,0.01874104654866851,0.01893637407522141,0.01912531246745137,0.0193080110677398,0.01948463516989885,0.0196553605075759,0.01982036911515792,0.01997984621025205,0.02013397784349292,0.02028294912939576
2020-03-01,0.00987073923438197,0.01082917859734019,0.01094809951740431,0.01104364470929689,0.01121100695731552,0.01144420515908053,0.011724139448761,0.01203404301967628,0.01236149165792416,0.01269775166395605,0.01303680336164287,0.01337453276832572,0.01370814485068227,0.01403575630376434,0.01435611704374338,0.01466841997689988,0.014972170361299,0.01526709529296508,0.01555308032512696,0.01583012458600285,0.01609830863944765,0.01635777122495038,0.01660869225915279,0.01685128030587071,0.01708576327228272,0.01731238146025768,0.01753138235487279,0.01774301670662765,0.01794753558550205,0.01814518817079363
