date,PrRes,PrNR,Pub,Total,PrMan
2021-02-01,3.2774367496486807,2.1387454368059844,1.5974731544325862,7.013650888682978,0.33737913545405585
2021-03-01,3.3307935505258843,2.1780708328844245,1.5980858367731037,7.106954633870734,0.3426522014832373
2021-04-01,3.3486634510852533,2.1364585335755435,1.5684225694521339,7.053544554112931,0.3340067368304452
2021-05-01,3.374160047087295,2.1061967217437862,1.5571879131945803,7.037540358917416,0.3291398462832401
2021-06-01,3.384187188241652,2.111746053862017,1.5178103887904506,7.0137393516954045,0.3373377932283478
2021-07-01,3.428471327077142,2.1120153714748313,1.5136857405577064,7.05416819340888,0.34175768588247735
2021-08-01,3.419994059217662,2.0882174301059715,1.5059263958890114,7.014133672489386,0.34101573504093924
2021-09-01,3.4372348020697774,2.084157627180781,1.4721976945815254,6.993590123832084,0.3439136817667058
2021-10-01,3.4429246518432266,2.083524852721705,1.4509187560295904,6.977364129559183,0.3579005086956917
2021-11-01,3.500645999465378,2.107547482093728,1.4629498337193256,7.07114331527843,0.37953174603099
2021-12-01,3.5754112335784445,2.092687592439419,1.4476024131698066,7.11570123918767,0.37987995175210204
2022-01-01,3.6655662323148133,2.136724959233748,1.454079572240936,7.256370763789498,0.3925340372774928
2022-02-01,3.727090541673614,2.1650390476973067,1.4648371277424934,7.356966717113414,0.39941617928513473
2022-03-01,3.783860484810706,2.1804691409736976,1.4760013992985501,7.440331025082954,0.4110568380365863
2022-04-01,3.79670319991115,2.2419416939381733,1.4826230905654938,7.521264049305969,0.4370135131506681
2022-05-01,3.820660979756447,2.2522334021497867,1.4474311679165497,7.5203255498227835,0.4509230749946702
2022-06-01,3.69877830910124,2.267777802277016,1.4657446462307626,7.432296882509822,0.44931387687360563
2022-07-01,3.5894607481706706,2.3314178635800737,1.4914450595518878,7.412323671302631,0.4877664028674178
2022-08-01,3.508718010596912,2.335958351298171,1.497801915621675,7.342478277516758,0.4888460933531521
2022-09-01,3.423540740752583,2.388933987580928,1.4954203543839868,7.307895082717497,0.527557635386191
2022-10-01,3.362240403265968,2.3977469546868053,1.4918206052831684,7.251804179098242,0.5315313336881761
