date,CES,PNS_payrolls,PNS_hrs,CES_PNS,CPS
2008-06-01,108.62445414847161,107.39380515973014,101.20120120120121,108.6838208373245,107.34939637752117
2008-07-01,108.07860262008735,107.18474907619813,100.90090090090091,108.15037744625396,107.03052038785961
2008-08-01,107.75109170305679,106.91128111828054,101.20120120120121,108.19550071129294,106.60283566843923
2008-09-01,107.09606986899563,106.5474105296464,100.90090090090091,107.50729711099459,106.14820334606596
2008-10-01,106.87772925764195,106.08183698145616,100.90090090090091,107.03752920651432,105.80306331145219
2008-11-01,105.56768558951966,105.29985422575795,100.30030030030031,105.6160700042137,105.16193080837535
2008-12-01,104.36681222707425,104.64104505441108,100.0,104.64104505441108,104.50874729394329
2009-01-01,103.93013100436683,103.8251613121942,100.0,103.8251613121942,103.56788708963019
2009-02-01,103.16593886462884,103.15618184489168,100.0,103.15618184489168,102.91571074810501
2009-03-01,101.85589519650655,102.39453968110472,99.39939939939941,101.77955746079779,102.16918126640095
2009-04-01,101.09170305676855,101.61029685963861,99.39939939939941,101.00002480642758,100.475376644266
2009-05-01,100.87336244541486,101.35603946074832,99.0990990990991,100.44292198812896,100.08833014372316
2009-06-01,100.10917030567687,100.92097680042488,99.0990990990991,100.01177881123189,99.95498734087873
2009-07-01,100.21834061135371,100.68479992767789,99.39939939939941,100.08008641459875,99.98107103574227
2009-08-01,100.0,100.50173460047687,99.39939939939941,99.8981205788524,99.78555243263968
2009-09-01,100.10917030567687,100.37178081882183,99.39939939939941,99.76894730039048,99.50567132924644
2009-10-01,99.56331877729258,100.13447391319087,99.39939939939941,99.53306566146,99.34055703433789
2009-11-01,99.89082969432314,100.13786401184275,99.69969969969972,99.83714970550089,99.61553938867002
2009-12-01,99.67248908296943,100.0418112167064,99.69969969969972,99.7413853571968,99.57407545681102
2010-01-01,100.0,100.0,100.0,100.0,100.0
2010-02-01,99.34497816593887,99.92428779677489,99.39939939939941,99.32414192412159,100.18892978306384
2010-03-01,100.0,100.08023233476094,100.0,100.08023233476094,100.2627608789008
2010-04-01,100.54585152838429,100.24521713581865,100.30030030030031,100.5462538239142,100.72093468393845
2010-05-01,100.65502183406115,100.31527917462397,100.30030030030031,100.61652625923246,100.64604546171248
2010-06-01,100.65502183406115,100.41246200264429,100.0,100.41246200264429,100.65450980906326
2010-07-01,101.09170305676855,100.50512469912873,100.30030030030031,100.8069418904174,100.6986454569439
2010-08-01,101.20087336244544,100.62829828348005,100.60060060060061,101.2326724473448,100.90583198980931
2010-09-01,101.63755458515284,100.73226130880408,100.60060060060061,101.33725987522332,100.97981425092028
2010-10-01,101.85589519650655,100.92436689907676,100.90090090090091,101.83359542969907,100.91029390500327
2010-11-01,101.96506550218342,101.06901110822324,100.60060060060061,101.67603219596033,100.6800489441642
2010-12-01,102.07423580786026,101.19105465969061,100.60060060060061,101.79880874173077,101.17840534969007
2011-01-01,101.7467248908297,101.1616738047077,100.30030030030031,101.46546261493205,101.34140649937953
2011-02-01,102.29257641921399,101.39672064457075,100.60060060060061,102.00570995775135,101.41658625425887
2011-03-01,102.5109170305677,101.65097804346107,100.60060060060061,102.26149442810649,101.61542080936125
2011-04-01,103.16593886462884,101.95382685636152,100.90090090090091,102.87232980101344,101.57242979439123
2011-05-01,103.27510917030567,102.11768162453527,100.90090090090091,103.03766073826984,101.55123540042675
2011-06-01,103.4934497816594,102.30865718192399,100.90090090090091,103.23035679617556,101.13159382684518
2011-07-01,103.60262008733625,102.49624264066084,101.20120120120121,103.72742873844658,101.16821281388819
2011-08-01,103.4934497816594,102.65105714576295,100.60060060060061,103.26758001150327,101.74747728176172
2011-09-01,104.03930131004367,102.91096470907304,100.90090090090091,103.83809051726287,102.08124802667268
2011-10-01,104.58515283842796,103.10420033222967,101.20120120120121,104.34268922510932,102.46731871919692
2011-11-01,104.36681222707425,103.31777654729753,100.90090090090091,104.24856732700292,102.595645789835
2011-12-01,104.58515283842796,103.5596035844643,101.20120120120121,104.8035627866801,102.88915603770576
2012-01-01,105.24017467248909,103.87940289062412,101.50150150150151,105.43915368477764,103.03372575508811
2012-02-01,105.4585152838428,104.19355203236414,101.20120120120121,105.4451262309511,103.3370417031865
2012-03-01,105.67685589519651,104.38565762263683,101.20120120120121,105.63953939588171,103.37337468553444
2012-04-01,105.4585152838428,104.49075068084481,101.20120120120121,105.7458948331673,103.31017120675918
2012-05-01,105.56768558951966,104.65347541613461,100.90090090090091,105.59629951898269,103.56934507170818
2012-06-01,105.67685589519651,104.71223712610036,101.20120120120121,105.97004177626374,103.73610151671497
2012-07-01,105.78602620087338,104.83654074333563,101.20120120120121,106.09583853004236,103.82529566076258
2012-08-01,106.00436681222706,105.00604567592917,100.90090090090091,105.95204608742404,103.83213053872191
2012-09-01,106.11353711790395,105.18459087159438,101.20120120120121,106.44806944062253,104.52893307795816
2012-10-01,106.00436681222706,105.36878623167934,100.90090090090091,106.31805457610888,104.97340492305986
2012-11-01,106.44104803493451,105.51343044082581,100.90090090090091,106.46400188623868,104.87545338141598
2012-12-01,106.6593886462882,105.72587662300974,101.50150150150151,107.31335224797985,104.80139603365866
2013-01-01,106.87772925764195,105.83548981275355,100.90090090090091,106.78896269394953,104.7125336717063
2013-02-01,107.4235807860262,106.07392675126846,101.20120120120121,107.34808803356599,104.83938114358267
2013-03-01,107.64192139737992,106.21970099329891,101.20120120120121,107.49561331754276,104.70314116557431
2013-04-01,107.53275109170306,106.39598612319618,100.90090090090091,107.35450852070247,104.9550888205305
2013-05-01,107.9694323144105,106.57792141751325,101.20120120120121,107.85813668979571,105.33546389529786
2013-06-01,108.18777292576421,106.75533658029448,101.20120120120121,108.03768296564338,105.56075177650159
2013-07-01,107.9694323144105,106.9282316115399,100.60060060060061,107.57044321281042,105.81952193718962
2013-08-01,108.51528384279476,107.15084808967941,100.90090090090091,108.11617104544229,105.94499645677986
2013-09-01,108.4061135371179,107.32939328534461,101.20120120120121,108.61863524673015,105.97741525322819
2013-10-01,108.62445414847161,107.5576599279039,100.90090090090091,108.52664785518232,105.40345787740391
2013-11-01,108.84279475982535,107.79044670199902,100.90090090090091,108.76153180742246,106.02159147185664
2013-12-01,108.62445414847161,107.87180906964393,100.90090090090091,108.84362716937044,106.20050421072207
2014-01-01,109.06113537117905,108.0401839693535,100.60060060060061,108.68907396316345,106.5515186116809
2014-02-01,108.95196506550218,108.19160837580372,100.30030030030031,108.51650810065601,106.64938972540932
2014-03-01,109.82532751091702,108.4763766625609,101.20120120120121,109.7793962020511,107.1348276321539
2014-04-01,110.15283842794761,108.74306442317472,101.20120120120121,110.04928741924891,107.22916714073389
2014-05-01,110.26200873362446,108.96003073689444,101.20120120120121,110.26885993493522,107.34618271690626
2014-06-01,110.58951965065502,109.20072774117726,101.20120120120121,110.51244819452477,107.45735908416758
2014-07-01,110.80786026200875,109.40526369317347,101.20120120120121,110.71944103483322,107.66437005630907
2014-08-01,111.35371179039302,109.59962934921406,101.20120120120121,110.91614141346888,107.70845698508307
2014-09-01,111.24454148471617,109.79286497237068,101.20120120120121,111.11169818525204,108.00580354380338
2014-10-01,111.46288209606988,109.95897980631237,101.20120120120121,111.27980839257438,108.57130271446988
2014-11-01,112.00873362445417,110.17933621868397,101.50150150150151,111.83368060635188,108.72361352608051
2014-12-01,112.33624454148472,110.43698371622614,101.50150150150151,112.09519668493823,108.90018133584205
2015-01-01,112.117903930131,110.56241736634536,101.20120120120121,111.89049445182701,108.94838280549912
