date,44000,441,441X,442,443,444,445,4451,446,447,448,44W72,44X72,44Y72,44Z72,451,452,4522,453,454,722
2022-12-01,569119.0,119551.0,109128.0,11115.0,6890.0,41847.0,80756.0,72969.0,33098.0,56216.0,24019.0,475996.0,651763.0,532212.0,595547.0,8351.0,72843.0,3583.0,12469.0,101964.0,82644.0
2023-01-01,591964.0,132373.0,121931.0,12652.0,7876.0,42941.0,80632.0,72415.0,34603.0,56081.0,24950.0,491799.0,680253.0,547880.0,624172.0,8283.0,73792.0,3572.0,13030.0,104751.0,88289.0
2023-02-01,586165.0,128257.0,117666.0,11864.0,7641.0,42268.0,81271.0,73258.0,35070.0,54810.0,24660.0,489085.0,672152.0,543895.0,617342.0,8209.0,73923.0,3664.0,12777.0,105415.0,85987.0
2023-03-01,578812.0,126396.0,116193.0,11588.0,7651.0,40431.0,80761.0,72847.0,35207.0,54608.0,24410.0,484067.0,665071.0,538675.0,610463.0,8175.0,71547.0,3487.0,12662.0,105376.0,86259.0
2023-04-01,583874.0,127973.0,117322.0,11416.0,7533.0,40815.0,80500.0,72589.0,35493.0,53966.0,24368.0,488555.0,670494.0,542521.0,616528.0,8303.0,72852.0,3369.0,12874.0,107781.0,86620.0
2023-05-01,586286.0,130110.0,119357.0,11293.0,7521.0,41622.0,80658.0,72567.0,35745.0,52642.0,24290.0,491150.0,673902.0,543792.0,621260.0,8218.0,72927.0,3449.0,12848.0,108412.0,87616.0
2023-06-01,588670.0,132443.0,121515.0,11361.0,7610.0,40807.0,80470.0,72416.0,35734.0,51924.0,24402.0,492750.0,677117.0,544674.0,625193.0,8200.0,73449.0,3439.0,13233.0,109037.0,88447.0
2023-07-01,589257.0,130481.0,119489.0,11194.0,7436.0,40702.0,80666.0,72555.0,35455.0,52062.0,24718.0,495881.0,678424.0,547943.0,626362.0,8429.0,73694.0,3449.0,12952.0,111468.0,89167.0
2023-08-01,595191.0,131374.0,120419.0,11178.0,7571.0,40914.0,81199.0,73142.0,36097.0,55750.0,25104.0,497631.0,684755.0,553381.0,629005.0,8182.0,74113.0,3461.0,12359.0,111350.0,89564.0
2023-09-01,598956.0,132828.0,121812.0,10971.0,7661.0,40631.0,81235.0,73129.0,36011.0,57541.0,24811.0,499034.0,689403.0,556575.0,631862.0,8136.0,73862.0,3401.0,13002.0,112267.0,90447.0
2023-10-01,595517.0,130458.0,119364.0,10881.0,7629.0,40338.0,81323.0,73164.0,37298.0,55631.0,24683.0,500059.0,686148.0,555690.0,630517.0,8124.0,73829.0,3388.0,13196.0,112127.0,90631.0
2023-11-01,593567.0,130084.0,119030.0,11052.0,7365.0,40323.0,81530.0,73358.0,37150.0,53661.0,24838.0,501583.0,685328.0,555244.0,631667.0,8173.0,73961.0,3381.0,13333.0,112097.0,91761.0
2023-12-01,594256.0,130225.0,119195.0,10659.0,7136.0,40720.0,81272.0,73098.0,36210.0,52958.0,25141.0,503094.0,686277.0,556052.0,633319.0,7979.0,74434.0,3527.0,13220.0,114302.0,92021.0
2024-01-01,588944.0,129356.0,118335.0,10864.0,7714.0,39535.0,81086.0,72939.0,35827.0,51918.0,24838.0,499182.0,680456.0,551100.0,628538.0,8043.0,73990.0,3347.0,13150.0,112623.0,91512.0
2024-02-01,593206.0,131471.0,120497.0,10787.0,7769.0,40215.0,81149.0,72894.0,35765.0,52755.0,25122.0,501054.0,685280.0,553809.0,632525.0,8151.0,74640.0,3378.0,13337.0,112045.0,92074.0
2024-03-01,595969.0,130215.0,119180.0,10610.0,7455.0,40219.0,81569.0,73333.0,35624.0,53760.0,24241.0,503666.0,687641.0,557426.0,633881.0,7896.0,74653.0,3277.0,13533.0,116194.0,91672.0
2024-04-01,595676.0,129214.0,118099.0,10743.0,7667.0,39930.0,82119.0,73818.0,35778.0,54570.0,24923.0,503818.0,687602.0,558388.0,633032.0,7857.0,74834.0,3400.0,13582.0,114459.0,91926.0
2024-05-01,600372.0,132640.0,121501.0,10860.0,7752.0,40171.0,82078.0,73737.0,36028.0,53407.0,25212.0,506727.0,692774.0,560134.0,639367.0,7876.0,75101.0,3315.0,13343.0,115904.0,92402.0
2024-06-01,599979.0,128483.0,117210.0,10993.0,7636.0,40389.0,82336.0,73982.0,36021.0,52657.0,25247.0,511309.0,692449.0,563966.0,639792.0,7917.0,74990.0,3324.0,13474.0,119836.0,92470.0
2024-07-01,605814.0,132828.0,121570.0,11079.0,7666.0,40925.0,82951.0,74588.0,37535.0,52692.0,25279.0,513315.0,698835.0,566007.0,646143.0,7757.0,75666.0,3273.0,13435.0,118001.0,93021.0
2024-08-01,603719.0,132320.0,121069.0,11070.0,7475.0,40897.0,82542.0,74216.0,37715.0,52031.0,25106.0,512806.0,697157.0,564837.0,645126.0,7780.0,75344.0,3246.0,13534.0,117905.0,93438.0
2024-09-01,608701.0,132386.0,121167.0,11240.0,7284.0,41193.0,83321.0,74930.0,38556.0,51363.0,25392.0,519330.0,703079.0,570693.0,651716.0,7956.0,75784.0,3285.0,13902.0,120324.0,94378.0
2024-10-01,612570.0,135021.0,123955.0,11138.0,7471.0,41467.0,83526.0,75141.0,38232.0,51326.0,25594.0,521266.0,707613.0,572592.0,656287.0,7924.0,75994.0,3277.0,13881.0,120996.0,95043.0
2024-11-01,616833.0,139600.0,128276.0,11326.0,7504.0,41312.0,83322.0,74884.0,38085.0,51388.0,25553.0,521157.0,712145.0,572545.0,660757.0,7907.0,75977.0,3293.0,13360.0,121499.0,95312.0
2024-12-01,622396.0,140974.0,129612.0,11618.0,7524.0,40684.0,84099.0,75651.0,37899.0,52398.0,25836.0,524290.0,717662.0,576688.0,665264.0,8129.0,76450.0,3271.0,14025.0,122760.0,95266.0
2025-01-01,615973.0,136323.0,125183.0,11457.0,7476.0,39948.0,84180.0,75837.0,37464.0,52981.0,25714.0,522157.0,711461.0,575138.0,658480.0,7881.0,76950.0,3275.0,14115.0,121484.0,95488.0
2025-02-01,616714.0,134374.0,123049.0,11528.0,7534.0,39861.0,84362.0,75997.0,38570.0,52610.0,25676.0,524773.0,711757.0,577383.0,659147.0,7835.0,76750.0,3283.0,14400.0,123214.0,95043.0
2025-03-01,625121.0,141531.0,130007.0,11537.0,7642.0,40640.0,84357.0,75925.0,38988.0,51135.0,25966.0,529906.0,722572.0,581041.0,671437.0,8136.0,76761.0,3273.0,14581.0,123847.0,97451.0
2025-04-01,623521.0,140505.0,129018.0,11542.0,7646.0,40859.0,84358.0,75968.0,38881.0,50938.0,26020.0,530346.0,721789.0,581284.0,670851.0,7896.0,76775.0,3236.0,14082.0,124019.0,98268.0
2025-05-01,618037.0,135158.0,123656.0,11479.0,7612.0,39744.0,83855.0,75485.0,39104.0,50594.0,26156.0,530349.0,716101.0,580943.0,665507.0,7965.0,76698.0,3233.0,14731.0,124941.0,98064.0
2025-06-01,624146.0,136761.0,125364.0,11490.0,7644.0,40297.0,84528.0,76151.0,39517.0,50938.0,26529.0,535334.0,723033.0,586272.0,672095.0,7956.0,76798.0,3204.0,15173.0,126515.0,98887.0
2025-07-01,628620.0,139068.0,127707.0,11677.0,7733.0,39919.0,84937.0,76519.0,39683.0,51406.0,26908.0,536940.0,727414.0,588346.0,676008.0,8083.0,76827.0,3238.0,15140.0,127239.0,98794.0
2025-08-01,632490.0,139752.0,128233.0,11645.0,7754.0,39961.0,85175.0,76739.0,39644.0,51673.0,27183.0,540585.0,732010.0,592258.0,680337.0,8144.0,76778.0,3213.0,14976.0,129805.0,99520.0
