date,DPCERC,DGDSRC,DDURRC,DMOTRC,DFDHRC,DREQRC,DODGRC,DNDGRC,DFXARC,DCLORC,DGOERC,DONGRC,DSERRC,DHCERC,DHUTRC,DHLCRC,DTRSRC,DRCARC,DFSARC,DIFSRC,DOTSRC,DNPIRC,DNPERC,DNPSRC,DPCCRC,LA001176,DNRGRC,LA001260,DHSGRC,DPCMRC,DPCXRC
2007-09-01,9845072.0,3397634.0,1202554.0,410353.0,281790.0,341711.0,168701.0,2195079.0,742185.0,321113.0,356547.0,775234.0,6447439.0,6195439.0,1779182.0,1497152.0,309780.0,378825.0,606980.0,773181.0,850339.0,252000.0,992607.0,740607.0,8534287.0,7035686.0,568600.0,4736785.0,1498602.0,8651259.0,7340856.0
2007-10-01,9882702.0,3405960.0,1209026.0,415406.0,280894.0,344912.0,167814.0,2196934.0,745143.0,321227.0,354592.0,775973.0,6476742.0,6221266.0,1776618.0,1505176.0,312794.0,382376.0,612485.0,778571.0,853245.0,255476.0,999358.0,743883.0,8583223.0,7075053.0,554337.0,4768827.0,1508170.0,8683096.0,7383998.0
2007-11-01,9955924.0,3442720.0,1197743.0,399808.0,282331.0,346152.0,169453.0,2244977.0,752038.0,324283.0,385797.0,782859.0,6513205.0,6254788.0,1801253.0,1508081.0,313252.0,381276.0,612963.0,784444.0,853518.0,258417.0,1004651.0,746234.0,8605161.0,7085995.0,598725.0,4781110.0,1519167.0,8757180.0,7406799.0
2007-12-01,9972793.0,3435882.0,1180027.0,391090.0,279218.0,342780.0,166939.0,2255855.0,757181.0,322695.0,398015.0,777965.0,6536911.0,6276806.0,1803104.0,1519842.0,308711.0,387054.0,621888.0,781165.0,855042.0,260104.0,1009885.0,749781.0,8613904.0,7084123.0,601708.0,4803436.0,1529782.0,8769696.0,7411193.0
2008-01-01,9996400.0,3421004.0,1168423.0,385773.0,278528.0,337288.0,166835.0,2252581.0,756998.0,322216.0,391639.0,781728.0,6575396.0,6311425.0,1817590.0,1528838.0,316863.0,386138.0,616072.0,786800.0,859124.0,263971.0,1017508.0,753537.0,8640462.0,7100429.0,598940.0,4828062.0,1540033.0,8787570.0,7432022.0
2008-02-01,9981672.0,3386785.0,1148417.0,376844.0,272571.0,334906.0,164096.0,2238367.0,755801.0,318991.0,384808.0,778767.0,6594887.0,6326472.0,1840756.0,1535937.0,311016.0,385546.0,608551.0,784303.0,860363.0,268415.0,1024508.0,756093.0,8619986.0,7071049.0,605885.0,4824873.0,1548937.0,8770467.0,7409175.0
2008-03-01,10035263.0,3411314.0,1143685.0,371516.0,271896.0,333844.0,166430.0,2267629.0,759185.0,317686.0,410462.0,780296.0,6623949.0,6349552.0,1846900.0,1541257.0,311219.0,386225.0,615426.0,784127.0,864397.0,274397.0,1031777.0,757380.0,8647274.0,7089887.0,628804.0,4848220.0,1557387.0,8817167.0,7429574.0
2008-04-01,10070270.0,3415266.0,1139073.0,363934.0,272797.0,336843.0,165499.0,2276193.0,767732.0,323087.0,398837.0,786537.0,6655003.0,6376777.0,1857134.0,1544249.0,312108.0,388824.0,617960.0,784013.0,872488.0,278226.0,1034920.0,756694.0,8683522.0,7118134.0,619015.0,4869437.0,1565388.0,8842438.0,7456089.0
2008-05-01,10132271.0,3444367.0,1143721.0,361934.0,272313.0,342977.0,166497.0,2300646.0,771155.0,325500.0,413023.0,790968.0,6687904.0,6404804.0,1867845.0,1548487.0,316678.0,391644.0,622243.0,785561.0,872346.0,283100.0,1040799.0,757699.0,8723267.0,7152098.0,637849.0,4891909.0,1571169.0,8903782.0,7495175.0
2008-06-01,10187065.0,3470964.0,1130393.0,355676.0,270627.0,337949.0,166142.0,2340571.0,773222.0,326114.0,451600.0,789635.0,6716101.0,6428618.0,1881865.0,1551508.0,318409.0,393916.0,623640.0,786788.0,872492.0,287483.0,1046202.0,758719.0,8730705.0,7152443.0,683138.0,4906301.0,1578262.0,8954546.0,7498584.0
2008-07-01,10185092.0,3456241.0,1099969.0,326982.0,268430.0,337345.0,167212.0,2356272.0,776085.0,324814.0,460497.0,794876.0,6728851.0,6438576.0,1887181.0,1557602.0,316704.0,394312.0,623508.0,785228.0,874040.0,290275.0,1051871.0,761595.0,8717037.0,7133365.0,691970.0,4913706.0,1583672.0,8952321.0,7484662.0
2008-08-01,10175729.0,3451170.0,1114325.0,352394.0,263507.0,332440.0,165984.0,2336845.0,776924.0,322679.0,444013.0,793229.0,6724559.0,6430890.0,1880062.0,1561988.0,315674.0,391936.0,625755.0,778800.0,876675.0,293669.0,1056936.0,763267.0,8735616.0,7147403.0,663189.0,4917170.0,1588213.0,8940252.0,7500532.0
2008-09-01,10116413.0,3376310.0,1073161.0,338050.0,255229.0,320506.0,159377.0,2303149.0,772809.0,309882.0,432058.0,788400.0,6740103.0,6442290.0,1888196.0,1566932.0,312825.0,389213.0,623350.0,786801.0,874973.0,297814.0,1061978.0,764164.0,8689402.0,7096405.0,654203.0,4924962.0,1592997.0,8882751.0,7456128.0
2008-10-01,10034123.0,3289512.0,1026614.0,302565.0,252653.0,312668.0,158729.0,2262898.0,773111.0,305500.0,396982.0,787305.0,6744611.0,6442028.0,1896401.0,1570161.0,309879.0,388741.0,623196.0,776399.0,877251.0,302583.0,1064911.0,762328.0,8637704.0,7041774.0,623308.0,4922355.0,1595930.0,8799400.0,7403364.0
2008-11-01,9885231.0,3155439.0,1002393.0,289159.0,248468.0,308113.0,156653.0,2153046.0,775055.0,308576.0,282406.0,787008.0,6729792.0,6425021.0,1905617.0,1575211.0,303835.0,387136.0,621590.0,751553.0,880079.0,304771.0,1067263.0,762493.0,8596138.0,6996657.0,514037.0,4898680.0,1599481.0,8660220.0,7371504.0
2008-12-01,9801472.0,3080279.0,994952.0,295220.0,245167.0,301855.0,152709.0,2085327.0,770948.0,303426.0,226741.0,784212.0,6721193.0,6418390.0,1903022.0,1581984.0,307059.0,385201.0,620534.0,739097.0,881491.0,302804.0,1069560.0,766756.0,8574585.0,6975119.0,455938.0,4892530.0,1599466.0,8585788.0,7359270.0
2009-01-01,9847249.0,3133282.0,1023016.0,309372.0,245590.0,311335.0,156719.0,2110266.0,779308.0,307146.0,235365.0,788448.0,6713967.0,6417213.0,1904655.0,1592330.0,304171.0,389763.0,618998.0,728187.0,879110.0,296754.0,1069480.0,772726.0,8602322.0,7001665.0,465619.0,4883056.0,1600657.0,8644071.0,7399504.0
2009-02-01,9824478.0,3136380.0,1006177.0,298049.0,243881.0,306834.0,157413.0,2130203.0,770696.0,308858.0,256556.0,794093.0,6688098.0,6396156.0,1888186.0,1600415.0,299926.0,388656.0,616884.0,724454.0,877634.0,291943.0,1071268.0,779325.0,8583336.0,6982331.0,470446.0,4873203.0,1601005.0,8635905.0,7395116.0
2009-03-01,9773181.0,3090420.0,984245.0,298807.0,237895.0,294809.0,152734.0,2106174.0,769841.0,297520.0,241945.0,796868.0,6682761.0,6394161.0,1904711.0,1607494.0,294986.0,383869.0,608560.0,720344.0,874197.0,288600.0,1072970.0,784369.0,8533050.0,6930011.0,470290.0,4851378.0,1603039.0,8597559.0,7357774.0
2009-04-01,9772523.0,3098385.0,978767.0,291723.0,237980.0,293367.0,155698.0,2119618.0,770502.0,300632.0,243206.0,805277.0,6674138.0,6388890.0,1894782.0,1617922.0,295466.0,383732.0,612653.0,716512.0,867823.0,285248.0,1076860.0,791612.0,8542388.0,6937751.0,459633.0,4853074.0,1604637.0,8606127.0,7376333.0
2009-05-01,9791553.0,3130579.0,998925.0,309580.0,238946.0,293144.0,157256.0,2131654.0,772486.0,303557.0,253141.0,802470.0,6660975.0,6377688.0,1889765.0,1627945.0,292331.0,382434.0,611585.0,716516.0,857111.0,283287.0,1080886.0,797599.0,8557189.0,6950310.0,461878.0,4845358.0,1606879.0,8637661.0,7403635.0
2009-06-01,9852431.0,3174460.0,1006408.0,316963.0,237652.0,294212.0,157581.0,2168052.0,770292.0,299518.0,299027.0,799215.0,6677970.0,6395376.0,1891734.0,1636692.0,290912.0,385406.0,609479.0,717491.0,863662.0,282595.0,1085771.0,803176.0,8573414.0,6965899.0,508725.0,4860758.0,1607515.0,8693660.0,7414980.0
2009-07-01,9886264.0,3195838.0,1020810.0,333747.0,236865.0,293645.0,156552.0,2175028.0,769849.0,302646.0,297472.0,805061.0,6690426.0,6406528.0,1885482.0,1643500.0,295192.0,387569.0,611341.0,715392.0,868051.0,283898.0,1091100.0,807202.0,8617593.0,7008472.0,498822.0,4879955.0,1609121.0,8726322.0,7457988.0
2009-08-01,10004129.0,3286931.0,1089064.0,397643.0,236778.0,295812.0,158831.0,2197867.0,770040.0,306377.0,314761.0,806690.0,6717198.0,6431610.0,1899037.0,1648461.0,296163.0,390587.0,611971.0,714977.0,870415.0,285588.0,1095746.0,810158.0,8708421.0,7095918.0,525668.0,4893787.0,1612503.0,8844115.0,7548744.0
2009-09-01,9927825.0,3202661.0,995438.0,301929.0,236528.0,297262.0,159719.0,2207223.0,774053.0,304975.0,314406.0,813789.0,6725164.0,6436686.0,1900325.0,1651426.0,296921.0,392278.0,609049.0,714585.0,872100.0,288478.0,1099362.0,810884.0,8628867.0,7015131.0,524904.0,4900929.0,1613737.0,8763430.0,7464813.0
2009-10-01,9976733.0,3222420.0,1003587.0,315241.0,235711.0,293546.0,159089.0,2218833.0,775265.0,308042.0,322373.0,813153.0,6754313.0,6461312.0,1913372.0,1654892.0,298478.0,390620.0,610648.0,724074.0,869229.0,293000.0,1103886.0,810886.0,8659049.0,7042551.0,542419.0,4917769.0,1616497.0,8805195.0,7487855.0
2009-11-01,9985676.0,3237118.0,1017432.0,323120.0,235569.0,298199.0,160543.0,2219686.0,772497.0,304401.0,333469.0,809319.0,6748558.0,6453566.0,1896350.0,1656026.0,300120.0,393590.0,614412.0,724510.0,868558.0,294992.0,1105767.0,810774.0,8679150.0,7060380.0,534029.0,4929228.0,1618770.0,8804117.0,7497940.0
2009-12-01,10052579.0,3251794.0,1021585.0,326822.0,235907.0,298033.0,160824.0,2230209.0,780326.0,304841.0,332608.0,812434.0,6800785.0,6505003.0,1931714.0,1655739.0,303676.0,392288.0,616678.0,729103.0,875804.0,295782.0,1106375.0,810593.0,8707875.0,7084906.0,564378.0,4946046.0,1622969.0,8865092.0,7520744.0
2010-01-01,10056058.0,3247580.0,1006105.0,310798.0,237111.0,296485.0,161711.0,2241474.0,777271.0,310154.0,339262.0,814788.0,6808478.0,6512801.0,1927556.0,1658552.0,304417.0,392529.0,615955.0,740141.0,873652.0,295677.0,1107564.0,811887.0,8716104.0,7088910.0,562684.0,4957864.0,1627194.0,8865516.0,7525927.0
2010-02-01,10093426.0,3251760.0,1005196.0,306995.0,238472.0,297442.0,162287.0,2246564.0,791624.0,311131.0,326808.0,817002.0,6841666.0,6545950.0,1933045.0,1662126.0,301159.0,395220.0,625227.0,748211.0,880962.0,295716.0,1109160.0,813445.0,8750750.0,7119119.0,551052.0,4985790.0,1631631.0,8885191.0,7542888.0
2010-03-01,10155982.0,3299120.0,1051952.0,347553.0,243194.0,297918.0,163287.0,2247168.0,784553.0,316785.0,323227.0,822603.0,6856862.0,6560386.0,1923922.0,1669276.0,303829.0,397796.0,627574.0,755144.0,882844.0,296477.0,1113230.0,816753.0,8837144.0,7201842.0,534286.0,5010501.0,1635302.0,8940272.0,7621812.0
2010-04-01,10182287.0,3302988.0,1045963.0,339178.0,244304.0,299060.0,163421.0,2257025.0,785699.0,317013.0,328899.0,825414.0,6879299.0,6581845.0,1922462.0,1677178.0,302388.0,402843.0,632226.0,762363.0,882385.0,297454.0,1117117.0,819663.0,8863091.0,7223540.0,533497.0,5035150.0,1639551.0,8960354.0,7641541.0
2010-05-01,10210816.0,3282913.0,1041659.0,339928.0,242220.0,296895.0,162616.0,2241254.0,783664.0,314348.0,321684.0,821558.0,6927903.0,6630095.0,1944986.0,1685929.0,301822.0,402968.0,633131.0,772358.0,888900.0,297808.0,1122466.0,824658.0,8883674.0,7239256.0,543478.0,5061691.0,1644418.0,8979987.0,7653232.0
2010-06-01,10231332.0,3287802.0,1044083.0,341152.0,240420.0,300000.0,162510.0,2243719.0,780703.0,314565.0,317691.0,830761.0,6943530.0,6646618.0,1952229.0,1698184.0,302396.0,404336.0,635076.0,766535.0,887860.0,296912.0,1127914.0,831001.0,8909032.0,7259580.0,541597.0,5070172.0,1649451.0,9001915.0,7680006.0
2010-07-01,10268126.0,3293662.0,1047471.0,345840.0,239654.0,297106.0,164872.0,2246191.0,780927.0,313486.0,324339.0,827439.0,6974464.0,6678927.0,1957487.0,1711212.0,303143.0,409041.0,637019.0,766583.0,894443.0,295538.0,1135079.0,839541.0,8936501.0,7284220.0,550698.0,5095824.0,1652281.0,9028281.0,7697048.0
2010-08-01,10307070.0,3315914.0,1053708.0,350646.0,240393.0,297491.0,165178.0,2262206.0,785464.0,316681.0,328263.0,831799.0,6991156.0,6696928.0,1959074.0,1720682.0,304024.0,409412.0,641796.0,769753.0,892185.0,294229.0,1140117.0,845888.0,8967204.0,7313078.0,554402.0,5110891.0,1654126.0,9067482.0,7728010.0
2010-09-01,10327066.0,3335781.0,1056089.0,350061.0,240340.0,300191.0,165498.0,2279692.0,789636.0,316879.0,337061.0,836116.0,6991284.0,6699559.0,1952637.0,1725084.0,306087.0,408116.0,642521.0,772978.0,892136.0,291725.0,1140949.0,849224.0,8983466.0,7326629.0,553964.0,5117545.0,1656837.0,9085135.0,7741929.0
2010-10-01,10386366.0,3377069.0,1079167.0,368799.0,240194.0,300843.0,169332.0,2297902.0,789018.0,319291.0,352100.0,837492.0,7009297.0,6719619.0,1953878.0,1725713.0,310151.0,409833.0,645360.0,782284.0,892400.0,289678.0,1140762.0,851084.0,9029178.0,7370217.0,568170.0,5134266.0,1658961.0,9133908.0,7777112.0
2010-11-01,10433573.0,3400851.0,1077451.0,364107.0,242459.0,300531.0,170355.0,2323400.0,797616.0,325949.0,358359.0,841476.0,7032722.0,6742685.0,1965001.0,1727965.0,310838.0,409298.0,647829.0,789395.0,892359.0,290037.0,1142461.0,852424.0,9053961.0,7391755.0,581996.0,5146879.0,1662206.0,9178183.0,7798961.0
2010-12-01,10470972.0,3418457.0,1078706.0,368539.0,242330.0,299385.0,168452.0,2339751.0,796220.0,323053.0,382918.0,837560.0,7052515.0,6760506.0,1983091.0,1732807.0,311586.0,403523.0,644335.0,790099.0,895067.0,292008.0,1146352.0,854343.0,9053130.0,7388286.0,621622.0,5148967.0,1664844.0,9214576.0,7797121.0
2011-01-01,10514256.0,3450412.0,1084970.0,369103.0,241406.0,302717.0,171744.0,2365443.0,803303.0,325090.0,384081.0,852969.0,7063843.0,6767648.0,1970859.0,1735928.0,313034.0,402110.0,645917.0,793518.0,906282.0,296196.0,1150560.0,854364.0,9103633.0,7436054.0,607320.0,5173025.0,1667579.0,9245631.0,7835391.0
2011-02-01,10540610.0,3457232.0,1083768.0,365053.0,242916.0,303548.0,172250.0,2373464.0,807850.0,327666.0,389417.0,848531.0,7083378.0,6785152.0,1958399.0,1742280.0,315523.0,404029.0,657272.0,798491.0,909158.0,298225.0,1153708.0,855483.0,9136093.0,7465496.0,596666.0,5205531.0,1670598.0,9266888.0,7862750.0
2011-03-01,10619719.0,3499460.0,1095045.0,369956.0,246866.0,303885.0,174338.0,2404416.0,809253.0,328685.0,411617.0,854861.0,7120259.0,6818686.0,1970695.0,1746222.0,321105.0,406233.0,660694.0,802169.0,911567.0,301573.0,1159123.0,857550.0,9181695.0,7508839.0,628771.0,5230248.0,1672856.0,9336965.0,7899316.0
2011-04-01,10652081.0,3521256.0,1090891.0,361525.0,246841.0,305045.0,177479.0,2430365.0,818626.0,330016.0,425155.0,856569.0,7130824.0,6827194.0,1968095.0,1750637.0,323732.0,407180.0,659495.0,806855.0,911200.0,303630.0,1165335.0,861705.0,9195707.0,7520802.0,637748.0,5243326.0,1674905.0,9367364.0,7911362.0
2011-05-01,10672199.0,3506317.0,1081244.0,356434.0,245386.0,304149.0,175275.0,2425073.0,813520.0,330274.0,425693.0,855585.0,7165882.0,6857501.0,1978490.0,1755194.0,329303.0,409564.0,666103.0,807944.0,910903.0,308381.0,1172963.0,864582.0,9212670.0,7535256.0,646009.0,5268153.0,1677414.0,9381302.0,7922142.0
2011-06-01,10694775.0,3515798.0,1076574.0,348436.0,246656.0,305474.0,176009.0,2439224.0,820457.0,334890.0,419583.0,864294.0,7178977.0,6864294.0,1980078.0,1754510.0,329303.0,412210.0,670018.0,809067.0,909108.0,314682.0,1175869.0,861186.0,9236282.0,7555797.0,638036.0,5280039.0,1680485.0,9393999.0,7935873.0
2011-07-01,10731621.0,3516223.0,1085711.0,355429.0,246901.0,306502.0,176880.0,2430512.0,822161.0,332681.0,418559.0,857110.0,7215397.0,6892285.0,1998800.0,1753240.0,331676.0,412638.0,672051.0,815741.0,908139.0,323112.0,1178389.0,855276.0,9257956.0,7573856.0,651504.0,5298353.0,1684100.0,9419403.0,7946103.0
2011-08-01,10750276.0,3519064.0,1085234.0,351707.0,247207.0,307341.0,178979.0,2433830.0,825738.0,330130.0,417327.0,860635.0,7231211.0,6905005.0,1994039.0,1753411.0,331492.0,411759.0,675568.0,831093.0,907644.0,326206.0,1178508.0,852301.0,9283062.0,7595151.0,641476.0,5319153.0,1687911.0,9435176.0,7968325.0
2011-09-01,10783189.0,3548037.0,1101321.0,370752.0,248331.0,303274.0,178963.0,2446716.0,826003.0,337027.0,424827.0,858859.0,7235152.0,6910531.0,1992685.0,1759635.0,336707.0,413193.0,681210.0,818539.0,908560.0,324621.0,1181080.0,856459.0,9312406.0,7622095.0,644780.0,5324889.0,1690311.0,9469131.0,7998710.0
2011-10-01,10802881.0,3561288.0,1114375.0,376737.0,248690.0,311108.0,177841.0,2446913.0,829846.0,335750.0,417183.0,864133.0,7241593.0,6924038.0,2001946.0,1767583.0,336144.0,409298.0,682051.0,814252.0,912765.0,317555.0,1182098.0,864543.0,9329852.0,7636042.0,643182.0,5321783.0,1693810.0,9497300.0,8024632.0
2011-11-01,10806828.0,3562599.0,1107908.0,375015.0,249914.0,306390.0,176590.0,2454691.0,831103.0,338916.0,419913.0,864760.0,7244229.0,6929797.0,1993278.0,1777801.0,337041.0,410006.0,683544.0,813834.0,914293.0,314432.0,1188256.0,873824.0,9341174.0,7644706.0,634551.0,5333122.0,1696468.0,9499824.0,8034531.0
2011-12-01,10817849.0,3559763.0,1114944.0,381994.0,251227.0,304800.0,176922.0,2444818.0,826647.0,339901.0,412256.0,866013.0,7258087.0,6944430.0,1991962.0,1789314.0,335288.0,409959.0,679653.0,821268.0,916987.0,313656.0,1196341.0,882685.0,9369217.0,7669488.0,621985.0,5348629.0,1699729.0,9504625.0,8056353.0
2012-01-01,10896780.0,3600401.0,1130410.0,387583.0,254302.0,308392.0,180133.0,2469991.0,836689.0,341095.0,414541.0,877666.0,7296379.0,6977245.0,1980638.0,1803368.0,333248.0,418276.0,689435.0,829512.0,922768.0,319134.0,1211847.0,892713.0,9450658.0,7747919.0,609433.0,5398748.0,1702739.0,9562042.0,8116282.0
2012-02-01,10987216.0,3647226.0,1145883.0,397356.0,255523.0,310393.0,182612.0,2501343.0,837895.0,347128.0,433508.0,882811.0,7339990.0,7015179.0,1990676.0,1812793.0,333229.0,420350.0,691936.0,839509.0,926686.0,324811.0,1221594.0,896782.0,9514028.0,7808673.0,635292.0,5432850.0,1705356.0,9641233.0,8168408.0
2012-03-01,10993908.0,3638523.0,1137986.0,387600.0,255654.0,314335.0,180397.0,2500537.0,842812.0,346986.0,429283.0,881456.0,7355385.0,7023439.0,1981521.0,1817351.0,336680.0,421984.0,694621.0,839007.0,932274.0,331946.0,1226331.0,894384.0,9533198.0,7824183.0,617898.0,5457755.0,1709015.0,9640941.0,8180595.0
2012-04-01,11018538.0,3638043.0,1137353.0,396948.0,251796.0,309395.0,179214.0,2500691.0,845099.0,341268.0,431433.0,882891.0,7380495.0,7042466.0,2007244.0,1814551.0,341407.0,424188.0,701185.0,830525.0,923365.0,338029.0,1222136.0,884107.0,9532277.0,7819061.0,641163.0,5457549.0,1713216.0,9676017.0,8190123.0
2012-05-01,11006796.0,3620008.0,1133433.0,388694.0,253256.0,310310.0,181174.0,2486575.0,845548.0,342226.0,419568.0,879233.0,7386788.0,7045382.0,2011942.0,1813234.0,344739.0,427614.0,699884.0,826135.0,921833.0,341406.0,1222327.0,880921.0,9530037.0,7814046.0,631211.0,5459154.0,1715991.0,9666914.0,8190526.0
2012-06-01,10989830.0,3591077.0,1129884.0,387451.0,251615.0,310088.0,180730.0,2461193.0,845551.0,343981.0,399899.0,871762.0,7398753.0,7056297.0,2013059.0,1814677.0,344890.0,433430.0,704063.0,824317.0,921860.0,342457.0,1228775.0,886318.0,9534406.0,7815904.0,609873.0,5470277.0,1718502.0,9642369.0,8187321.0
2012-07-01,11016846.0,3595005.0,1134694.0,388204.0,253106.0,311648.0,181736.0,2460311.0,848081.0,344790.0,386644.0,880796.0,7421841.0,7081900.0,2034210.0,1818811.0,341966.0,434370.0,706487.0,826156.0,919901.0,339941.0,1239321.0,899380.0,9554869.0,7832572.0,613896.0,5472292.0,1722298.0,9664266.0,8202671.0
2012-08-01,11056012.0,3636924.0,1138425.0,392218.0,252567.0,312172.0,181467.0,2498499.0,845816.0,345901.0,431326.0,875456.0,7419088.0,7078232.0,2022689.0,1823261.0,342300.0,430283.0,707355.0,827956.0,924389.0,340855.0,1246886.0,906031.0,9568155.0,7841386.0,642040.0,5481605.0,1726769.0,9695329.0,8207861.0
2012-09-01,11105323.0,3663490.0,1151901.0,403705.0,253274.0,311419.0,183504.0,2511589.0,848204.0,347868.0,436250.0,879267.0,7441833.0,7095816.0,2026846.0,1828105.0,341860.0,435518.0,712129.0,827890.0,923466.0,346017.0,1251700.0,905683.0,9611034.0,7879314.0,646084.0,5500278.0,1731721.0,9743221.0,8249329.0
2012-10-01,11137427.0,3665563.0,1141196.0,399700.0,250881.0,310234.0,180381.0,2524368.0,853122.0,345851.0,449346.0,876050.0,7471864.0,7116117.0,2034601.0,1834145.0,342014.0,439217.0,711563.0,828772.0,925805.0,355747.0,1254894.0,899147.0,9622784.0,7885914.0,661522.0,5522818.0,1736870.0,9770266.0,8256027.0
2012-11-01,11178433.0,3679302.0,1169377.0,416625.0,255781.0,314598.0,182372.0,2509925.0,852252.0,347452.0,425454.0,884768.0,7499131.0,7138543.0,2038821.0,1836672.0,343905.0,440982.0,717977.0,833199.0,926989.0,360588.0,1257060.0,896472.0,9688932.0,7947805.0,637250.0,5546209.0,1741126.0,9806023.0,8316935.0
2012-12-01,11181248.0,3677308.0,1180110.0,413211.0,259500.0,318873.0,188526.0,2497198.0,853307.0,348089.0,405964.0,889838.0,7503940.0,7146317.0,2034627.0,1838550.0,346365.0,443021.0,722498.0,838106.0,923150.0,357624.0,1255285.0,897661.0,9718968.0,7973501.0,608974.0,5555464.0,1745467.0,9807735.0,8345878.0
2013-01-01,11252374.0,3736540.0,1193119.0,422092.0,260220.0,324681.0,186126.0,2543421.0,856964.0,356727.0,426748.0,902981.0,7515834.0,7168493.0,2048002.0,1836440.0,350021.0,442864.0,729883.0,844340.0,916942.0,347341.0,1252794.0,905452.0,9758391.0,8007029.0,637018.0,5554202.0,1751362.0,9887554.0,8394006.0
2013-02-01,11290497.0,3755888.0,1194236.0,423433.0,260229.0,324629.0,185946.0,2561651.0,865667.0,351837.0,444778.0,899370.0,7534609.0,7193314.0,2065445.0,1837976.0,351206.0,446391.0,726724.0,851549.0,914023.0,341295.0,1253043.0,911749.0,9758551.0,8001112.0,666279.0,5555669.0,1757438.0,9921273.0,8389773.0
2013-03-01,11290121.0,3717718.0,1181870.0,415765.0,260777.0,320805.0,184523.0,2535848.0,862750.0,351752.0,427162.0,894185.0,7572403.0,7230671.0,2091463.0,1844072.0,351466.0,442973.0,728432.0,856453.0,915812.0,341732.0,1258445.0,916713.0,9758165.0,7995491.0,669207.0,5567684.0,1762674.0,9921579.0,8390079.0
2013-04-01,11281071.0,3696234.0,1184074.0,420985.0,260754.0,318273.0,184062.0,2512160.0,858947.0,352412.0,411233.0,889568.0,7584837.0,7238824.0,2080517.0,1849046.0,354779.0,440371.0,723647.0,861923.0,928541.0,346013.0,1265818.0,919805.0,9785186.0,8017385.0,636938.0,5591331.0,1767802.0,9895602.0,8400184.0
2013-05-01,11321560.0,3716185.0,1189327.0,423730.0,261567.0,320873.0,183158.0,2526858.0,865474.0,353204.0,409881.0,898299.0,7605375.0,7256279.0,2079695.0,1854104.0,356414.0,444317.0,725870.0,864845.0,931034.0,349096.0,1269850.0,920754.0,9826476.0,8053812.0,629610.0,5612982.0,1772664.0,9933121.0,8438512.0
2013-06-01,11344413.0,3719105.0,1189451.0,421837.0,263595.0,321713.0,182306.0,2529654.0,866187.0,353012.0,413437.0,897019.0,7625308.0,7275111.0,2080903.0,1858884.0,360165.0,443929.0,726144.0,870081.0,935005.0,350196.0,1271828.0,921632.0,9848526.0,8071396.0,629700.0,5631914.0,1777131.0,9958419.0,8463018.0
2013-07-01,11372550.0,3742861.0,1193576.0,425173.0,264640.0,321266.0,182497.0,2549285.0,872152.0,356068.0,417332.0,903731.0,7629689.0,7279869.0,2074481.0,1859948.0,362889.0,448949.0,730926.0,866255.0,936421.0,349820.0,1271151.0,921330.0,9877153.0,8096270.0,623245.0,5642894.0,1780884.0,9985852.0,8490951.0
2013-08-01,11406597.0,3741086.0,1190847.0,420040.0,265304.0,324109.0,181394.0,2550239.0,873403.0,353186.0,422012.0,901638.0,7665511.0,7316124.0,2081746.0,1864133.0,366004.0,454128.0,731942.0,871123.0,947048.0,349387.0,1274333.0,924945.0,9903566.0,8117178.0,629628.0,5671508.0,1786388.0,10008521.0,8505995.0
2013-09-01,11445929.0,3751882.0,1191376.0,420500.0,266026.0,322393.0,182457.0,2560506.0,877305.0,353460.0,418420.0,911321.0,7694047.0,7344620.0,2092958.0,1875163.0,365880.0,451126.0,732986.0,877833.0,948673.0,349428.0,1280733.0,931305.0,9935209.0,8145166.0,633415.0,5689009.0,1790043.0,10046255.0,8536049.0
2013-10-01,11498041.0,3760594.0,1194597.0,419964.0,265484.0,323187.0,185961.0,2565997.0,877797.0,358648.0,415896.0,913657.0,7737447.0,7388385.0,2100157.0,1890258.0,365245.0,451372.0,739267.0,888475.0,953611.0,349062.0,1289540.0,940478.0,9986400.0,8192651.0,633844.0,5725750.0,1793749.0,10083292.0,8572174.0
2013-11-01,11562480.0,3783176.0,1205278.0,428746.0,267129.0,325221.0,184183.0,2577898.0,880886.0,354223.0,426728.0,916062.0,7779304.0,7431049.0,2110725.0,1899141.0,359494.0,458129.0,748738.0,896841.0,957980.0,348255.0,1293919.0,945665.0,10030480.0,8232792.0,651114.0,5757230.0,1797688.0,10134533.0,8603064.0
2013-12-01,11593168.0,3784934.0,1193679.0,423278.0,263923.0,320586.0,185892.0,2591256.0,888896.0,357688.0,425853.0,918819.0,7808234.0,7461249.0,2122242.0,1896088.0,377508.0,459336.0,747224.0,899983.0,958868.0,346985.0,1289164.0,942180.0,10046851.0,8245008.0,657421.0,5774823.0,1801843.0,10168019.0,8622242.0
2014-01-01,11578798.0,3766866.0,1177470.0,414233.0,260976.0,318494.0,183766.0,2589396.0,891285.0,353271.0,432859.0,911981.0,7811933.0,7465723.0,2145082.0,1884726.0,371695.0,460654.0,743179.0,899065.0,961322.0,346210.0,1279102.0,932892.0,10003046.0,8198522.0,684468.0,5755800.0,1804524.0,10162600.0,8587395.0
