date,RXI_N.B.EU,RXI_N.B.UK,RXI_N.B.CA,RXI_N.B.JA
2013-07-01,0.7641683155422624,0.6588681497504131,1.0402136363636367,0.9967272727272726
2013-08-01,0.7511315511255016,0.6449891781099514,1.0407181818181819,0.9781227272727272
2013-09-01,0.7483529777561659,0.6296304970063172,1.034235,0.9921000000000001
2013-10-01,0.7328662610919988,0.6212223175003462,1.036281818181818,0.9777
2013-11-01,0.7412578882150739,0.6211439874593252,1.0486421052631578,1.0007368421052631
2013-12-01,0.7295207870889259,0.6103834349284011,1.063919047619048,1.0346
2014-01-01,0.7343359708082411,0.6071835412067796,1.0940095238095235,1.0376142857142856
2014-02-01,0.7318138019745392,0.6039759087636147,1.1054421052631578,1.0212526315789472
2014-03-01,0.7231786822867984,0.6015469437894875,1.1106809523809524,1.023395238095238
2014-04-01,0.7241120754615727,0.597090822482721,1.099209090909091,1.0245818181818183
2014-05-01,0.7279221642025829,0.5937499997055867,1.0893857142857142,1.0177380952380954
2014-06-01,0.7355788104039052,0.5914633557378659,1.083038095238095,1.0206285714285717
2014-07-01,0.7389465813274121,0.585981938791996,1.073918181818182,1.0174
2014-08-01,0.751051236264475,0.5988207091253234,1.092633333333333,1.0294380952380953
2014-09-01,0.7759234232965007,0.6138847006407978,1.1010523809523807,1.0742571428571428
2014-10-01,0.7888388910524031,0.6221206698021908,1.1211545454545453,1.0802636363636366
2014-11-01,0.801775159482808,0.6341279984288709,1.132538888888889,1.1629944444444444
2014-12-01,0.811159988598243,0.639222928708478,1.1531619047619048,1.1932333333333334
2015-01-01,0.8613462220720247,0.6604241209353344,1.21219,1.1824999999999999
2015-02-01,0.8810675785364996,0.6523906596198225,1.2499052631578946,1.1876
2015-03-01,0.9245600368251362,0.6686553807918115,1.2618318181818182,1.2039454545454547
2015-04-01,0.9242425580102601,0.6682501625307289,1.233681818181818,1.1950954545454542
2015-05-01,0.8956577585344071,0.6471241126915901,1.2176399999999998,1.20798
2015-06-01,0.8908946077703562,0.6421341441971594,1.2364954545454545,1.2371863636363638
2015-07-01,0.9093576628042875,0.6426826483644437,1.2863136363636363,1.233109090909091
2015-08-01,0.8982061633370281,0.6419775646783938,1.3147238095238094,1.2300380952380952
2015-09-01,0.8906247778641502,0.6520038514290766,1.3265809523809524,1.2014761904761904
2015-10-01,0.8907807523557006,0.6518067346095388,1.3072238095238098,1.2004809523809523
2015-11-01,0.9323821568986791,0.658176968790504,1.3278526315789474,1.2264315789473685
2015-12-01,0.9184760684999517,0.6675747486661119,1.3712545454545455,1.2163499999999998
2016-01-01,0.9212529973069988,0.6949465936358157,1.420810526315789,1.182257894736842
2016-02-01,0.9016551466692342,0.6999611669749368,1.37969,1.1461549999999998
2016-03-01,0.898335551208688,0.7018550555747637,1.3226391304347827,1.1293173913043477
2016-04-01,0.8814159462672357,0.6984849261507728,1.2818142857142856,1.0955190476190477
2016-05-01,0.8841230817472374,0.6885250751824294,1.2945285714285717,1.0884809523809524
2016-06-01,0.890417858790067,0.7052055797759527,1.2894045454545453,1.053509090909091
2016-07-01,0.9045940489638907,0.7614413165273793,1.3052350000000001,1.0419100000000001
2016-08-01,0.8923775572468391,0.763329922662914,1.299782608695652,1.012382608695652
2016-09-01,0.8914480308871789,0.761120810484711,1.3107761904761905,1.0178428571428573
2016-10-01,0.9079948394352717,0.8112840893754782,1.325095,1.039075
2016-11-01,0.926975105457366,0.8044116731731638,1.3434149999999998,1.08443
2016-12-01,0.9484719680860952,0.801279122338383,1.3339190476190477,1.1599809523809526
2017-01-01,0.9403752458346605,0.808748763355752,1.3183052631578949,1.1487210526315785
2017-02-01,0.9389953286553218,0.8003561302114155,1.3109157894736843,1.129115789473684
2017-03-01,0.9354525886256083,0.8099954685806035,1.3387000000000002,1.1291652173913043
2017-04-01,0.9334660060616763,0.7913439297005547,1.343705,1.10091
2017-05-01,0.9051219115297928,0.7734718492954324,1.3605727272727273,1.1224363636363635
2017-06-01,0.8902790993288664,0.7806806033406322,1.3294863636363634,1.109140909090909
2017-07-01,0.8674183608827539,0.7694815078703962,1.2690399999999997,1.12417
2017-08-01,0.8465712526808321,0.7721555887890774,1.2607695652173916,1.0982695652173915
2017-09-01,0.839435108938613,0.7497798819347627,1.227875,1.10776
2017-10-01,0.8506977828161256,0.7574911330858259,1.260690476190476,1.129147619047619
2017-11-01,0.8516533124652421,0.7566324900891996,1.2773349999999999,1.1281900000000002
2017-12-01,0.8448991810440338,0.7460807419847434,1.27687,1.1294049999999998
2018-01-01,0.8200650584931992,0.7236421976685128,1.2429047619047617,1.1087095238095237
2018-02-01,0.8104318591985669,0.7163331191164164,1.2588210526315786,1.0797
2018-03-01,0.8107849936887684,0.7155917529693268,1.2932545454545452,1.0604681818181818
2018-04-01,0.8150698919634255,0.7103545838670459,1.273161904761905,1.0765619047619046
2018-05-01,0.8459264137528341,0.7424486987343232,1.2866272727272727,1.0968818181818183
2018-06-01,0.8562666554279936,0.7522473140219811,1.3124523809523811,1.100638095238095
