date,RESPPLLOP_N.WW,RESPPMA_N.WW,RESH4SCS_N.WW,RESPPALGASMO_N.WW,RESPPALGUO_N.WW,RESPPALDJ_N.WW,RESPPALD_N.WW,RESPPALGTR_N.WW,RESPPALSD_N.WW,RESPPALSP_N.WW,RESPPA_N.WW
2019-05-29,1089,3.85144e+06,17,1.55540e+06,2.11474e+06,0,53,0,-13004,132550,3.85144e+06
2019-06-05,1343,3.84764e+06,17,1.55540e+06,2.10978e+06,0,45,0,-12994,132357,3.84764e+06
2019-06-12,1325,3.84996e+06,22,1.55540e+06,2.10996e+06,0,53,0,-12966,132190,3.84996e+06
2019-06-19,984,3.84402e+06,17,1.5488e+06,2.11008e+06,0,154,0,-12936,131780,3.84402e+06
2019-06-26,1048,3.82682e+06,18,1.53273e+06,2.11026e+06,0,184,0,-12905,131026,3.82682e+06
2019-07-03,1410,3.8132e+06,17,1.53273e+06,2.09539e+06,0,105,0,-12874,130759,3.8132e+06
2019-07-10,889,3.81504e+06,43,1.53273e+06,2.09545e+06,0,117,0,-12850,130617,3.81504e+06
2019-07-17,1008,3.80811e+06,38,1.52709e+06,2.09398e+06,0,120,0,-12807,130223,3.80811e+06
2019-07-24,848,3.80344e+06,11,1.52154e+06,2.09405e+06,0,129,0,-12777,129767,3.80344e+06
2019-07-31,668,3.7791e+06,11,1.51178e+06,2.0807e+06,0,132,0,-12764,129256,3.7791e+06
2019-08-07,1304,3.78154e+06,30,1.51178e+06,2.0807e+06,0,102,0,-12735,129085,3.78154e+06
2019-08-14,1069,3.78602e+06,45,1.51417e+06,2.08071e+06,0,100,0,-12706,128888,3.78602e+06
2019-08-21,597,3.76487e+06,43,1.50067e+06,2.08892e+06,0,179,0,-13046,128243,3.76487e+06
2019-08-28,884,3.75995e+06,69,1.48960e+06,2.09513e+06,0,110,0,-12923,127805,3.75995e+06
2019-09-04,948,3.76151e+06,872,1.48960e+06,2.09516e+06,0,93,0,-12957,127584,3.76151e+06
2019-09-11,1089,3.76967e+06,40,1.48960e+06,2.10117e+06,0,83,0,-12739,128311,3.76967e+06
2019-09-18,1003,3.8447e+06,39,1.48443e+06,2.10583e+06,0,87,75000,-12746,127927,3.8447e+06
2019-09-25,707,3.85772e+06,42,1.46726e+06,2.10768e+06,0,96,105000,-12714,127161,3.85772e+06
2019-10-02,961,3.94583e+06,973,1.46726e+06,2.11713e+06,0,114,181050,-12646,127155,3.94583e+06
2019-10-09,1335,3.94996e+06,39,1.46727e+06,2.12148e+06,0,72,178650,-12553,128013,3.94996e+06
2019-10-16,1096,3.96647e+06,43,1.46314e+06,2.12308e+06,0,60,197700,-12526,127617,3.96647e+06
2019-10-23,1134,3.9687e+06,43,1.45791e+06,2.14919e+06,0,54,178204,-12633,127189,3.9687e+06
2019-10-30,936,4.01982e+06,41,1.44576e+06,2.17549e+06,0,68,215500,-12750,126652,4.01982e+06
2019-11-06,1212,4.03944e+06,46,1.44578e+06,2.19432e+06,0,22,215160,-12781,126604,4.03944e+06
2019-11-13,1424,4.04788e+06,41,1.45009e+06,2.20153e+06,0,37,209609,-12731,126854,4.04788e+06
2019-11-20,949,4.03025e+06,48,1.4372e+06,2.22036e+06,0,26,199159,-12993,126210,4.03025e+06
2019-11-27,1219,4.05288e+06,47,1.42372e+06,2.2485e+06,0,40,207243,-13108,125635,4.05288e+06
2019-12-04,1314,4.0657e+06,47,1.42372e+06,2.25985e+06,0,9,208007,-13131,125541,4.0657e+06
2019-12-11,1513,4.09549e+06,69,1.42372e+06,2.2822e+06,0,18,212957,-13143,125711,4.09549e+06
2019-12-18,1206,4.13705e+06,79,1.42244e+06,2.30068e+06,0,48,236662,-13237,125398,4.13705e+06
2019-12-25,2604,4.16559e+06,3729,1.41998e+06,2.32886e+06,0,13,234969,-13316,125080,4.16559e+06
2020-01-01,2120,4.17363e+06,3728,1.40868e+06,2.32893e+06,0,42,255619,-13284,124577,4.17363e+06
2020-01-08,1462,4.14954e+06,3728,1.40868e+06,2.34771e+06,0,2,210587,-13278,124474,4.14954e+06
2020-01-15,1063,4.17585e+06,59,1.40432e+06,2.36264e+06,0,9,229468,-13221,124410,4.17585e+06
2020-01-22,1180,4.14591e+06,54,1.39864e+06,2.38102e+06,0,0,186076,-13272,123974,4.14591e+06
2020-01-29,1042,4.15163e+06,51,1.38729e+06,2.40911e+06,0,34,175125,-13306,123527,4.15163e+06
2020-02-05,1082,4.16671e+06,48,1.38729e+06,2.42788e+06,0,1,170250,-13333,123542,4.16671e+06
2020-02-12,1034,4.18269e+06,55,1.39153e+06,2.44262e+06,0,0,164400,-13266,124249,4.18269e+06
2020-02-19,988,4.17157e+06,67,1.38578e+06,2.45169e+06,0,5,163900,-13499,123866,4.17157e+06
2020-02-26,1000,4.15864e+06,44,1.37184e+06,2.47406e+06,0,13,143440,-13447,123303,4.15864e+06
2020-03-04,2091,4.24151e+06,48,1.37185e+06,2.50262e+06,0,1,195000,-13425,124406,4.24151e+06
2020-03-11,2078,4.31191e+06,58,1.37185e+06,2.52303e+06,0,11,242375,-13366,124423,4.31191e+06
2020-03-18,947,4.66821e+06,45,1.36668e+06,2.64077e+06,0,28224,441945,-12036,138294,4.66821e+06
2020-03-25,1430,5.25428e+06,206051,1.38456e+06,2.97837e+06,0,109119,352355,-10026,168273,5.25428e+06
2020-04-01,2244,5.81161e+06,348544,1.45772e+06,3.34083e+06,0,129461,263050,-8492,211339,5.81161e+06
2020-04-08,2022,6.08314e+06,358077,1.4597e+06,3.63439e+06,0,129637,192751,-7381,243113,6.08314e+06
2020-04-15,2104,6.36789e+06,378291,1.56817e+06,3.78886e+06,0,120349,181100,-6896,262334,6.36789e+06
2020-04-22,2205,6.57314e+06,409712,1.62249e+06,3.90935e+06,8009,122088,157500,-6128,278037,6.57314e+06
2020-04-29,1933,6.65593e+06,438953,1.60472e+06,3.97142e+06,19488,123028,158202,-5711,283240,6.65593e+06
2020-05-06,2029,6.72142e+06,444885,1.60538e+06,4.02019e+06,29181,113342,172700,-5534,286502,6.72142e+06
2020-05-13,2095,6.93423e+06,440934,1.78376e+06,4.05727e+06,40580,114927,157354,-5354,297516,6.93423e+06
2020-05-20,1530,7.03726e+06,446103,1.86284e+06,4.08933e+06,45090,108577,157351,-5691,304104,7.03726e+06
2020-05-27,1160,7.09732e+06,448946,1.83511e+06,4.10951e+06,49211,106896,181101,-5500,304256,7.09732e+06
2020-06-03,2005,7.16522e+06,446945,1.83559e+06,4.13436e+06,55230,101956,211550,-5504,305269,7.16522e+06
2020-06-10,2057,7.16894e+06,444520,1.8356e+06,4.15041e+06,56983,98227,167300,-5452,306816,7.16894e+06
2020-06-17,1331,7.09469e+06,352470,1.91874e+06,4.16934e+06,57552,95031,79053,-5366,311026,7.09469e+06
2020-06-24,1423,7.0823e+06,274963,1.94344e+06,4.1974e+06,62597,95360,70201,-5319,313854,7.0823e+06
2020-07-01,697,7.00904e+06,225414,1.91138e+06,4.21322e+06,68133,97133,61201,-5345,314324,7.00904e+06
2020-07-08,2351,6.92072e+06,179095,1.9114e+06,4.23136e+06,67685,93355,0,-5299,315251,6.92072e+06
2020-07-15,1922,6.9586e+06,154850,1.94839e+06,4.25323e+06,67989,93404,2,-5280,317957,6.9586e+06
2020-07-22,1874,6.96476e+06,121992,1.9706e+06,4.26588e+06,68503,92552,0,-5161,320498,6.96476e+06
2020-07-29,1279,6.94903e+06,117473,1.93338e+06,4.29356e+06,70816,90523,0,-5004,320706,6.94903e+06
2020-08-05,2449,6.94524e+06,105663,1.93347e+06,4.30565e+06,67820,84076,0,-4948,321669,6.94524e+06
2020-08-12,2550,6.95728e+06,99782,1.93355e+06,4.32009e+06,68177,83084,0,-4880,322962,6.95728e+06
2020-08-19,2641,7.01064e+06,95780,1.9779e+06,4.34554e+06,67800,82190,0,-5063,325894,7.01064e+06
2020-08-26,364,6.99042e+06,92140,1.94923e+06,4.35856e+06,68158,81105,0,-4989,326070,6.99042e+06
2020-09-02,2523,7.01749e+06,88967,1.94924e+06,4.38664e+06,68090,80462,0,-4987,327480,7.01749e+06
2020-09-09,2628,7.01061e+06,72069,1.9496e+06,4.39362e+06,67489,78362,2,-4958,328660,7.01061e+06
2020-09-16,2404,7.06448e+06,52274,2.00504e+06,4.40700e+06,67181,77948,0,-4906,331867,7.06448e+06
2020-09-23,1806,7.09316e+06,31950,2.02487e+06,4.43152e+06,67254,78231,0,-4837,333951,7.09316e+06
2020-09-30,1132,7.05613e+06,23895,1.98278e+06,4.44548e+06,67573,78373,1000,-4736,333422,7.05613e+06
2020-10-07,2129,7.07465e+06,15838,1.98279e+06,4.46985e+06,66426,75924,1059,-4694,334331,7.07465e+06
2020-10-14,2581,7.15143e+06,7478,2.04684e+06,4.48498e+06,65577,74670,1000,-4597,337568,7.15143e+06
2020-10-21,1587,7.17726e+06,7642,2.04724e+06,4.50978e+06,64126,73212,1000,-4608,338824,7.17726e+06
2020-10-28,691,7.14631e+06,6799,2.00030e+06,4.52719e+06,63899,72462,1000,-4589,338236,7.14631e+06
2020-11-04,2230,7.15748e+06,7248,2.00032e+06,4.53809e+06,61522,69660,1000,-4672,339163,7.15748e+06
2020-11-11,4667,7.17542e+06,8036,2.00037e+06,4.55273e+06,60102,68178,1000,-4660,339262,7.17542e+06
2020-11-18,1775,7.24308e+06,7141,2.05118e+06,4.58442e+06,57523,65187,1000,-4915,341456,7.24308e+06
2020-11-25,147,7.21648e+06,7845,2.00359e+06,4.60658e+06,56003,63864,1000,-4970,340018,7.21648e+06
2020-12-02,2061,7.22241e+06,8449,2.00362e+06,4.61441e+06,54879,61613,1000,-5066,340177,7.22241e+06
2020-12-09,2343,7.24266e+06,9565,2.00366e+06,4.63054e+06,52776,59426,1000,-5080,341023,7.24266e+06
2020-12-16,2040,7.36259e+06,10048,2.07909e+06,4.66284e+06,52139,58809,1000,-5482,343821,7.36259e+06
2020-12-23,1574,7.40404e+06,16833,2.08657e+06,4.68288e+06,50930,57761,1000,-5443,345019,7.40404e+06
2020-12-30,722,7.36335e+06,17883,2.03947e+06,4.68892e+06,50860,56701,1000,-5430,342923,7.36335e+06
2021-01-06,1784,7.33481e+06,16911,2.03947e+06,4.69942e+06,49750,54216,1000,-5544,342993,7.33481e+06
2021-01-13,2032,7.33397e+06,11150,2.03954e+06,4.72373e+06,48235,52152,1000,-5570,343632,7.33397e+06
2021-01-20,598,7.41494e+06,10909,2.09985e+06,4.74355e+06,47408,51848,1000,-6055,345504,7.41494e+06
2021-01-27,64,7.40493e+06,9567,2.06977e+06,4.76611e+06,46718,51098,1000,-6169,344999,7.40493e+06
2021-02-03,666,7.4106e+06,8679,2.06979e+06,4.77207e+06,46867,50865,1000,-6335,345641,7.4106e+06
2021-02-10,2083,7.44222e+06,8463,2.06979e+06,4.7989e+06,48509,52378,800,-6492,346211,7.44222e+06
2021-02-17,1784,7.5574e+06,8165,2.17056e+06,4.82406e+06,50271,54019,500,-6728,349725,7.5574e+06
2021-02-24,1487,7.59011e+06,6765,2.18068e+06,4.84457e+06,52334,56321,500,-6772,350667,7.59011e+06
2021-03-03,853,7.55752e+06,4863,2.1334e+06,4.86728e+06,53388,56075,500,-7455,349347,7.55752e+06
2021-03-10,2321,7.5799e+06,2774,2.13344e+06,4.88901e+06,54122,56301,500,-8077,349720,7.5799e+06
2021-03-17,1988,7.69351e+06,790,2.22143e+06,4.91163e+06,55580,57164,0,-8355,352195,7.69351e+06
2021-03-24,1636,7.71962e+06,832,2.23481e+06,4.9213e+06,57387,58981,0,-9013,352461,7.71962e+06
2021-03-31,364,7.68899e+06,2510,2.18468e+06,4.94228e+06,60135,61188,0,-9469,350974,7.68899e+06
2021-04-07,2585,7.70888e+06,868,2.18468e+06,4.95903e+06,62080,62814,0,-9560,351110,7.70888e+06
2021-04-14,2821,7.7931e+06,795,2.24902e+06,4.9735e+06,64334,65102,0,-10419,351737,7.7931e+06
2021-04-21,1465,7.82095e+06,673,2.24699e+06,5.00031e+06,68212,69296,0,-11267,351274,7.82095e+06
2021-04-28,694,7.78096e+06,703,2.19130e+06,5.01476e+06,72394,73124,0,-11804,349308,7.78096e+06
2021-05-05,2625,7.81049e+06,653,2.19132e+06,5.04042e+06,76453,76998,0,-12289,349657,7.81049e+06
2021-05-12,3045,7.83066e+06,587,2.19132e+06,5.0544e+06,79922,80503,1,-12757,349783,7.83066e+06
2021-05-19,2851,7.92288e+06,652,2.27756e+06,5.07182e+06,82635,83297,0,-13320,350289,7.92288e+06
2021-05-26,569,7.90354e+06,678,2.24426e+06,5.08716e+06,84258,84894,46,-13622,348761,7.90354e+06
2021-06-02,2742,7.9357e+06,513,2.24427e+06,5.11902e+06,84389,84977,0,-13695,349132,7.9357e+06
2021-06-09,3021,7.95233e+06,516,2.24427e+06,5.12989e+06,87069,87580,0,-13863,349680,7.95233e+06
2021-06-16,2707,8.06426e+06,500,2.32812e+06,5.15377e+06,86591,87185,0,-13941,351548,8.06426e+06
2021-06-23,2051,8.10194e+06,483,2.35416e+06,5.16344e+06,87129,87605,0,-14101,352226,8.10194e+06
2021-06-30,1587,8.07854e+06,568,2.31964e+06,5.18338e+06,90626,91126,0,-14312,351402,8.07854e+06
2021-07-07,2797,8.09777e+06,521,2.31964e+06,5.20172e+06,88376,88802,0,-14349,351432,8.09777e+06
2021-07-14,3139,8.20165e+06,476,2.40236e+06,5.22257e+06,87859,88260,0,-14452,353359,8.20165e+06
2021-07-21,1980,8.24053e+06,475,2.42218e+06,5.24299e+06,86278,86848,0,-14621,353639,8.24053e+06
2021-07-28,1636,8.22147e+06,476,2.38478e+06,5.26374e+06,85000,85487,0,-14649,352549,8.22147e+06
2021-08-04,3002,8.23507e+06,478,2.38478e+06,5.27764e+06,83640,83925,0,-14738,352788,8.23507e+06
2021-08-11,2936,8.25716e+06,492,2.38478e+06,5.3035e+06,82194,82500,0,-14803,353035,8.25716e+06
2021-08-18,2835,8.3426e+06,488,2.46564e+06,5.32365e+06,80489,80808,0,-15191,354940,8.3426e+06
2021-08-25,1237,8.33274e+06,326,2.43807e+06,5.34637e+06,77788,78094,0,-15213,354033,8.33274e+06
2021-09-01,3032,8.34917e+06,336,2.43807e+06,5.36567e+06,74441,74808,0,-15516,354068,8.34917e+06
2021-09-08,2676,8.35731e+06,329,2.43807e+06,5.37274e+06,72697,72968,0,-15583,353978,8.35731e+06
2021-09-15,2566,8.44877e+06,329,2.51416e+06,5.39187e+06,69906,70174,0,-15565,355731,8.44877e+06
2021-09-22,1841,8.48982e+06,336,2.53656e+06,5.41337e+06,64462,64875,0,-15597,356156,8.48982e+06
2021-09-29,889,8.44798e+06,340,2.49468e+06,5.43106e+06,60789,61426,0,-15665,354462,8.44798e+06
2021-10-06,1980,8.46403e+06,328,2.49475e+06,5.44928e+06,57714,58128,0,-15891,354807,8.46403e+06
2021-10-13,2406,8.48094e+06,333,2.49476e+06,5.46592e+06,55000,55436,0,-15877,354617,8.48094e+06
2021-10-20,1531,8.56494e+06,336,2.54693e+06,5.49927e+06,52144,52761,0,-16058,355662,8.56494e+06
2021-10-27,897,8.55618e+06,323,2.52778e+06,5.51333e+06,49930,50546,0,-16315,354669,8.55618e+06
2021-11-03,2440,8.57487e+06,332,2.52782e+06,5.53322e+06,48047,48317,0,-16650,354701,8.57487e+06
2021-11-10,2759,8.66312e+06,328,2.59337e+06,5.55261e+06,46471,46930,0,-16767,355808,8.66312e+06
2021-11-17,1848,8.67497e+06,265,2.60343e+06,5.57352e+06,43681,44040,0,-17321,355649,8.67497e+06
2021-11-24,2057,8.68177e+06,268,2.60973e+06,5.5789e+06,41934,42255,0,-17302,355086,8.68177e+06
2021-12-01,1395,8.6504e+06,268,2.57088e+06,5.59212e+06,40561,40990,1,-17450,353919,8.6504e+06
2021-12-08,3066,8.66452e+06,272,2.57092e+06,5.60417e+06,39307,39685,1,-17494,354122,8.66452e+06
2021-12-15,2722,8.75667e+06,278,2.62813e+06,5.63829e+06,37821,38290,0,-17979,354613,8.75667e+06
2021-12-22,2682,8.7905e+06,265,2.64966e+06,5.64982e+06,36350,37082,0,-17995,354624,8.7905e+06
2021-12-29,1931,8.75746e+06,3341,2.61549e+06,5.65227e+06,34312,34952,0,-17973,352893,8.75746e+06
2022-01-05,1658,8.76572e+06,3340,2.61556e+06,5.66128e+06,33487,33857,0,-18063,352781,8.76572e+06
2022-01-12,2990,8.78828e+06,364,2.61557e+06,5.68474e+06,32277,32688,1,-18260,352670,8.78828e+06
2022-01-19,2741,8.86783e+06,266,2.68626e+06,5.69334e+06,31138,31607,1,-18737,353102,8.86783e+06
2022-01-26,1462,8.86048e+06,265,2.66082e+06,5.71622e+06,30226,30571,0,-18971,351610,8.86048e+06
2022-02-02,3897,8.87321e+06,264,2.66084e+06,5.72811e+06,29361,29628,0,-19168,351482,8.87321e+06
2022-02-09,2822,8.87801e+06,200,2.66085e+06,5.73186e+06,28138,28532,0,-19192,351162,8.87801e+06
2022-02-16,2509,8.91103e+06,214,2.70461e+06,5.73862e+06,27594,28706,0,-20185,350324,8.91103e+06
2022-02-23,2078,8.92813e+06,211,2.71787e+06,5.74178e+06,26623,28207,0,-20326,349510,8.92813e+06
2022-03-02,2313,8.90446e+06,225,2.69136e+06,5.74911e+06,26093,27920,1,-20404,348053,8.90446e+06
2022-03-09,3273,8.91075e+06,293,2.69136e+06,5.75338e+06,25342,27648,1,-20452,347626,8.91075e+06
2022-03-16,2981,8.95431e+06,284,2.72993e+06,5.75827e+06,24763,26978,1,-21273,346944,8.95431e+06
2022-03-23,2481,8.96247e+06,309,2.73876e+06,5.75915e+06,24140,24738,0,-21410,345896,8.96247e+06
2022-03-30,2439,8.93714e+06,231,2.71525e+06,5.76003e+06,23678,24032,1,-21381,344536,8.93714e+06
2022-04-06,2349,8.93759e+06,366,2.71536e+06,5.76105e+06,23115,23494,3,-21611,344090,8.93759e+06
2022-04-13,2867,8.96549e+06,233,2.74018e+06,5.76205e+06,22679,23258,1,-21856,343559,8.96549e+06
2022-04-20,2639,8.95585e+06,237,2.73069e+06,5.76304e+06,22173,24354,0,-23052,342411,8.95585e+06
2022-04-27,2034,8.9392e+06,214,2.71501e+06,5.76401e+06,21791,24711,0,-23140,341098,8.9392e+06
2022-05-04,3470,8.93997e+06,225,2.71502e+06,5.76523e+06,21299,23905,1,-23400,340492,8.93997e+06
2022-05-11,3083,8.94201e+06,222,2.71502e+06,5.76662e+06,20929,21766,0,-23401,339987,8.94201e+06
2022-05-18,3180,8.9459e+06,219,2.73382e+06,5.76802e+06,20537,21397,0,-24301,339307,8.9459e+06
2022-05-25,2435,8.91428e+06,209,2.70745e+06,5.76942e+06,20204,21119,0,-24444,337746,8.91428e+06
2022-06-01,2690,8.91505e+06,183,2.70745e+06,5.77078e+06,19792,20665,0,-24487,337126,8.91505e+06
2022-06-08,2189,8.91825e+06,183,2.70745e+06,5.77139e+06,19536,20731,0,-24482,336545,8.91825e+06
2022-06-15,1797,8.93242e+06,199,2.72757e+06,5.76273e+06,18949,22658,0,-24867,335858,8.93242e+06
2022-06-22,1253,8.93435e+06,197,2.72882e+06,5.76334e+06,18621,21778,0,-25152,334904,8.93435e+06
2022-06-29,811,8.91355e+06,184,2.70933e+06,5.76393e+06,18082,21702,1,-25082,333711,8.91355e+06
2022-07-06,1444,8.89185e+06,347,2.70934e+06,5.74434e+06,17628,19403,0,-25183,333109,8.89185e+06
2022-07-13,1746,8.89587e+06,185,2.70934e+06,5.74553e+06,17201,19781,2,-25203,332587,8.89587e+06
2022-07-20,1921,8.89921e+06,195,2.72626e+06,5.73303e+06,16855,19930,0,-25759,331733,8.89921e+06
2022-07-27,1438,8.89e+06,206,2.71738e+06,5.73418e+06,16456,20178,1,-25851,330669,8.89e+06
2022-08-03,1446,8.87462e+06,213,2.71755e+06,5.71912e+06,16107,18862,0,-25938,330094,8.87462e+06
2022-08-10,1688,8.87914e+06,191,2.71757e+06,5.72057e+06,15785,18755,0,-25962,329600,8.87914e+06
2022-08-17,1047,8.84976e+06,189,2.72747e+06,5.69918e+06,15469,18174,0,-26492,329026,8.84976e+06
2022-08-24,1039,8.85144e+06,166,2.72591e+06,5.70063e+06,15188,18803,0,-26514,328253,8.85144e+06
2022-08-31,1024,8.82609e+06,171,2.70929e+06,5.695e+06,14969,20266,0,-26740,327261,8.82609e+06
2022-09-07,-165,8.8224e+06,197,2.70929e+06,5.69076e+06,14744,18467,5,-26723,326584,8.8224e+06
2022-09-14,-45,8.83276e+06,203,2.71853e+06,5.68703e+06,14399,20606,0,-26773,326059,8.83276e+06
2022-09-21,-670,8.8168e+06,273,2.71489e+06,5.67392e+06,14175,21124,0,-26714,325140,8.8168e+06
2022-09-28,-2145,8.79557e+06,216,2.69816e+06,5.67185e+06,14030,20558,1,-26580,324036,8.79557e+06
2022-10-05,-2913,8.75905e+06,300,2.69816e+06,5.63393e+06,13847,21415,0,-26580,323367,8.75905e+06
2022-10-12,-4076,8.75897e+06,3307,2.69816e+06,5.62984e+06,12356,20067,0,-26741,322758,8.75897e+06
2022-10-19,-5253,8.74392e+06,6482,2.69865e+06,5.61195e+06,13546,18713,10,-26756,322044,8.74392e+06
2022-10-26,-6274,8.72309e+06,11302,2.67852e+06,5.60874e+06,13408,19020,1,-26759,320794,8.72309e+06
2022-11-02,-7219,8.67687e+06,203,2.67852e+06,5.57496e+06,13028,17443,1,-26783,320135,8.67687e+06
2022-11-09,-8589,8.67889e+06,195,2.67852e+06,5.57523e+06,12859,16612,1,-27087,319545,8.67889e+06
2022-11-16,-9164,8.62562e+06,202,2.67688e+06,5.53505e+06,12647,20517,10,-27256,318863,8.62562e+06
2022-11-23,-10554,8.62139e+06,202,2.67208e+06,5.53532e+06,12538,21697,0,-27238,317952,8.62139e+06
2022-11-30,-12390,8.58458e+06,204,2.65876e+06,5.51598e+06,12236,22332,0,-27414,317070,8.58458e+06
2022-12-07,-13170,8.58274e+06,199,2.65876e+06,5.5145e+06,12125,19283,0,-27610,316497,8.58274e+06
2022-12-14,-14309,8.58341e+06,208,2.65863e+06,5.51375e+06,11726,17623,3,-27537,315877,8.58341e+06
2022-12-21,-16040,8.56441e+06,210,2.65322e+06,5.50103e+06,11634,16209,0,-27466,315087,8.56441e+06
2022-12-28,-18002,8.55117e+06,412,2.6414e+06,5.50083e+06,11472,16129,0,-27288,314178,8.55117e+06
2023-01-04,-20458,8.50743e+06,412,2.6414e+06,5.45775e+06,11424,15356,1,-27479,313543,8.50743e+06
2023-01-11,-22566,8.50859e+06,191,2.6414e+06,5.45643e+06,11347,15207,0,-27461,312938,8.50859e+06
2023-01-18,-24571,8.48904e+06,198,2.63994e+06,5.43672e+06,11270,15877,1,-27407,312256,8.48904e+06
2023-01-25,-25875,8.47056e+06,387,2.62474e+06,5.43558e+06,11183,16289,0,-27342,311189,8.47056e+06
2023-02-01,-26959,8.43361e+06,427,2.62474e+06,5.39739e+06,11070,15769,11,-27452,310540,8.43361e+06
2023-02-08,-30234,8.43537e+06,438,2.62474e+06,5.39702e+06,10990,15476,1,-27461,309916,8.43537e+06
2023-02-15,-33135,8.38477e+06,391,2.62351e+06,5.36461e+06,10895,15673,0,-27659,309222,8.38477e+06
2023-02-22,-35902,8.38219e+06,393,2.62025e+06,5.36429e+06,10805,15363,0,-27649,308449,8.38219e+06
2023-03-01,-38181,8.33968e+06,419,2.61004e+06,5.33615e+06,10705,15067,0,-27900,307553,8.33968e+06
2023-03-08,-39774,8.34228e+06,411,2.61004e+06,5.33595e+06,10628,15209,0,-27844,307032,8.34228e+06
2023-03-15,-41067,8.6393e+06,472,2.60874e+06,5.32893e+06,10549,318148,0,-27720,306448,8.6393e+06
2023-03-22,-42196,8.73379e+06,587,2.60524e+06,5.32898e+06,10469,354191,60000,-27594,305773,8.73379e+06
2023-03-29,-44180,8.70594e+06,585,2.59448e+06,5.3293e+06,10005,342667,55000,-27421,304958,8.70594e+06
2023-04-05,-46205,8.63238e+06,478,2.59448e+06,5.28029e+06,9115,332449,40000,-27362,304395,8.63238e+06
2023-04-12,-48337,8.6148e+06,484,2.59448e+06,5.28091e+06,9000,321087,30000,-27314,303880,8.6148e+06
2023-04-19,-50396,8.59326e+06,480,2.59304e+06,5.26507e+06,8933,325458,20000,-27248,303280,8.59326e+06
2023-04-26,-52496,8.56277e+06,418,2.57578e+06,5.26573e+06,8573,334130,0,-27364,302252,8.56277e+06
2023-05-03,-54472,8.50399e+06,410,2.57578e+06,5.22268e+06,8493,317837,0,-27333,301683,8.50399e+06
2023-05-10,-57000,8.50302e+06,422,2.57578e+06,5.22315e+06,8400,313360,25,-27355,301158,8.50302e+06
2023-05-17,-59660,8.45676e+06,410,2.57443e+06,5.19461e+06,8281,312840,6,-27510,300483,8.45676e+06
2023-05-24,-62429,8.43626e+06,391,2.57042e+06,5.19496e+06,8116,296860,30,-27725,299701,8.43626e+06
2023-05-31,-65484,8.38585e+06,392,2.55824e+06,5.16424e+06,7961,293644,0,-27846,298829,8.38585e+06
2023-06-07,-67689,8.38932e+06,343,2.55824e+06,5.16182e+06,7889,296396,0,-27760,298320,8.38932e+06
2023-06-14,-69702,8.38832e+06,337,2.55817e+06,5.16025e+06,7733,293812,0,-27605,297767,8.38832e+06
2023-06-21,-71875,8.36206e+06,289,2.55335e+06,5.14571e+06,7622,285934,2,-27593,297048,8.36206e+06
2023-06-28,-74269,8.34091e+06,310,2.53814e+06,5.14508e+06,7419,282026,0,-27346,296132,8.34091e+06
2023-07-05,-76292,8.29831e+06,219,2.53814e+06,5.10646e+06,7218,277332,0,-27258,295568,8.29831e+06
2023-07-12,-77743,8.29692e+06,243,2.53814e+06,5.10435e+06,6898,274364,3,-27188,295053,8.29692e+06
2023-07-19,-79957,8.27455e+06,235,2.53806e+06,5.08304e+06,6828,272061,25,-27259,294484,8.27455e+06
2023-07-26,-82683,8.24334e+06,255,2.51756e+06,5.08098e+06,6553,266372,1,-27155,293388,8.24334e+06
2023-08-02,-85620,8.20676e+06,235,2.51756e+06,5.04802e+06,6401,262111,1,-27069,292827,8.20676e+06
2023-08-09,-87813,8.20824e+06,229,2.51756e+06,5.04837e+06,6142,260386,0,-27098,292326,8.20824e+06
2023-08-16,-90255,8.14573e+06,229,2.51748e+06,5.00608e+06,6055,256961,6,-27505,291772,8.14573e+06
2023-08-23,-92624,8.13907e+06,230,2.51314e+06,5.00649e+06,5817,252629,0,-27498,291081,8.13907e+06
2023-08-30,-95121,8.12132e+06,232,2.49887e+06,5.00684e+06,5693,250565,1,-27422,290201,8.12132e+06
2023-09-06,-97816,8.10132e+06,232,2.49887e+06,4.98847e+06,5526,249307,6,-27481,289653,8.10132e+06
