date,PTECON,PTNONECON,TOTAL
2021-09-01,2.7559128264518087,12.593592657505063,15.349505483956872
2021-10-01,2.721366252088361,12.7089907802735,15.430357032361858
2021-11-01,2.63128677695126,12.607478134290615,15.238764911241873
2021-12-01,2.4209151293331854,12.51740668170111,14.938321811034298
2022-01-01,2.270797314386604,12.339403862249293,14.610201176635895
2022-02-01,2.5214798373081453,12.602520870047746,15.124000707355892
2022-03-01,2.53635749867708,12.693952277551714,15.230309776228795
2022-04-01,2.4584567743193984,12.695219633517427,15.153676407836828
2022-05-01,2.6329877841047353,12.657565581350076,15.290553365454812
2022-06-01,2.2076172244136494,12.560433597727148,14.768050822140797
2022-07-01,2.3932666504025373,12.870822151744326,15.264088802146865
2022-08-01,2.518422298568706,12.773603000983332,15.292025299552037
2022-09-01,2.3334891826412205,12.892785796258401,15.226274978899623
2022-10-01,2.2226675654502723,12.919407045734726,15.142074611184997
