date,spx,ndq,dji
2020-04-20,2823.16,8560.729,23650.44
2020-04-21,2736.56,8263.229,23018.88
2020-04-22,2799.31,8495.379,23475.82
2020-04-23,2797.8,8494.753,23515.26
2020-04-24,2836.74,8634.52,23775.27
2020-04-27,2878.48,8730.164,24133.78
2020-04-28,2863.39,8607.731,24101.55
2020-04-29,2939.51,8914.71,24633.86
2020-04-30,2912.43,8889.551,24345.72
2020-05-01,2830.71,8604.948,23723.69
2020-05-04,2842.74,8710.715,23749.76
2020-05-05,2868.44,8809.121,23883.09
2020-05-06,2848.42,8854.388,23664.64
2020-05-07,2881.19,8979.661,23875.89
2020-05-08,2929.8,9121.32,24331.32
2020-05-11,2930.19,9192.344,24221.99
2020-05-12,2870.12,9002.551,23764.78
2020-05-13,2820.0,8863.167,23247.97
2020-05-14,2852.5,8943.722,23625.34
2020-05-15,2863.7,9014.56,23685.42
2020-05-18,2953.91,9234.828,24597.37
2020-05-19,2922.94,9185.104,24206.86
2020-05-20,2971.61,9375.776,24575.9
2020-05-21,2948.51,9284.881,24474.12
2020-05-22,2955.45,9324.587,24465.16
2020-05-26,2991.77,9340.221,24995.11
2020-05-27,3036.13,9412.357,25548.27
2020-05-28,3029.73,9368.989,25400.64
2020-05-29,3044.31,9489.872,25383.11
2020-06-01,3055.73,9552.049,25475.02
2020-06-02,3080.82,9608.375,25742.65
2020-06-03,3122.87,9682.911,26269.89
2020-06-04,3112.35,9615.813,26281.82
2020-06-05,3193.93,9814.081,27110.98
2020-06-08,3232.39,9924.745,27572.44
2020-06-09,3207.18,9953.753,27272.3
2020-06-10,3190.14,10020.35,26989.99
2020-06-11,3002.1,9492.727,25128.17
2020-06-12,3041.31,9588.809,25605.54
2020-06-15,3066.59,9726.022,25763.16
2020-06-16,3124.74,9895.867,26289.98
2020-06-17,3113.49,9910.531,26119.61
2020-06-18,3115.34,9943.051,26080.1
2020-06-19,3097.74,9946.123,25871.46
2020-06-22,3117.86,10056.47,26024.96
2020-06-23,3131.29,10131.37,26156.1
2020-06-24,3050.33,9909.166,25445.94
2020-06-25,3083.76,10017.0,25745.6
2020-06-26,3009.05,9757.219,25015.55
2020-06-29,3053.24,9874.153,25595.8
2020-06-30,3100.29,10058.77,25812.88
2020-07-01,3115.86,10154.63,25734.97
2020-07-02,3130.01,10207.63,25827.36
2020-07-06,3179.72,10433.65,26287.03
2020-07-07,3145.32,10343.89,25890.18
2020-07-08,3169.94,10492.5,26067.28
2020-07-09,3152.05,10547.75,25706.09
2020-07-10,3185.04,10617.44,26075.3
2020-07-13,3155.22,10390.84,26085.8
2020-07-14,3197.52,10488.58,26642.59
2020-07-15,3226.56,10550.49,26870.1
2020-07-16,3215.57,10473.83,26734.71
2020-07-17,3224.73,10503.19,26671.95
2020-07-20,3251.84,10767.09,26680.87
2020-07-21,3257.3,10680.36,26840.4
2020-07-22,3276.02,10706.13,27005.84
2020-07-23,3235.66,10461.42,26652.33
2020-07-24,3215.63,10363.18,26469.89
2020-07-27,3239.41,10536.27,26584.77
2020-07-28,3218.44,10402.09,26379.28
2020-07-29,3258.44,10542.94,26539.57
2020-07-30,3246.22,10587.81,26313.65
2020-07-31,3271.12,10745.27,26428.32
2020-08-03,3294.61,10902.8,26664.4
2020-08-04,3306.51,10941.17,26828.47
2020-08-05,3327.77,10998.4,27201.52
2020-08-06,3349.16,11108.07,27386.98
2020-08-07,3351.28,11010.98,27433.48
2020-08-10,3360.47,10968.36,27791.44
2020-08-11,3333.69,10782.82,27686.91
2020-08-12,3380.35,11012.24,27976.84
2020-08-13,3373.43,11042.5,27896.72
2020-08-14,3372.85,11019.3,27931.02
2020-08-17,3381.99,11129.73,27844.91
2020-08-18,3389.78,11210.84,27778.07
2020-08-19,3374.85,11146.46,27692.88
2020-08-20,3385.51,11264.95,27739.73
2020-08-21,3397.16,11311.8,27930.33
2020-08-24,3431.28,11379.72,28308.46
2020-08-25,3443.62,11466.47,28248.44
2020-08-26,3478.73,11665.06,28331.92
2020-08-27,3484.55,11625.34,28492.27
2020-08-28,3508.01,11695.63,28653.87
2020-08-31,3500.31,11775.46,28430.05
2020-09-01,3526.65,11939.67,28645.66
2020-09-02,3580.84,12056.44,29100.5
2020-09-03,3455.06,11458.1,28292.73
2020-09-04,3426.96,11313.13,28133.31
2020-09-08,3331.84,10847.69,27500.89
2020-09-09,3398.96,11141.56,27940.47
2020-09-10,3339.19,10919.59,27534.58
2020-09-11,3340.97,10853.54,27665.64
2020-09-14,3383.54,11056.65,27993.33
2020-09-15,3401.2,11190.32,27995.6
2020-09-16,3385.49,11050.47,28032.38
2020-09-17,3357.01,10910.28,27901.98
2020-09-18,3319.47,10793.28,27657.42
2020-09-21,3281.06,10778.8,27147.7
2020-09-22,3315.57,10963.64,27288.18
2020-09-23,3236.92,10632.99,26763.13
2020-09-24,3246.59,10672.27,26815.44
2020-09-25,3298.46,10913.56,27173.96
2020-09-28,3351.6,11117.53,27584.06
2020-09-29,3335.47,11085.25,27452.66
2020-09-30,3363.0,11167.51,27781.7
2020-10-01,3380.8,11326.51,27816.9
2020-10-02,3348.42,11075.02,27682.81
2020-10-05,3408.6,11332.49,28148.64
2020-10-06,3360.97,11154.6,27772.76
2020-10-07,3419.44,11364.6,28303.46
2020-10-08,3446.83,11420.98,28425.51
2020-10-09,3477.14,11579.94,28586.9
2020-10-12,3534.22,11876.26,28837.52
2020-10-13,3511.93,11863.9,28679.81
2020-10-14,3488.67,11768.73,28514.0
2020-10-15,3483.34,11713.87,28494.2
2020-10-16,3483.81,11671.56,28606.31
2020-10-19,3426.92,11478.88,28195.42
2020-10-20,3443.12,11516.49,28308.79
2020-10-21,3435.56,11484.69,28210.82
2020-10-22,3453.49,11506.01,28363.66
2020-10-23,3465.39,11548.28,28335.57
2020-10-26,3400.97,11358.94,27685.38
2020-10-27,3390.68,11431.35,27463.19
2020-10-28,3271.03,11004.87,26519.95
2020-10-29,3310.11,11185.59,26659.11
2020-10-30,3269.96,10911.59,26501.6
2020-11-02,3310.24,10957.61,26925.05
2020-11-03,3369.16,11160.57,27480.03
2020-11-04,3443.44,11590.78,27847.66
2020-11-05,3510.45,11890.93,28390.18
2020-11-06,3509.44,11895.23,28323.4
2020-11-09,3550.5,11713.78,29157.97
2020-11-10,3545.53,11553.86,29420.92
2020-11-11,3572.66,11786.43,29397.63
2020-11-12,3537.01,11709.59,29080.17
2020-11-13,3585.15,11829.29,29479.81
2020-11-16,3626.91,11924.13,29950.44
2020-11-17,3609.53,11899.34,29783.35
2020-11-18,3567.79,11801.6,29438.42
2020-11-19,3581.87,11904.71,29483.23
2020-11-20,3557.54,11854.97,29263.48
2020-11-23,3577.59,11880.63,29591.27
2020-11-24,3635.41,12036.79,30046.24
2020-11-25,3629.65,12094.4,29872.47
2020-11-27,3638.35,12205.85,29910.37
2020-11-30,3621.63,12198.74,29638.64
2020-12-01,3662.45,12355.11,29823.92
2020-12-02,3669.01,12349.37,29883.79
2020-12-03,3666.72,12377.18,29969.52
2020-12-04,3699.12,12464.23,30218.26
2020-12-07,3691.96,12519.95,30069.79
2020-12-08,3702.25,12582.77,30173.88
2020-12-09,3672.82,12338.95,30068.81
2020-12-10,3668.1,12405.81,29999.26
2020-12-11,3663.46,12377.87,30046.37
2020-12-14,3647.49,12440.04,29861.55
2020-12-15,3694.62,12595.06,30199.31
2020-12-16,3701.17,12658.19,30154.54
2020-12-17,3722.48,12764.75,30303.37
2020-12-18,3709.41,12755.64,30179.05
2020-12-21,3694.92,12742.52,30216.45
2020-12-22,3687.26,12807.92,30015.51
2020-12-23,3690.01,12771.11,30129.83
2020-12-24,3703.06,12804.73,30199.87
2020-12-28,3735.36,12899.42,30403.97
2020-12-29,3727.04,12850.22,30335.67
2020-12-30,3732.04,12870.0,30409.56
2020-12-31,3756.07,12888.28,30606.48
2021-01-04,3700.65,12698.45,30223.89
2021-01-05,3726.86,12818.96,30391.6
2021-01-06,3748.14,12740.79,30829.4
2021-01-07,3803.79,13067.48,31041.13
2021-01-08,3824.68,13201.98,31097.97
2021-01-11,3799.61,13036.43,31008.69
2021-01-12,3801.19,13072.43,31068.69
2021-01-13,3809.84,13128.95,31060.47
2021-01-14,3795.54,13112.64,30991.52
2021-01-15,3768.25,12998.5,30814.26
2021-01-19,3798.91,13197.18,30930.52
2021-01-20,3851.85,13457.25,31188.38
2021-01-21,3853.07,13530.92,31176.01
2021-01-22,3841.47,13543.06,30996.98
2021-01-25,3855.36,13635.99,30960.0
2021-01-26,3849.62,13626.06,30937.04
2021-01-27,3750.77,13270.6,30303.17
2021-01-28,3787.38,13337.16,30603.36
2021-01-29,3714.24,13070.69,29982.62
2021-02-01,3773.86,13403.39,30211.91
2021-02-02,3826.31,13612.78,30687.48
2021-02-03,3830.17,13610.54,30723.6
2021-02-04,3871.74,13777.74,31055.86
2021-02-05,3886.83,13856.3,31148.24
2021-02-08,3915.59,13987.64,31385.76
2021-02-09,3911.23,14007.7,31375.83
2021-02-10,3909.88,13972.53,31437.8
2021-02-11,3916.38,14025.77,31430.7
2021-02-12,3934.83,14095.47,31458.4
2021-02-16,3932.59,14047.5,31522.75
2021-02-17,3931.33,13965.5,31613.02
2021-02-18,3913.97,13865.36,31493.34
2021-02-19,3906.71,13874.46,31494.32
2021-02-22,3876.5,13533.05,31521.69
2021-02-23,3881.37,13465.2,31537.35
2021-02-24,3925.43,13597.97,31961.86
2021-02-25,3829.34,13119.43,31402.01
2021-02-26,3811.15,13192.35,30932.37
2021-03-01,3901.82,13588.83,31535.51
2021-03-02,3870.29,13358.79,31391.52
2021-03-03,3819.72,12997.75,31270.09
2021-03-04,3768.47,12723.47,30924.14
2021-03-05,3841.94,12920.15,31496.3
2021-03-08,3821.35,12609.16,31802.44
2021-03-09,3875.44,13073.82,31832.74
2021-03-10,3898.81,13068.83,32297.02
2021-03-11,3939.34,13398.67,32485.59
2021-03-12,3943.34,13319.86,32778.64
2021-03-15,3968.94,13459.71,32953.46
2021-03-16,3962.71,13471.57,32825.95
2021-03-17,3974.12,13525.2,33015.37
2021-03-18,3915.46,13116.17,32862.3
2021-03-19,3913.1,13215.24,32627.97
2021-03-22,3940.59,13377.54,32731.2
2021-03-23,3910.52,13227.7,32423.15
2021-03-24,3889.14,12961.89,32420.06
2021-03-25,3909.52,12977.68,32619.48
2021-03-26,3974.54,13138.72,33072.88
2021-03-29,3971.09,13059.65,33171.37
2021-03-30,3958.55,13045.39,33066.96
2021-03-31,3972.89,13246.87,32981.55
2021-04-01,4019.87,13480.11,33153.21
2021-04-05,4077.91,13705.59,33527.19
2021-04-06,4073.94,13698.38,33430.24
2021-04-07,4079.95,13688.84,33446.26
2021-04-08,4097.17,13829.31,33503.57
2021-04-09,4128.8,13900.19,33800.6
2021-04-12,4127.99,13850.0,33745.4
2021-04-13,4141.59,13996.1,33677.27
2021-04-14,4124.66,13857.84,33730.89
2021-04-15,4170.42,14038.76,34035.99
2021-04-16,4185.47,14052.34,34200.67
2021-04-19,4163.26,13914.77,34077.63
2021-04-20,4134.94,13786.27,33821.3
2021-04-21,4173.42,13950.22,34137.31
2021-04-22,4134.98,13818.41,33815.9
2021-04-23,4180.17,14016.81,34043.49
2021-04-26,4187.62,14138.78,33981.57
2021-04-27,4186.72,14090.22,33984.93
2021-04-28,4183.18,14051.03,33820.38
2021-04-29,4211.47,14082.55,34060.36
2021-04-30,4181.17,13962.68,33874.85
2021-05-03,4192.66,13895.12,34113.23
2021-05-04,4164.66,13633.5,34133.03
2021-05-05,4167.59,13582.42,34230.34
2021-05-06,4201.62,13632.84,34548.53
2021-05-07,4232.6,13752.24,34777.76
2021-05-10,4188.43,13401.86,34742.82
2021-05-11,4152.1,13389.43,34269.16
2021-05-12,4063.04,13031.68,33587.66
2021-05-13,4112.5,13124.99,34021.45
2021-05-14,4173.85,13429.98,34382.13
2021-05-17,4163.29,13379.05,34327.79
2021-05-18,4127.83,13303.64,34060.66
2021-05-19,4115.68,13299.74,33896.04
2021-05-20,4159.12,13535.74,34084.15
2021-05-21,4155.86,13470.99,34207.84
2021-05-24,4197.05,13661.17,34393.98
2021-05-25,4188.13,13657.17,34312.46
2021-05-26,4195.99,13738.0,34323.05
2021-05-27,4200.88,13736.28,34464.64
2021-05-28,4204.11,13748.74,34529.45
2021-06-01,4202.04,13736.48,34575.31
2021-06-02,4208.12,13756.33,34600.38
2021-06-03,4192.85,13614.51,34577.04
2021-06-04,4229.89,13814.49,34756.39
2021-06-07,4226.52,13881.72,34630.24
2021-06-08,4227.26,13924.91,34599.82
2021-06-09,4219.55,13911.75,34447.14
2021-06-10,4239.18,14020.33,34466.24
2021-06-11,4247.44,14069.42,34479.6
2021-06-14,4255.15,14174.14,34393.75
2021-06-15,4246.59,14072.86,34299.33
2021-06-16,4223.7,14039.68,34033.67
2021-06-17,4221.86,14161.35,33823.45
2021-06-18,4166.45,14030.38,33290.08
2021-06-21,4224.79,14141.48,33876.97
2021-06-22,4246.44,14253.27,33945.58
2021-06-23,4241.84,14271.73,33874.24
2021-06-24,4266.49,14369.71,34196.82
2021-06-25,4280.7,14360.39,34433.84
2021-06-28,4290.61,14500.51,34283.27
2021-06-29,4291.8,14528.33,34292.29
2021-06-30,4297.5,14503.95,34502.51
2021-07-01,4319.94,14522.38,34633.53
2021-07-02,4352.34,14639.33,34786.35
2021-07-06,4343.54,14663.64,34577.37
2021-07-07,4358.13,14665.06,34681.79
2021-07-08,4320.82,14559.79,34421.93
2021-07-09,4369.55,14701.92,34870.16
2021-07-12,4384.63,14733.24,34996.18
2021-07-13,4369.21,14677.65,34888.79
2021-07-14,4374.3,14644.95,34933.23
2021-07-15,4360.03,14543.13,34987.02
2021-07-16,4327.16,14427.24,34687.85
2021-07-19,4258.49,14274.98,33962.04
2021-07-20,4323.06,14498.88,34511.99
2021-07-21,4358.69,14631.95,34798.0
2021-07-22,4367.48,14684.6,34823.35
2021-07-23,4411.79,14836.99,35061.55
2021-07-26,4422.3,14840.71,35144.31
2021-07-27,4401.46,14660.58,35058.52
2021-07-28,4400.64,14762.58,34930.93
2021-07-29,4419.15,14778.26,35084.53
2021-07-30,4395.26,14672.68,34935.47
2021-08-02,4387.16,14681.07,34838.16
2021-08-03,4423.15,14761.29,35116.4
2021-08-04,4402.66,14780.53,34792.67
2021-08-05,4429.1,14895.12,35064.25
2021-08-06,4436.52,14835.76,35208.51
2021-08-09,4432.35,14860.18,35101.85
2021-08-10,4436.75,14788.09,35264.67
2021-08-11,4442.41,14765.13,35484.97
2021-08-12,4460.83,14816.26,35499.85
2021-08-13,4468.0,14822.9,35515.38
2021-08-16,4479.71,14793.76,35625.4
2021-08-17,4448.08,14656.18,35343.28
2021-08-18,4400.27,14525.91,34960.69
2021-08-19,4405.8,14541.79,34894.12
2021-08-20,4441.67,14714.66,35120.08
2021-08-23,4479.53,14942.65,35335.71
2021-08-24,4486.23,15019.8,35366.26
2021-08-25,4496.19,15041.86,35405.5
2021-08-26,4470.0,14945.81,35213.12
2021-08-27,4509.37,15129.5,35455.8
2021-08-30,4528.79,15265.89,35399.84
2021-08-31,4522.68,15259.24,35360.73
2021-09-01,4524.09,15309.38,35312.53
2021-09-02,4536.95,15331.18,35443.82
2021-09-03,4535.43,15363.52,35369.09
2021-09-07,4520.03,15374.33,35100.0
2021-09-08,4514.07,15286.64,35031.07
2021-09-09,4493.28,15248.25,34879.38
2021-09-10,4458.58,15115.49,34607.72
2021-09-13,4468.73,15105.58,34869.63
2021-09-14,4443.05,15037.76,34577.57
2021-09-15,4480.7,15161.53,34814.39
2021-09-16,4473.75,15181.92,34751.32
2021-09-17,4432.99,15043.97,34584.88
2021-09-20,4357.73,14713.9,33970.47
2021-09-21,4354.19,14746.4,33919.84
2021-09-22,4395.64,14896.85,34258.32
2021-09-23,4448.98,15052.24,34764.82
2021-09-24,4455.48,15047.7,34798.0
2021-09-27,4443.11,14969.97,34869.37
2021-09-28,4352.63,14546.68,34299.99
2021-09-29,4359.46,14512.44,34390.72
2021-09-30,4307.54,14448.58,33843.92
2021-10-01,4357.04,14566.7,34326.46
2021-10-04,4300.46,14255.48,34002.92
2021-10-05,4345.72,14433.83,34314.67
2021-10-06,4363.55,14501.91,34416.99
2021-10-07,4399.76,14654.02,34754.94
2021-10-08,4391.34,14579.54,34746.25
2021-10-11,4361.19,14486.2,34496.06
2021-10-12,4350.65,14465.92,34378.34
2021-10-13,4363.8,14571.63,34377.81
2021-10-14,4438.26,14823.43,34912.56
2021-10-15,4471.37,14897.34,35294.76
2021-10-18,4486.46,15021.81,35258.61
2021-10-19,4519.63,15129.09,35457.31
2021-10-20,4536.19,15121.68,35609.34
2021-10-21,4549.78,15215.7,35603.08
2021-10-22,4544.9,15090.2,35677.02
2021-10-25,4566.48,15226.71,35741.15
2021-10-26,4574.79,15235.71,35756.88
2021-10-27,4551.68,15235.84,35490.69
2021-10-28,4596.42,15448.12,35730.48
2021-10-29,4605.38,15498.39,35819.56
2021-11-01,4613.67,15595.92,35913.84
2021-11-02,4630.65,15649.6,36052.63
2021-11-03,4660.57,15811.58,36157.58
2021-11-04,4680.06,15940.31,36124.23
2021-11-05,4697.53,15971.59,36327.95
2021-11-08,4701.7,15982.36,36432.22
2021-11-09,4685.25,15886.54,36319.98
2021-11-10,4646.71,15622.71,36079.94
2021-11-11,4649.27,15704.28,35921.23
2021-11-12,4682.85,15860.96,36100.31
2021-11-15,4682.8,15853.85,36087.45
2021-11-16,4700.9,15973.86,36142.22
2021-11-17,4688.67,15921.57,35931.05
2021-11-18,4704.54,15993.71,35870.95
2021-11-19,4697.96,16057.44,35601.98
2021-11-22,4682.94,15854.76,35619.25
2021-11-23,4690.7,15775.14,35813.8
2021-11-24,4701.46,15845.23,35804.38
2021-11-26,4594.62,15491.66,34899.34
2021-11-29,4655.27,15782.83,35135.94
2021-11-30,4567.0,15537.69,34483.72
2021-12-01,4513.04,15254.05,34022.04
2021-12-02,4577.1,15381.32,34639.79
2021-12-03,4538.43,15085.47,34580.08
2021-12-06,4591.67,15225.15,35227.03
2021-12-07,4686.75,15686.92,35719.43
2021-12-08,4701.21,15786.99,35754.75
2021-12-09,4667.45,15517.37,35754.69
2021-12-10,4712.02,15630.6,35970.99
2021-12-13,4668.97,15413.28,35650.95
2021-12-14,4634.09,15237.64,35544.18
2021-12-15,4709.85,15565.58,35927.43
2021-12-16,4668.67,15180.43,35897.64
2021-12-17,4620.64,15169.68,35365.44
2021-12-20,4568.02,14980.94,34932.16
2021-12-21,4649.23,15341.09,35492.7
2021-12-22,4696.56,15521.89,35753.89
2021-12-23,4725.79,15653.37,35950.56
2021-12-27,4791.19,15871.26,36302.38
2021-12-28,4786.35,15781.72,36398.21
2021-12-29,4793.06,15766.22,36488.63
2021-12-30,4778.73,15741.56,36398.08
2021-12-31,4766.18,15644.97,36338.3
2022-01-03,4796.56,15832.8,36585.06
2022-01-04,4793.54,15622.72,36799.65
2022-01-05,4700.58,15100.17,36407.11
2022-01-06,4696.05,15080.87,36236.47
2022-01-07,4677.03,14935.9,36231.66
2022-01-10,4670.29,14942.83,36068.87
2022-01-11,4713.07,15153.45,36252.02
2022-01-12,4726.35,15188.39,36290.32
2022-01-13,4659.03,14806.81,36113.62
2022-01-14,4662.85,14893.75,35911.81
2022-01-18,4577.11,14506.9,35368.47
2022-01-19,4532.76,14340.25,35028.65
2022-01-20,4482.73,14154.02,34715.39
2022-01-21,4397.94,13768.92,34265.37
2022-01-24,4410.13,13855.13,34364.5
2022-01-25,4356.45,13539.29,34297.73
2022-01-26,4349.93,13542.12,34168.09
2022-01-27,4326.51,13352.78,34160.78
2022-01-28,4431.85,13770.57,34725.47
2022-01-31,4515.55,14239.88,35131.86
2022-02-01,4546.54,14346.0,35405.24
2022-02-02,4589.38,14417.55,35629.33
2022-02-03,4477.44,13878.82,35111.16
2022-02-04,4500.53,14098.01,35089.74
2022-02-07,4483.87,14015.67,35091.13
2022-02-08,4521.54,14194.46,35462.78
2022-02-09,4587.18,14490.37,35768.06
2022-02-10,4504.08,14185.64,35241.59
2022-02-11,4418.64,13791.15,34738.06
2022-02-14,4401.67,13790.92,34566.17
2022-02-15,4471.07,14139.76,34988.84
2022-02-16,4475.01,14124.09,34934.27
2022-02-17,4380.26,13716.72,34312.03
2022-02-18,4348.87,13548.07,34079.18
2022-02-22,4304.76,13381.52,33596.61
2022-02-23,4225.5,13037.49,33131.76
2022-02-24,4288.7,13473.58,33223.83
2022-02-25,4384.65,13694.62,34058.75
2022-02-28,4373.94,13751.4,33892.6
2022-03-01,4306.26,13532.46,33294.95
2022-03-02,4386.54,13752.02,33891.35
2022-03-03,4363.49,13537.94,33794.66
2022-03-04,4328.87,13313.44,33614.8
2022-03-07,4201.09,12830.96,32817.38
2022-03-08,4170.7,12795.55,32632.64
2022-03-09,4277.88,13255.55,33286.25
2022-03-10,4259.52,13129.96,33174.07
2022-03-11,4204.31,12843.81,32944.19
2022-03-14,4173.11,12581.22,32945.24
2022-03-15,4262.45,12948.62,33544.34
2022-03-16,4357.86,13436.55,34063.1
2022-03-17,4411.67,13614.78,34480.76
2022-03-18,4463.12,13893.84,34754.93
2022-03-21,4461.18,13838.46,34552.99
2022-03-22,4511.61,14108.82,34807.46
2022-03-23,4456.24,13922.6,34358.5
2022-03-24,4520.16,14191.84,34707.94
2022-03-25,4543.06,14169.3,34861.24
2022-03-28,4575.52,14354.9,34955.89
2022-03-29,4631.6,14619.64,35294.19
2022-03-30,4602.45,14442.27,35228.81
2022-03-31,4530.41,14220.52,34678.35
2022-04-01,4545.86,14261.5,34818.27
2022-04-04,4582.64,14532.55,34921.88
2022-04-05,4525.12,14204.17,34641.18
2022-04-06,4481.15,13888.82,34496.51
2022-04-07,4500.21,13897.3,34583.57
2022-04-08,4488.28,13711.0,34721.12
2022-04-11,4412.53,13411.96,34308.08
2022-04-12,4397.45,13371.57,34220.36
2022-04-13,4446.59,13643.59,34564.59
2022-04-14,4392.59,13351.08,34451.23
2022-04-18,4391.69,13332.36,34411.69
2022-04-19,4462.21,13619.66,34911.2
2022-04-20,4459.45,13453.07,35160.79
2022-04-21,4393.66,13174.65,34792.76
2022-04-22,4271.78,12839.29,33811.4
2022-04-25,4296.12,13004.85,34049.46
2022-04-26,4175.2,12490.74,33240.18
2022-04-27,4183.96,12488.93,33301.93
2022-04-28,4287.5,12871.53,33916.39
2022-04-29,4131.93,12334.64,32977.21
2022-05-02,4155.38,12536.02,33061.5
2022-05-03,4175.48,12563.76,33128.79
2022-05-04,4300.17,12964.86,34061.06
2022-05-05,4146.87,12317.69,32997.97
2022-05-06,4123.34,12144.66,32899.37
2022-05-09,3991.24,11623.25,32245.7
2022-05-10,4001.05,11737.67,32160.74
2022-05-11,3935.18,11364.24,31834.11
2022-05-12,3930.08,11370.96,31730.3
2022-05-13,4023.89,11805.0,32196.66
2022-05-16,4008.01,11662.79,32223.42
2022-05-17,4088.85,11984.52,32654.59
2022-05-18,3923.68,11418.15,31490.07
2022-05-19,3900.79,11388.5,31253.13
2022-05-20,3901.36,11354.62,31261.9
2022-05-23,3973.75,11535.27,31880.24
2022-05-24,3941.48,11264.45,31928.62
2022-05-25,3978.73,11434.74,32120.28
2022-05-26,4057.84,11740.65,32637.19
2022-05-27,4158.24,12131.13,33212.96
2022-05-31,4132.15,12081.39,32990.12
2022-06-01,4101.23,11994.46,32813.23
2022-06-02,4176.82,12316.9,33248.28
2022-06-03,4108.54,12012.73,32899.7
2022-06-06,4121.43,12061.37,32915.78
2022-06-07,4160.68,12175.23,33180.14
2022-06-08,4115.77,12086.27,32910.9
2022-06-09,4017.82,11754.23,32272.79
2022-06-10,3900.86,11340.02,31392.79
2022-06-13,3749.63,10809.23,30516.74
2022-06-14,3735.48,10828.35,30364.83
2022-06-15,3789.99,11099.15,30668.53
2022-06-16,3666.77,10646.1,29927.07
2022-06-17,3674.84,10798.35,29888.78
2022-06-21,3764.79,11069.3,30530.25
2022-06-22,3759.89,11053.08,30483.13
2022-06-23,3795.73,11232.19,30677.36
2022-06-24,3911.74,11607.62,31500.68
2022-06-27,3900.11,11524.55,31438.26
2022-06-28,3821.55,11181.54,30946.99
2022-06-29,3818.83,11177.89,31029.31
2022-06-30,3785.38,11028.74,30775.43
2022-07-01,3825.33,11127.84,31097.26
2022-07-05,3831.39,11322.24,30967.82
2022-07-06,3845.08,11361.85,31037.68
2022-07-07,3902.62,11621.35,31384.55
2022-07-08,3899.38,11635.31,31338.15
2022-07-11,3854.43,11372.6,31173.84
2022-07-12,3818.8,11264.73,30981.33
2022-07-13,3801.78,11247.58,30772.79
2022-07-14,3790.38,11251.19,30630.17
2022-07-15,3863.16,11452.42,31288.26
2022-07-18,3830.85,11360.05,31072.61
2022-07-19,3936.69,11713.15,31827.05
2022-07-20,3959.9,11897.65,31874.84
2022-07-21,3998.95,12059.61,32036.9
2022-07-22,3961.63,11834.11,31899.29
2022-07-25,3966.84,11782.67,31990.04
2022-07-26,3921.05,11562.57,31761.54
2022-07-27,4023.61,12032.42,32197.59
2022-07-28,4072.43,12162.59,32529.63
2022-07-29,4130.29,12390.69,32845.13
2022-08-01,4118.63,12368.98,32798.4
2022-08-02,4091.19,12348.76,32396.17
2022-08-03,4155.17,12668.16,32812.5
2022-08-04,4151.94,12720.58,32726.82
2022-08-05,4145.19,12657.55,32803.47
2022-08-08,4140.06,12644.46,32832.54
2022-08-09,4122.47,12493.93,32774.41
2022-08-10,4210.24,12854.8,33309.51
2022-08-11,4207.27,12779.91,33336.67
2022-08-12,4280.15,13047.19,33761.05
2022-08-15,4297.14,13128.05,33912.44
2022-08-16,4305.2,13102.55,34152.01
2022-08-17,4274.04,12938.12,33980.32
2022-08-18,4283.74,12965.34,33999.04
2022-08-19,4228.48,12705.21,33706.74
2022-08-22,4137.99,12381.57,33063.61
2022-08-23,4128.73,12381.3,32909.59
2022-08-24,4140.77,12431.53,32969.23
2022-08-25,4199.12,12639.27,33291.78
2022-08-26,4057.66,12141.71,32283.4
2022-08-29,4030.61,12017.67,32098.99
2022-08-30,3986.16,11883.14,31790.87
2022-08-31,3955.0,11816.2,31510.43
2022-09-01,3966.85,11785.13,31656.42
2022-09-02,3924.26,11630.86,31318.44
2022-09-06,3908.19,11544.91,31145.3
2022-09-07,3979.87,11791.9,31581.28
2022-09-08,4006.18,11862.13,31774.52
2022-09-09,4067.36,12112.31,32151.71
2022-09-12,4110.41,12266.41,32381.34
2022-09-13,3932.69,11633.57,31104.97
2022-09-14,3946.01,11719.68,31135.09
2022-09-15,3901.35,11552.36,30961.82
2022-09-16,3873.33,11448.4,30822.42
2022-09-19,3899.89,11535.02,31019.68
2022-09-20,3855.93,11425.05,30706.23
2022-09-21,3789.93,11220.19,30183.78
2022-09-22,3757.99,11066.8,30076.68
2022-09-23,3693.23,10867.93,29590.41
2022-09-26,3655.04,10802.92,29260.81
2022-09-27,3647.29,10829.5,29134.99
2022-09-28,3719.04,11051.64,29683.74
2022-09-29,3640.47,10737.51,29225.61
2022-09-30,3585.62,10575.62,28725.51
2022-10-03,3678.43,10815.43,29490.89
2022-10-04,3790.93,11176.41,30316.32
2022-10-05,3783.28,11148.64,30273.87
2022-10-06,3744.52,11073.31,29926.94
2022-10-07,3639.66,10652.4,29296.79
2022-10-10,3612.39,10542.1,29202.88
2022-10-11,3588.84,10426.19,29239.19
2022-10-12,3577.03,10417.1,29210.85
2022-10-13,3669.91,10649.15,30038.72
2022-10-14,3583.07,10321.39,29634.83
2022-10-17,3677.95,10675.8,30185.82
2022-10-18,3719.98,10772.4,30523.8
2022-10-19,3695.16,10680.51,30423.81
2022-10-20,3665.78,10614.84,30333.59
2022-10-21,3752.75,10859.72,31082.56
2022-10-24,3797.34,10952.61,31499.62
