date,Materials,Industrials,Consumer \\[-1ex] Discretionary,Consumer \\[-1ex] Staples,Health Care,Financials,Information \\[-1ex] Technology,Communication \\[-1ex] Services,Utilities,Real Estate,Energy,\textbf{S\&P 500}
2016-08-31,304.380005,506.25,638.630005,556.26001,839.280029,330.279999,782.900024,172.210007,248.490005,204.529999,505.450012,2170.949951
2016-09-01,305.369995,506.549988,639.789978,556.549988,837.590027,328.950012,785.640015,172.679993,247.460007,204.369995,504.109985,2170.860107
2016-09-02,307.890015,508.640015,640.710022,560.25,837.97998,330.549988,788.549988,173.199997,250.520004,205.759995,508.350006,2179.97998
2016-09-06,307.350006,507.179993,641.72998,561.700012,841.27002,329.779999,792.26001,174.770004,253.330002,207.729996,516.070007,2186.47998
2016-09-07,307.01001,507.859985,641.73999,556.580017,840.599976,329.799988,794.200012,175.190002,253.050003,208.440002,517.780029,2186.159912
2016-09-08,305.649994,507.459991,636.75,554.030029,841.599976,329.459991,787.190002,174.869995,253.929993,205.899994,526.419983,2181.300049
2016-09-09,296.850006,493.25,621.109985,538.549988,824.400024,323.25,768.76001,168.880005,244.399994,197.789993,511.679993,2127.810059
2016-09-12,299.679993,499.670013,630.080017,548.76001,837.390015,326.970001,781.809998,172.25,248.639999,200.300003,516.179993,2159.040039
2016-09-13,293.940002,491.970001,620.590027,541.169983,824.929993,321.01001,776.869995,168.820007,245.199997,195.130005,501.410004,2127.02002
2016-09-14,293.290009,491.23999,620.780029,539.580017,824.280029,319.970001,781.349976,168.630005,246.320007,195.690002,495.649994,2125.77002
2016-09-15,295.040009,494.589996,625.070007,543.929993,833.48999,322.119995,794.659973,170.470001,248.050003,196.589996,501.070007,2147.26001
2016-09-16,293.910004,490.790009,624.070007,542.309998,834.400024,319.179993,792.049988,169.740005,250.320007,196.220001,496.790009,2139.159912
2016-09-19,294.480011,492.459991,623.409973,541.52002,830.960022,320.75,790.150024,168.580002,252.809998,198.130005,496.190002,2139.120117
2016-09-20,293.549988,493.100006,624.01001,542.820007,834.159973,321.049988,790.01001,168.270004,252.320007,197.770004,492.100006,2139.76001
2016-09-21,297.950012,499.450012,629.669983,545.849976,842.52002,323.179993,798.650024,170.429993,257.619995,200.169998,502.529999,2163.120117
2016-09-22,298.829987,503.029999,634.530029,550.719971,848.900024,324.070007,803.070007,172.360001,259.079987,203.979996,503.619995,2177.179932
2016-09-23,297.329987,499.769989,633.090027,547.940002,845.969971,321.820007,795.349976,173.0,258.75,204.559998,497.269989,2164.689941
2016-09-26,295.75,497.359985,626.030029,542.849976,835.599976,316.869995,790.179993,172.059998,258.209991,204.880005,495.0,2146.100098
2016-09-27,296.950012,501.369995,632.25,545.51001,841.809998,319.600006,799.26001,173.220001,254.990005,203.350006,492.720001,2159.929932
2016-09-28,299.910004,504.709991,634.169983,546.130005,840.73999,321.089996,801.789978,171.419998,254.25,204.429993,514.119995,2171.370117
2016-09-29,297.73999,500.690002,630.789978,541.27002,825.299988,316.309998,797.280029,171.089996,250.559998,201.860001,513.679993,2151.129883
2016-09-30,299.869995,504.869995,635.960022,546.539978,833.789978,320.820007,801.719971,170.580002,248.789993,200.809998,520.349976,2168.27002
2016-10-03,300.0,505.070007,635.669983,543.26001,832.52002,319.450012,798.640015,170.75,245.440002,197.169998,519.530029,2161.199951
2016-10-04,295.429993,501.160004,633.619995,538.369995,831.419983,320.470001,797.340027,167.889999,240.110001,194.039993,514.549988,2150.48999
2016-10-05,297.410004,504.029999,636.070007,537.409973,834.02002,325.279999,800.869995,164.899994,239.520004,190.289993,521.789978,2159.72998
2016-10-06,299.640015,503.73999,636.400024,538.039978,830.799988,325.470001,802.669983,164.759995,239.479996,190.690002,522.669983,2160.77002
2016-10-07,294.220001,497.630005,633.599976,537.030029,831.559998,325.700012,800.799988,164.029999,239.309998,190.259995,520.280029,2153.73999
2016-10-10,295.589996,497.660004,634.179993,537.119995,834.900024,327.329987,806.309998,164.710007,241.300003,191.220001,528.109985,2163.659912
2016-10-11,291.790009,492.679993,626.960022,534.02002,813.940002,323.859985,796.830017,164.389999,238.460007,189.589996,521.960022,2136.72998
2016-10-12,291.089996,493.51001,629.409973,536.719971,809.419983,324.339996,797.309998,165.360001,240.820007,192.070007,519.820007,2139.179932
2016-10-13,289.660004,493.619995,627.390015,536.789978,809.909973,320.779999,792.390015,165.369995,243.850006,193.070007,516.390015,2132.550049
2016-10-14,290.709991,494.519989,626.390015,537.26001,804.380005,322.369995,796.070007,165.110001,242.5,192.539993,514.27002,2132.97998
2016-10-17,290.929993,493.459991,621.539978,535.02002,802.75,321.059998,793.900024,165.410004,243.830002,192.770004,512.0,2126.5
2016-10-18,293.660004,494.410004,625.179993,536.619995,811.330017,323.519989,799.080017,165.649994,245.830002,193.820007,513.900024,2139.600098
2016-10-19,295.790009,496.040009,628.280029,533.049988,808.539978,326.25,799.210022,165.960007,245.300003,194.479996,520.890015,2144.290039
2016-10-20,295.619995,493.399994,627.359985,532.23999,812.609985,326.190002,797.349976,162.619995,245.139999,193.809998,520.409973,2141.340088
2016-10-21,295.299988,492.589996,632.179993,534.919983,805.460022,326.200012,801.929993,158.839996,243.850006,193.580002,516.840027,2141.159912
2016-10-24,296.029999,493.869995,636.719971,538.76001,804.349976,327.459991,811.679993,157.580002,244.800003,194.100006,516.01001,2151.330078
2016-10-25,293.089996,491.899994,629.159973,540.349976,801.859985,326.720001,808.820007,156.699997,246.070007,193.619995,513.289978,2143.159912
2016-10-26,292.779999,493.940002,626.469971,540.340027,796.309998,328.73999,804.52002,155.789993,246.610001,191.149994,514.75,2139.429932
2016-10-27,292.589996,490.329987,621.049988,537.609985,800.51001,329.420013,800.950012,158.300003,245.300003,186.470001,513.049988,2133.040039
2016-10-28,293.049988,493.48999,619.650024,540.130005,783.099976,328.089996,800.659973,157.869995,245.949997,187.0,510.769989,2126.409912
2016-10-31,293.23999,494.440002,620.52002,541.27002,778.77002,327.75,800.640015,157.789993,250.830002,189.580002,504.890015,2126.149902
2016-11-01,291.899994,490.420013,615.309998,538.710022,775.01001,326.470001,794.080017,156.160004,246.399994,185.740005,505.369995,2111.719971
2016-11-02,290.200012,488.450012,611.77002,537.77002,771.25,323.890015,788.710022,154.259995,243.240005,183.050003,500.26001,2097.939941
2016-11-03,290.170013,487.079987,610.26001,534.299988,763.330017,324.359985,780.840027,154.210007,244.070007,182.059998,502.109985,2088.659912
2016-11-04,291.160004,487.910004,608.929993,529.039978,769.119995,322.839996,777.710022,154.25,243.190002,183.449997,499.679993,2085.179932
2016-11-07,295.329987,499.850006,622.969971,538.27002,787.809998,331.25,795.849976,155.570007,247.509995,186.660004,510.579987,2131.52002
2016-11-08,296.299988,502.779999,625.950012,540.710022,789.450012,331.75,799.590027,156.559998,249.259995,187.75,510.48999,2139.560059
2016-11-09,302.600006,514.640015,627.099976,533.539978,816.530029,345.25,797.669983,157.919998,240.089996,183.460007,518.22998,2163.26001
2016-11-10,305.600006,525.219971,629.179993,518.630005,826.26001,358.040009,784.969971,154.240005,234.169998,180.669998,519.830017,2167.47998
2016-11-11,301.579987,526.72998,633.210022,517.799988,813.909973,359.429993,788.690002,154.100006,233.270004,180.919998,511.209991,2164.449951
2016-11-14,302.220001,528.909973,632.809998,516.400024,811.25,367.649994,775.190002,152.75,232.729996,184.360001,513.0,2164.199951
2016-11-15,303.48999,530.659973,634.960022,519.98999,813.51001,367.850006,785.349976,155.960007,236.679993,183.160004,526.77002,2180.389893
2016-11-16,303.140015,527.130005,638.419983,519.929993,809.630005,362.640015,792.599976,157.580002,234.740005,182.949997,522.159973,2176.939941
2016-11-17,302.98999,528.25,646.190002,519.059998,813.190002,367.170013,798.099976,157.919998,234.570007,181.160004,518.630005,2187.120117
2016-11-18,302.390015,528.210022,644.039978,517.059998,803.929993,367.480011,796.320007,158.759995,233.789993,181.5,521.02002,2181.899902
2016-11-21,306.170013,530.840027,648.099976,520.77002,806.320007,368.619995,804.809998,159.779999,236.339996,181.190002,532.47998,2198.179932
2016-11-22,308.100006,533.409973,656.090027,523.419983,795.039978,369.0,805.780029,163.100006,236.949997,184.25,532.409973,2202.939941
2016-11-23,309.549988,537.619995,656.75,520.369995,798.080017,371.040009,801.570007,164.369995,234.800003,182.960007,534.789978,2204.719971
2016-11-25,310.51001,540.23999,658.549988,524.47998,801.369995,371.950012,804.580017,166.100006,238.149994,183.759995,532.690002,2213.350098
2016-11-28,308.980011,536.26001,653.059998,525.330017,794.52002,366.779999,803.830017,167.449997,242.860001,184.320007,525.710022,2201.719971
2016-11-29,309.23999,536.669983,654.25,525.460022,799.719971,367.649994,805.23999,166.929993,243.630005,185.559998,519.640015,2204.659912
2016-11-30,312.559998,536.359985,648.549988,516.809998,792.130005,372.540009,795.890015,163.389999,235.880005,183.270004,544.669983,2198.810059
2016-12-01,312.529999,540.539978,649.109985,513.320007,786.119995,378.720001,777.690002,163.869995,233.75,180.410004,546.150024,2191.080078
2016-12-02,312.640015,540.159973,645.469971,516.929993,788.570007,375.149994,781.070007,163.300003,235.899994,182.490005,546.73999,2191.949951
2016-12-05,315.130005,539.52002,651.77002,517.320007,787.299988,379.51001,789.150024,163.320007,236.410004,183.869995,550.669983,2204.709961
2016-12-06,315.359985,540.880005,653.820007,519.01001,789.210022,383.130005,790.659973,165.710007,235.820007,184.449997,550.109985,2212.22998
2016-12-07,320.019989,550.51001,665.940002,526.679993,782.719971,389.170013,805.650024,169.619995,238.679993,188.529999,553.780029,2241.350098
2016-12-08,322.230011,547.73999,666.349976,524.309998,784.030029,392.73999,808.51001,169.139999,239.270004,189.399994,556.419983,2246.189941
2016-12-09,322.049988,550.369995,667.719971,531.429993,793.700012,393.23999,814.169983,169.570007,241.75,189.25,558.710022,2259.530029
2016-12-12,320.730011,548.309998,662.380005,534.059998,797.75,389.649994,811.0,171.410004,244.210007,191.039993,562.72998,2256.959961
2016-12-13,320.01001,547.580017,667.859985,536.349976,803.090027,390.470001,820.97998,172.940002,246.759995,191.460007,569.849976,2271.719971
2016-12-14,316.170013,542.23999,663.51001,530.77002,799.690002,388.23999,818.929993,171.179993,241.720001,187.789993,557.75,2253.280029
2016-12-15,318.420013,542.400024,661.830017,533.349976,804.400024,392.179993,821.809998,172.309998,243.210007,186.449997,560.030029,2262.030029
2016-12-16,317.140015,541.539978,658.820007,536.059998,805.539978,388.730011,815.630005,173.410004,246.220001,188.699997,563.179993,2258.070068
2016-12-19,316.730011,544.75,660.190002,536.859985,801.400024,389.109985,820.640015,175.270004,247.139999,190.520004,560.419983,2262.530029
2016-12-20,316.98999,548.150024,665.369995,535.22998,801.030029,393.480011,823.25,176.259995,247.429993,190.660004,559.23999,2270.76001
2016-12-21,317.279999,545.940002,665.039978,535.23999,796.219971,392.529999,821.780029,175.610001,246.5,188.139999,560.150024,2265.179932
2016-12-22,315.76001,544.640015,658.330017,534.559998,797.530029,391.48999,819.26001,177.399994,247.339996,187.910004,562.679993,2260.959961
2016-12-23,316.190002,545.02002,656.72998,535.330017,803.780029,392.040009,819.840027,177.570007,247.320007,188.029999,561.559998,2263.790039
2016-12-27,317.660004,545.869995,659.030029,535.429993,804.859985,392.51001,823.5,177.369995,247.309998,188.529999,562.880005,2268.879883
2016-12-28,314.440002,540.47998,654.890015,532.159973,799.039978,388.459991,816.299988,176.759995,244.889999,186.899994,557.380005,2249.919922
2016-12-29,314.48999,540.27002,653.909973,534.27002,799.840027,385.630005,815.969971,177.479996,248.029999,188.559998,556.030029,2249.26001
2016-12-30,312.160004,538.070007,647.820007,531.789978,796.909973,386.529999,807.950012,176.610001,246.830002,190.229996,554.5,2238.830078
2017-01-03,314.359985,541.640015,651.809998,533.320007,808.039978,390.309998,815.119995,179.970001,246.089996,190.979996,560.900024,2257.830078
2017-01-04,318.720001,544.52002,660.47998,533.679993,813.659973,393.660004,818.01001,179.440002,246.910004,193.350006,559.299988,2270.75
2017-01-05,317.880005,542.530029,660.049988,535.039978,817.590027,389.660004,819.77002,179.360001,247.149994,194.350006,557.47998,2269.0
2017-01-06,317.880005,545.47998,662.909973,535.280029,820.25,391.149994,827.599976,174.570007,247.960007,194.309998,557.570007,2276.97998
2017-01-09,317.910004,541.719971,662.469971,531.599976,823.900024,388.100006,829.210022,172.589996,244.720001,193.059998,549.330017,2268.899902
2017-01-10,318.119995,543.429993,665.109985,528.409973,826.659973,389.600006,828.590027,172.679993,244.050003,190.570007,544.109985,2268.899902
2017-01-11,320.790009,546.469971,666.580017,529.690002,818.039978,391.390015,834.030029,171.839996,246.419998,189.649994,550.650024,2275.320068
2017-01-12,320.109985,544.5,666.369995,529.359985,818.619995,388.5,831.75,172.919998,246.729996,190.399994,548.0,2270.439941
2017-01-13,319.429993,546.27002,668.409973,529.179993,819.5,390.630005,834.02002,172.669998,246.320007,189.940002,546.960022,2274.639893
2017-01-17,318.350006,541.98999,669.890015,536.309998,815.820007,381.720001,831.039978,173.330002,249.169998,191.529999,550.390015,2267.889893
2017-01-18,320.230011,544.0,668.599976,537.75,814.799988,384.730011,833.76001,171.990005,248.759995,191.869995,548.530029,2271.889893
2017-01-19,318.23999,547.200012,666.349976,535.76001,809.700012,382.420013,831.659973,172.550003,246.600006,189.970001,544.549988,2263.689941
2017-01-20,321.0,547.0,667.960022,539.419983,807.330017,384.220001,835.969971,174.029999,246.970001,191.270004,547.409973,2271.310059
2017-01-23,321.690002,543.190002,668.400024,538.780029,803.719971,381.980011,836.5,174.860001,245.770004,192.389999,541.289978,2265.199951
2017-01-24,329.839996,548.710022,673.849976,542.869995,798.48999,386.619995,845.109985,170.190002,245.770004,192.389999,546.609985,2280.070068
2017-01-25,332.200012,554.400024,677.789978,542.960022,805.390015,392.980011,854.169983,169.789993,245.720001,191.210007,549.679993,2298.370117
2017-01-26,332.98999,555.840027,679.359985,540.719971,799.679993,394.140015,852.390015,169.830002,245.789993,191.139999,549.609985,2296.679932
2017-01-27,332.040009,554.789978,677.340027,537.309998,806.109985,392.440002,855.210022,171.0,245.75,189.429993,544.419983,2294.689941
2017-01-30,328.579987,550.559998,676.789978,537.640015,802.77002,389.670013,848.200012,170.199997,245.850006,188.5,534.859985,2280.899902
2017-01-31,326.48999,545.429993,674.909973,539.51001,814.059998,387.01001,843.030029,170.429993,249.820007,189.990005,534.340027,2278.870117
2017-02-01,328.350006,544.659973,673.73999,536.440002,819.849976,387.149994,849.349976,169.220001,245.5,187.820007,530.330017,2279.550049
2017-02-02,326.619995,543.210022,673.22998,540.690002,820.890015,385.470001,849.559998,167.100006,247.850006,190.160004,533.450012,2280.850098
2017-02-03,327.200012,547.419983,672.5,543.549988,825.73999,393.130005,855.349976,167.75,248.139999,191.229996,538.039978,2297.419922
2017-02-06,326.350006,547.690002,670.469971,541.25,825.349976,391.76001,856.549988,166.399994,247.759995,190.100006,533.27002,2292.560059
2017-02-07,323.779999,548.599976,669.549988,545.710022,826.090027,390.820007,860.080017,166.470001,248.25,189.699997,525.950012,2293.080078
2017-02-08,324.51001,547.960022,673.669983,547.900024,824.929993,387.869995,861.51001,166.979996,250.509995,191.380005,525.580017,2294.669922
2017-02-09,324.390015,552.01001,678.280029,550.0,828.530029,393.190002,863.969971,167.809998,248.410004,192.050003,530.460022,2307.870117
2017-02-10,327.359985,556.140015,681.969971,549.650024,829.52002,394.130005,865.880005,168.240005,249.940002,193.130005,534.419983,2316.100098
2017-02-13,329.480011,561.640015,682.669983,549.919983,834.869995,398.519989,871.5,166.119995,250.960007,194.070007,534.570007,2328.25
2017-02-14,329.779999,561.97998,686.679993,550.409973,840.969971,403.459991,873.97998,165.940002,249.130005,193.050003,535.25,2337.580078
2017-02-15,329.25,564.630005,690.140015,554.940002,850.799988,406.459991,877.440002,166.380005,248.169998,192.479996,533.359985,2349.25
2017-02-16,329.070007,564.75,687.080017,555.330017,849.580017,405.890015,879.289978,167.139999,250.520004,193.309998,526.070007,2347.219971
2017-02-17,328.179993,565.72998,689.080017,559.01001,850.539978,405.769989,881.47998,168.649994,250.679993,193.850006,523.299988,2351.159912
2017-02-21,329.410004,568.440002,693.210022,564.630005,854.530029,407.649994,886.090027,169.660004,253.389999,196.429993,526.880005,2365.379883
2017-02-22,330.320007,566.789978,693.369995,563.909973,853.320007,407.950012,887.51001,169.759995,254.429993,195.830002,518.549988,2362.820068
2017-02-23,328.429993,562.419983,688.5,565.299988,859.650024,408.329987,886.52002,171.389999,257.100006,197.070007,521.169983,2363.810059
2017-02-24,329.220001,565.070007,691.429993,567.630005,863.340027,405.25,888.27002,172.619995,260.670013,198.009995,516.530029,2367.340088
2017-02-27,328.049988,566.72998,691.679993,564.51001,866.679993,407.089996,887.659973,170.520004,259.170013,198.970001,521.01001,2369.75
2017-02-28,328.130005,563.98999,687.210022,565.789978,864.609985,406.380005,884.049988,169.770004,261.600006,198.399994,519.73999,2363.639893
2017-03-01,334.109985,573.26001,694.130005,567.940002,873.609985,417.940002,897.099976,170.550003,259.019989,197.75,530.400024,2395.959961
2017-03-02,330.589996,567.710022,693.099976,567.840027,871.599976,411.799988,891.059998,170.639999,260.940002,,525.900024,2381.919922
2017-03-03,330.170013,568.130005,691.630005,565.640015,875.039978,413.420013,892.73999,170.669998,260.029999,,523.97998,2383.120117
2017-03-06,327.98999,566.320007,689.22998,563.179993,871.159973,410.829987,891.280029,170.309998,259.549988,,525.530029,2375.310059
2017-03-07,326.130005,564.51001,686.960022,562.559998,865.340027,409.649994,892.580017,169.059998,259.559998,,520.780029,2368.389893
2017-03-08,326.359985,562.530029,689.109985,560.950012,868.01001,409.600006,893.47998,168.360001,255.559998,,507.540009,2362.97998
2017-03-09,325.01001,559.940002,688.890015,562.169983,873.210022,410.859985,892.960022,169.039993,254.949997,,510.540009,2364.870117
2017-03-10,326.369995,563.669983,689.820007,564.659973,876.380005,410.720001,897.570007,170.169998,257.0,,510.149994,2372.600098
2017-03-13,327.350006,563.150024,691.200012,563.900024,875.030029,410.940002,898.609985,170.429993,257.600006,,510.369995,2373.469971
2017-03-14,324.679993,558.0,691.340027,562.960022,872.179993,410.459991,896.320007,169.600006,257.369995,,504.730011,2365.449951
2017-03-15,329.799988,564.200012,694.849976,567.190002,882.5,409.910004,901.710022,171.910004,261.589996,,515.22998,2385.26001
2017-03-16,327.720001,562.150024,695.190002,567.460022,874.580017,411.200012,903.799988,171.360001,258.75,192.149994,512.23999,2381.379883
2017-03-17,329.380005,564.640015,695.820007,566.530029,869.940002,406.859985,904.380005,172.300003,260.23999,192.5,511.820007,2378.25
2017-03-20,330.660004,563.549988,694.099976,567.190002,868.109985,403.220001,905.309998,171.669998,258.480011,192.75,511.179993,2373.469971
2017-03-21,325.140015,554.950012,685.5,566.169983,861.289978,391.649994,891.969971,170.740005,262.109985,192.449997,507.579987,2344.02002
2017-03-22,326.01001,557.039978,686.330017,565.380005,861.950012,390.869995,899.070007,169.0,263.109985,192.800003,507.049988,2348.449951
2017-03-23,327.470001,556.219971,687.640015,563.960022,858.809998,391.730011,896.169983,168.860001,262.470001,194.179993,505.23999,2345.959961
2017-03-24,324.399994,554.619995,688.820007,562.47998,858.590027,391.359985,896.609985,169.009995,263.529999,193.889999,502.920013,2343.97998
2017-03-27,325.48999,552.659973,688.960022,562.200012,861.710022,389.470001,897.530029,167.779999,262.320007,192.679993,500.869995,2341.590088
2017-03-28,329.059998,558.640015,694.25,563.76001,862.169983,394.790009,903.950012,168.130005,262.470001,193.600006,507.320007,2358.570068
2017-03-29,329.019989,558.309998,698.169983,564.47998,862.099976,392.649994,905.809998,167.839996,261.26001,194.089996,513.51001,2361.129883
2017-03-30,328.970001,561.280029,700.059998,563.099976,862.059998,397.429993,907.119995,168.520004,259.480011,,515.919983,2368.060059
2017-03-31,328.730011,559.630005,700.23999,561.789978,859.75,394.579987,906.210022,167.679993,260.25,,514.01001,2362.719971
2017-04-03,327.440002,558.400024,697.049988,560.919983,860.530029,393.429993,904.890015,168.350006,260.25,195.619995,513.130005,2358.840088
2017-04-04,328.75,559.469971,696.059998,562.380005,860.099976,392.630005,904.820007,168.899994,261.109985,195.029999,516.780029,2360.159912
2017-04-05,328.320007,557.73999,694.5,561.47998,857.219971,389.869995,901.950012,168.190002,262.480011,,515.039978,2352.949951
2017-04-06,329.929993,559.450012,696.969971,561.030029,858.349976,392.049988,901.539978,165.509995,262.079987,,519.140015,2357.48999
2017-04-07,329.73999,560.030029,694.52002,562.469971,859.900024,390.720001,900.929993,165.830002,260.690002,196.649994,517.130005,2355.540039
2017-04-10,329.73999,561.25,696.98999,563.960022,858.52002,389.709991,899.570007,165.320007,261.25,,521.119995,2357.159912
2017-04-11,328.98999,562.099976,696.640015,564.26001,856.98999,388.679993,895.640015,165.410004,261.190002,,520.679993,2353.780029
2017-04-12,324.98999,554.679993,693.849976,566.809998,857.22998,385.200012,892.070007,166.350006,263.109985,,518.900024,2344.929932
2017-04-13,321.769989,550.909973,689.299988,563.789978,854.900024,380.380005,888.679993,165.320007,262.149994,,509.399994,2328.949951
2017-04-17,324.170013,556.539978,695.859985,567.830017,857.549988,386.480011,897.330017,165.699997,263.459991,200.380005,510.380005,2349.01001
2017-04-18,323.779999,555.030029,696.150024,570.719971,848.880005,383.269989,896.640015,166.089996,263.890015,200.919998,505.940002,2342.189941
2017-04-19,324.059998,555.710022,696.820007,567.440002,851.130005,382.269989,895.940002,165.770004,262.140015,,498.720001,2338.169922
2017-04-20,327.480011,561.72998,703.77002,566.030029,855.830017,388.200012,904.700012,165.339996,261.119995,,500.670013,2355.840088
2017-04-21,327.369995,562.080017,702.340027,564.690002,851.570007,384.670013,904.640015,162.729996,262.519989,,498.529999,2348.689941
2017-04-24,331.23999,569.440002,706.599976,570.140015,859.640015,393.100006,916.390015,162.669998,263.790009,,501.230011,2374.149902
2017-04-25,336.51001,572.51001,712.330017,572.030029,863.609985,396.359985,922.109985,162.179993,263.549988,,505.940002,2388.610107
2017-04-26,336.269989,571.690002,715.890015,567.390015,867.950012,396.51001,919.710022,164.169998,262.529999,,503.910004,2387.449951
2017-04-27,335.559998,571.619995,719.809998,566.559998,870.210022,394.470001,925.25,162.039993,263.329987,196.539993,498.309998,2388.77002
2017-04-28,333.170013,569.179993,716.72998,566.539978,872.26001,390.76001,928.330017,160.330002,262.160004,,498.950012,2384.199951
2017-05-01,332.769989,567.299988,717.22998,563.650024,873.549988,392.76001,936.190002,159.070007,260.450012,196.589996,497.839996,2388.330078
2017-05-02,333.48999,570.369995,718.549988,560.549988,876.26001,392.640015,939.039978,158.990005,261.109985,,495.369995,2391.169922
2017-05-03,330.170013,570.799988,714.309998,561.289978,872.940002,394.98999,937.789978,157.970001,259.829987,,496.98999,2388.129883
2017-05-04,330.75,571.059998,713.530029,565.650024,878.109985,395.869995,938.049988,156.179993,260.899994,,487.540009,2389.52002
2017-05-05,335.480011,574.280029,717.5,567.039978,877.590027,395.459991,940.97998,158.449997,262.359985,,495.450012,2399.290039
2017-05-08,332.470001,572.559998,719.289978,566.859985,872.570007,395.049988,944.919983,158.800003,262.200012,194.820007,498.950012,2399.379883
2017-05-09,330.100006,573.679993,722.76001,564.619995,873.25,393.26001,946.359985,157.839996,259.910004,194.020004,494.670013,2396.919922
2017-05-10,331.290009,571.429993,720.76001,564.890015,870.320007,394.309998,949.97998,158.300003,260.329987,195.160004,499.940002,2399.629883
2017-05-11,330.410004,571.26001,716.460022,565.390015,870.789978,392.220001,948.559998,157.539993,260.350006,194.160004,498.940002,2394.439941
2017-05-12,329.839996,567.559998,715.159973,564.059998,869.159973,390.450012,951.570007,157.440002,261.679993,193.419998,497.350006,2390.899902
2017-05-15,332.619995,570.140015,715.059998,566.26001,874.289978,393.470001,956.880005,157.059998,262.630005,,500.450012,2402.320068
2017-05-16,332.600006,569.419983,712.72998,565.219971,870.890015,394.130005,961.619995,156.110001,260.529999,,498.23999,2400.669922
2017-05-17,325.5,557.710022,701.27002,564.25,859.849976,382.140015,934.73999,153.300003,261.170013,194.240005,492.609985,2357.030029
2017-05-18,325.480011,558.609985,705.450012,564.619995,863.409973,383.329987,940.200012,155.149994,262.179993,194.679993,492.049988,2365.719971
2017-05-19,328.420013,566.200012,709.570007,567.650024,865.830017,386.540009,944.859985,156.410004,263.019989,195.789993,498.149994,2381.72998
2017-05-22,328.529999,570.150024,713.440002,571.159973,867.869995,387.690002,953.849976,156.539993,265.390015,196.309998,497.309998,2394.02002
2017-05-23,329.019989,571.27002,710.559998,571.570007,870.890015,390.839996,954.609985,156.75,266.01001,196.470001,498.130005,2398.419922
2017-05-24,331.279999,571.609985,713.070007,574.330017,872.960022,390.679993,959.159973,155.699997,267.809998,,495.959991,2404.389893
2017-05-25,330.640015,575.150024,719.700012,578.369995,876.900024,391.630005,966.669983,156.25,269.690002,198.440002,487.089996,2415.070068
2017-05-26,331.589996,575.690002,721.909973,580.26001,875.049988,391.380005,966.77002,155.990005,269.540009,197.160004,487.48999,2415.820068
2017-05-30,331.179993,574.929993,721.97998,580.169983,873.780029,388.359985,969.77002,158.199997,270.429993,,481.109985,2412.909912
2017-05-31,332.25,575.950012,723.76001,581.549988,877.549988,385.26001,966.840027,158.759995,271.690002,,479.190002,2411.800049
2017-06-01,335.880005,579.880005,730.0,585.77002,887.940002,389.850006,969.590027,159.710007,273.640015,197.0,482.369995,2430.060059
2017-06-02,337.109985,582.72998,732.960022,587.789978,893.130005,388.410004,979.690002,159.619995,274.029999,,476.670013,2439.070068
2017-06-05,335.549988,580.190002,730.52002,588.349976,890.51001,388.720001,980.400024,159.389999,272.720001,197.990005,477.459991,2436.100098
2017-06-06,335.959991,576.52002,724.440002,586.780029,887.919983,387.100006,978.619995,159.320007,272.23999,197.110001,483.200012,2429.330078
2017-06-07,336.309998,575.710022,725.929993,586.340027,890.359985,390.279999,981.23999,159.460007,273.079987,,476.049988,2433.139893
2017-06-08,337.429993,577.48999,721.219971,581.72998,888.52002,394.720001,984.719971,158.539993,270.679993,,474.730011,2433.790039
2017-06-09,341.929993,579.869995,718.109985,581.460022,894.130005,402.329987,957.789978,159.929993,270.660004,,486.48999,2431.77002
2017-06-12,340.130005,582.530029,717.340027,581.140015,892.940002,402.98999,949.98999,161.369995,270.059998,,489.769989,2429.389893
2017-06-13,344.570007,584.549988,721.659973,581.340027,894.090027,404.769989,958.080017,159.710007,270.5,,493.019989,2440.350098
2017-06-14,340.929993,583.97998,721.190002,584.830017,898.219971,405.519989,953.01001,160.160004,272.100006,,483.98999,2437.919922
2017-06-15,337.869995,587.219971,717.960022,583.840027,897.330017,404.01001,948.429993,160.229996,273.630005,200.990005,480.700012,2432.459961
2017-06-16,339.25,589.359985,717.76001,578.039978,898.599976,403.579987,946.679993,160.059998,274.950012,200.75,488.950012,2433.149902
2017-06-19,342.109985,592.650024,723.580017,580.909973,908.289978,407.529999,962.369995,159.740005,273.920013,,485.600006,2453.459961
2017-06-20,340.179993,585.809998,714.52002,578.72998,911.309998,404.230011,954.869995,158.089996,274.059998,200.610001,479.549988,2437.030029
2017-06-21,336.359985,581.900024,715.280029,576.460022,922.47998,401.070007,961.299988,156.169998,272.299988,,471.880005,2435.610107
2017-06-22,336.950012,580.780029,713.98999,572.659973,932.200012,398.51001,961.75,156.039993,271.119995,,471.279999,2434.5
2017-06-23,338.119995,583.039978,713.320007,572.929993,931.359985,396.690002,968.179993,155.710007,270.140015,,474.829987,2438.300049
2017-06-26,339.220001,582.890015,715.340027,575.190002,929.869995,398.809998,962.450012,156.679993,272.23999,,473.690002,2439.070068
2017-06-27,336.970001,578.119995,710.02002,570.080017,921.320007,400.859985,946.390015,154.440002,268.829987,201.220001,472.880005,2419.379883
2017-06-28,339.690002,583.280029,717.030029,572.349976,926.159973,407.190002,958.900024,155.070007,266.279999,201.160004,475.570007,2440.689941
