date,Equity,FA263181115.Q,Assets,FA264090035.Q,Liab,EqLiab,FA264194035.Q,FA266000001.Q,FA266000005.Q,FA266000095.Q,Saving,Discrepancy
2019-04-01,-0.38285204063313727,0.40341256133491354,3.4922159043164966,3.8597665650125466,-1.550080132556694,-1.9329321731898306,1.953492693891607,2.280925486566109,-2.3000267226982696,2.3000267226982696,2.318630527131347,0.7593467960046814
2019-07-01,-0.10192529382043411,0.26556842728833024,4.102885460055987,4.484248841628285,-2.0995566768224947,-2.201481970642928,2.3651251041108248,2.2163676518022557,-2.2315834816595594,2.2315834816595594,2.2521624774717806,0.35075898805872263
2019-10-01,-0.6766851056729308,0.8028825461463933,3.265885489649409,4.432697502226404,-0.9545707301880159,-1.6312558358609466,1.7574532763344088,2.0538652675428013,-2.078414680257479,2.078414680257479,2.110197616038456,0.47556796224999387
2020-01-01,-1.9883883916856429,0.7824490845459138,6.548731653384055,5.478169104122122,-3.388628198780114,-5.3770165904657565,4.171077283326027,1.9608182934956866,-1.9657760831499702,1.9657760831499702,1.9976273500818689,0.8259122871635701
2020-04-01,-2.4895430409764088,1.2422329668914216,5.920061284873432,5.34514290714897,-1.8010807393682406,-4.29062378034465,3.0433137062596614,2.153017273789688,-2.046093169733345,2.046093169733345,2.07894758660263,0.4495100820738478
2020-07-01,-3.2483271562880245,1.4874432622676856,5.639437483316321,4.186123401167353,-0.2572109070037013,-3.505538063291726,1.7446541692713864,2.4159290907760265,-2.2785569273649138,2.2785569273649138,2.3115660816752466,0.17766666165065106
2020-10-01,-3.223695311340248,1.422784207764894,7.253718147221707,4.179762545867733,-1.5317091557575409,-4.755404467097789,2.954493363522434,2.7787852667172874,-2.637378911720245,2.637378911720245,2.6665477791505174,0.1682340990265999
2021-01-01,-2.511855289913799,1.503429551424307,5.992989580091972,3.606085116946724,-0.16502932552904737,-2.676884615442847,1.6684588769533544,3.1596205302871,-3.05431202581223,3.05431202581223,3.1042713778172706,-0.2118335868318551
2021-04-01,-2.8447928181689566,1.2891895318720854,6.878476582222014,4.966817572674835,-1.5999434193840365,-4.444736237552994,2.8891329512561215,3.310895073072801,-3.3278202439111224,3.3278202439111224,3.3754418308280028,0.9417014861589832
2021-07-01,-2.6549154846687886,1.1941150510820067,8.989465730528941,7.253875322570373,-3.727145327108333,-6.382060811777123,4.92126037819034,3.510814878622615,-3.555395723158997,3.555395723158997,3.585124365063215,0.9777194463113967
2021-10-01,-2.221290411442885,1.3572838075941898,7.55777825516302,7.982707308090374,-3.061437748741378,-5.282728160184263,4.4187215563355675,3.6143533920816386,-3.6600099136749096,3.6600099136749096,3.691303627903007,1.4162535329242494
2022-01-01,-2.417038909996519,1.6240968383802332,7.072429615876768,8.629064736027978,-2.3280250727666814,-4.745063982763201,3.952121911146914,3.9004636823318224,-3.8976526892317196,3.8976526892317196,3.900344680541367,1.5729790474277987
2022-04-01,-2.702598549348801,1.5679467425796383,7.702673981063788,8.105336237609514,-3.025573985002688,-5.72817253435149,4.593520727582326,3.9941584859657127,-3.983187412219416,3.983187412219416,3.992541476136154,2.018040029423855
2022-07-01,-2.8282775219814145,1.5483575735923147,6.673611842845029,7.511060480624826,-2.1699386011488637,-4.998216123130279,3.7182961747411776,3.8801779905107443,-3.899954927556742,3.899954927556742,3.8992588911982597,2.2238631714835098
2022-10-01,-2.038276820205253,1.3908542164767979,5.4338826089549075,5.912599391149666,-1.5385168208904203,-3.5767936410956738,2.9293710373672175,3.8207423361082813,-3.8501558106856444,3.8501558106856444,3.85364331538918,1.9965543475299459
2023-01-01,-1.179094093597487,1.0171434936574373,5.985928505963754,5.2665873819535225,-2.1125537817263647,-3.2916478753238523,3.1296972753838013,3.539661431834997,-3.6024325383196363,3.6024325383196363,3.611052067381197,0.9167714367412951
2023-04-01,-0.3635804279043614,0.8101342504601066,5.932974660823188,5.912741271589612,-1.8097399098258413,-2.173320337730203,2.6198741602859474,3.4061157145347263,-3.4469271931449406,3.4469271931449406,3.450210866665386,-0.30944345642759863
2023-07-01,0.10344025753095931,0.8696993860907383,6.08077311541448,6.1775474095517335,-2.033682808585239,-1.9302425510542802,2.9033821946759772,3.3369541460756382,-3.372495267351089,3.372495267351089,3.403312512170329,-0.7472180521898706
2023-10-01,-0.8904086114024113,0.8827841238561274,7.850949410487355,7.63253959215384,-3.1682380670302686,-4.05864667843268,4.051022190886395,3.336929812860812,-3.3717344598234074,3.3717344598234074,3.399010941101853,-0.39329179095282185
2024-01-01,-1.3698134440352094,1.0753291794115656,6.616804227436555,7.035370565075972,-2.4477384942181573,-3.817551938253367,3.523067673629722,3.407621128783026,-3.4569000536674164,3.4569000536674164,3.48054596605447,0.6812936768712823
2024-04-01,-1.4376952754600294,1.0957273606090523,6.1121249249918295,6.814111454965937,-2.810789594609554,-4.248484870069584,3.906516955218606,3.5366740492248487,-3.6041670917697544,3.6041670917697544,3.630817963210694,1.7671779082884478
2024-07-01,-1.4209116662928198,1.0437572984238228,6.389966626776802,6.377904730894559,-2.7100240089297754,-4.130935675222595,3.753781307353597,3.8554506497294514,-3.904688983521625,3.904688983521625,3.9351499249158994,1.676118973361693
2024-10-01,-1.6471025993742276,1.1369601132911322,6.287314416694052,5.6898315410958205,-1.5229145895535898,-3.170017188927818,2.659874702844721,4.042141640689419,-4.024866773439187,4.024866773439187,4.015829422423811,0.8985321946575769
2025-01-01,-1.542367353941019,1.0847164132225235,7.549652850213063,6.769421150485344,-2.8135072119009483,-4.355874565841967,3.8982236251234714,4.597519256235243,-4.347352410421149,4.347352410421149,4.308401762312464,1.1146234779413682
2025-04-01,-1.4363329527321325,1.0479233244933297,8.41381848295075,6.520031880070848,-2.795547323780654,-4.231880276512786,3.843470648273983,4.439580163564301,-4.315717061524779,4.315717061524779,4.2760033496409315,0.09406514320296816
2025-07-01,-1.4586152996669535,0.9877368735805522,8.523805200458897,6.681555074186792,-2.964744546640387,-4.423359042397819,3.9524814202209386,4.804104069038199,-3.993036878631248,3.993036878631248,3.949587353018143,-0.15085880504293447
