date,Imports,Exports,Balance
2022-11-01,1.7148023936570715,1.3989463216318017,-0.31585607202526983
2022-12-01,1.7054544902635904,1.3925038979889728,-0.3129505922746175
2023-01-01,1.7067961456758884,1.3950048202792826,-0.3117913253966057
2023-02-01,1.7017346871344468,1.3930728419772969,-0.30866184515714945
2023-03-01,1.6823405423663322,1.3828394188065087,-0.2995011235598236
2023-04-01,1.6591735640774392,1.3691839697688601,-0.2899895943085793
2023-05-01,1.6367320461794017,1.3643641183076993,-0.27236792787170266
2023-06-01,1.6064542624411038,1.351843799850745,-0.2546104625903589
2023-07-01,1.5803939153029078,1.3416686133716154,-0.23872530193129243
2023-08-01,1.5624237704587394,1.331117356500086,-0.23130641395865342
2023-09-01,1.5510900818440037,1.3218844903767262,-0.22920559146727762
