date,JRXWTFB_N.B,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.NZ,RXI$US_N.B.UK,RXI_N.B.BZ,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.DN,RXI_N.B.HK,RXI_N.B.IN,RXI_N.B.JA,RXI_N.B.KO,RXI_N.B.MA,RXI_N.B.MX,RXI_N.B.NO,RXI_N.B.SD,RXI_N.B.SF,RXI_N.B.SI,RXI_N.B.SZ,RXI_N.B.TA,V0.JRXWTFB_N.B,V0.JRXWTFN_N.B
2015-02-02,105.206,0.7818,1.1337,0.7304,1.5027,2.7086,1.2577,6.2594,6.5648,7.753,61.68,117.33,1099.61,3.629,14.8815,7.6259,8.2932,11.5185,1.3513,0.9262,31.62,114.0885,89.1999
2015-02-03,104.6064,0.7737,1.1462,0.7294,1.5129,2.7016,1.2452,6.2573,6.4955,7.7535,61.67,117.48,1096.06,3.629,14.7515,7.5442,8.2265,11.4065,1.3469,0.9234,31.5,113.4656,88.5294
2015-02-04,104.7852,0.7761,1.1418,0.7371,1.5209,2.7403,1.255,6.2472,6.5188,7.7517,61.73,117.58,1086.79,3.557,14.7935,7.5493,8.2527,11.4375,1.3472,0.9238,31.46,113.6375,88.8298
2015-02-05,104.4917,0.7803,1.1432,0.7391,1.5293,2.7306,1.2419,6.2516,6.5113,7.7518,61.73,117.4,1087.05,3.569,14.748,7.5207,8.2521,11.2705,1.3449,0.9248,31.49,113.3626,88.4552
2015-02-06,105.1285,0.7807,1.133,0.7361,1.5247,2.7681,1.2524,6.2417,6.5669,7.7524,61.7,119.16,1097.26,3.54,14.9175,7.5929,8.3891,11.5005,1.3513,0.9228,31.58,113.9949,89.2113
2015-02-09,104.9891,0.7813,1.1316,0.7415,1.5217,2.7872,1.2448,6.2467,6.5773,7.7533,62.1,118.7,1096.4,3.56,14.809,7.6154,8.3604,11.593,1.354,0.9258,31.59,113.8461,89.0743
2015-02-10,105.2899,0.7781,1.1316,0.7413,1.5252,2.8304,1.2528,6.2405,6.5778,7.7541,62.33,119.32,1098.61,3.578,14.953,7.5728,8.3312,11.704,1.3553,0.9263,31.56,114.1379,89.2924
2015-02-11,105.7903,0.7713,1.13,0.7382,1.5232,2.8724,1.2635,6.2422,6.5859,7.7546,62.41,120.38,1108.19,3.596,15.1025,7.653,8.3891,11.8645,1.3609,0.9288,31.62,114.6429,89.7245
2015-02-12,104.9387,0.7763,1.141,0.7462,1.538,2.8225,1.2464,6.244,6.5248,7.7552,62.3,118.72,1100.87,3.605,14.8905,7.6527,8.4169,11.692,1.3556,0.9283,31.31,113.8116,88.7701
2015-02-13,104.8454,0.7772,1.1408,0.7468,1.5394,2.8273,1.2449,6.2399,6.5239,7.7553,62.04,118.7,1097.2,3.578,14.873,7.568,8.4039,11.63,1.3543,0.9308,31.34,113.6874,88.7433
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,0.7816,1.1395,0.7523,1.5349,2.829,1.2401,6.2546,6.5331,7.7584,62.14,118.99,1107.33,3.583,14.885,7.5376,8.333,11.631,1.356,0.9346,31.6,,
2015-02-18,105.2515,0.7778,1.1342,0.7519,1.543,2.8467,1.2456,6.2546,6.5638,7.7584,62.25,119.19,1112.82,3.618,14.961,7.5275,8.415,11.682,1.3603,0.9446,31.67,114.1224,89.059
2015-02-19,105.1409,0.781,1.1392,0.7543,1.5451,2.8578,1.2484,6.2546,6.5351,7.7573,62.08,118.84,1110.69,3.618,14.937,7.5737,8.3967,11.6225,1.3576,0.9472,31.74,114.0098,88.9089
2015-02-20,105.3389,0.7833,1.1372,0.7534,1.5385,2.8773,1.2503,6.2546,6.5563,7.7577,62.19,118.68,1110.06,3.618,15.0625,7.5256,8.3783,11.623,1.3591,0.9419,31.76,114.2029,88.991
2015-02-23,105.5361,0.7807,1.1346,0.7536,1.5465,2.8688,1.2577,6.2546,6.5775,7.7568,62.15,118.88,1108.25,3.633,15.078,7.6068,8.4142,11.625,1.3583,0.9494,31.75,114.4195,89.2486
2015-02-24,105.5474,0.7808,1.1307,0.7456,1.5434,2.8462,1.2601,6.2546,6.5974,7.7557,62.07,119.13,1108.05,3.64,14.9755,7.6145,8.4193,11.5385,1.3591,0.9516,31.65,114.4165,89.4719
2015-02-25,105.0504,0.7898,1.1363,0.7548,1.5499,2.8656,1.2418,6.2591,6.5731,7.7565,61.84,118.88,1101.53,3.603,14.919,7.554,8.304,11.444,1.354,0.9496,31.43,113.9132,88.8158
2015-02-26,105.5023,0.7816,1.1212,0.7555,1.5424,2.8806,1.249,6.2584,6.6606,7.755,61.74,119.36,1100.33,3.582,14.9465,7.6402,8.3893,11.5,1.3561,0.954,31.41,114.3377,89.5837
2015-02-27,105.5983,0.781,1.1197,0.7557,1.5439,2.8618,1.2506,6.2695,6.6649,7.7559,61.67,119.72,1100.65,3.61,14.939,7.6619,8.3555,11.6865,1.3614,0.9513,31.44,114.4668,89.6803
2015-03-02,105.8153,0.778,1.119,0.7523,1.5371,2.8765,1.2535,6.272,6.6583,7.7545,61.87,120.06,1101.46,3.63,14.9895,7.6959,8.3427,11.749,1.365,0.9553,31.4,114.6877,89.857
2015-03-03,105.5564,0.784,1.1212,0.757,1.5391,2.8967,1.245,6.2741,6.6464,7.7537,61.76,119.47,1095.65,3.624,14.935,7.6924,8.2612,11.766,1.3616,0.959,31.35,114.4229,89.5246
2015-03-04,106.1335,0.7821,1.107,0.7584,1.5266,2.979,1.2439,6.2701,6.7334,7.7544,62.3,119.76,1100.2,3.6445,15.0825,7.8102,8.354,11.823,1.3678,0.964,31.42,114.9886,90.096
2015-03-05,,0.7763,1.1006,0.7466,1.5229,2.9961,1.2482,6.2658,6.7711,7.756,62.26,120.22,1100.11,3.648,15.181,7.7416,8.3583,11.8145,1.3713,0.9736,31.44,,
2015-03-06,107.4339,0.7712,1.0855,0.7365,1.5063,3.0601,1.2615,6.262,6.8629,7.7565,62.45,120.93,1110.36,3.651,15.448,7.8978,8.4994,12.0555,1.3789,0.9846,31.59,116.2411,91.5446
2015-03-09,107.5201,0.7716,1.0846,0.736,1.5097,3.1015,1.2598,6.2635,6.8699,7.76,62.67,121.17,1114.18,3.677,15.4635,7.9361,8.4875,12.091,1.3792,0.9873,31.52,116.3391,91.5574
2015-03-10,108.1168,0.7637,1.0707,0.7272,1.5086,3.1273,1.2633,6.2615,6.9602,7.7601,62.71,121.2,1123.32,3.7,15.5815,8.0967,8.5531,12.3335,1.388,0.9996,31.66,116.9655,92.199
2015-03-11,108.5238,0.7582,1.0576,0.7218,1.4945,3.0881,1.2763,6.2613,7.0519,7.7647,62.76,121.5,1131.33,3.697,15.461,8.1874,8.6257,12.276,1.3862,1.0074,31.71,117.3451,93.091
2015-03-12,108.1743,0.7705,1.0615,0.7403,1.4907,3.1247,1.2692,6.2614,7.0245,7.7685,62.44,121.28,1120.13,3.689,15.366,8.1054,8.61,12.2625,1.3793,1.0034,31.58,116.9802,92.7449
2015-03-13,108.9176,0.7631,1.0524,0.733,1.4755,3.2605,1.2803,6.2585,7.0873,7.7686,63.06,121.17,1135.7,3.687,15.4985,8.1922,8.6706,12.4655,1.391,1.0047,31.71,117.7111,93.4008
2015-03-16,108.6425,0.7656,1.0575,0.739,1.48,3.2204,1.2763,6.262,7.0568,7.7654,62.8,121.3,1129.62,3.7035,15.4225,8.2575,8.6341,12.42,1.3892,1.0074,31.63,117.4431,93.1269
2015-03-17,108.5807,0.7615,1.0605,0.7312,1.4744,3.2632,1.2769,6.249,7.0338,7.7632,62.64,121.28,1127.69,3.696,15.425,8.292,8.6723,12.3875,1.3894,1.004,31.58,117.3439,93.0676
2015-03-18,108.4082,0.7653,1.0643,0.7363,1.4686,3.2747,1.2771,6.2289,7.0042,7.758,62.69,120.92,1127.09,3.706,15.4285,8.3524,8.7505,12.3265,1.3895,0.9952,31.48,117.1146,92.8928
2015-03-19,108.1828,0.7618,1.0621,0.7376,1.4729,3.2931,1.2743,6.1955,7.014,7.7596,62.56,120.9,1121.21,3.7025,15.3055,8.092,8.6892,12.3285,1.3896,0.9921,31.48,116.843,92.8746
2015-03-20,107.1673,0.7759,1.0792,0.7555,1.4923,3.2206,1.2593,6.2037,6.9087,7.7592,62.47,120.28,1113.87,3.729,15.05,8.0431,8.6443,12.04,1.3823,0.9766,31.41,115.8666,91.6875
2015-03-23,106.5024,0.7848,1.0928,0.7623,1.4936,3.1596,1.2515,6.2135,6.8229,7.7551,62.22,119.74,1106.68,3.6945,14.9565,7.8837,8.4981,11.903,1.3669,0.9668,31.28,115.1989,90.9113
2015-03-24,106.4402,0.7869,1.0908,0.7632,1.487,3.1534,1.251,6.2046,6.8409,7.7561,62.4,119.9,1104.2,3.647,14.945,7.865,8.5137,11.836,1.3678,0.9586,31.24,115.0968,90.98
2015-03-25,106.2638,0.7856,1.0986,0.7633,1.4915,3.1609,1.2513,6.2116,6.7981,7.7554,62.35,119.37,1099.72,3.6645,14.933,7.8314,8.4698,11.855,1.3678,0.9574,31.24,114.9296,90.6375
2015-03-26,106.5584,0.7836,1.0919,0.7584,1.4844,3.1768,1.2469,6.2103,6.838,7.7544,62.83,119.01,1103.59,3.657,15.0855,7.8802,8.5548,11.922,1.3678,0.9614,31.21,115.2175,90.8036
2015-03-27,106.8918,0.7754,1.0891,0.756,1.4878,3.2412,1.2579,6.2145,6.8575,7.7534,62.5,119.15,1103.6,3.683,15.172,7.9595,8.5764,12.0155,1.3682,0.9586,31.19,115.5594,91.1357
2015-03-30,107.3943,0.7645,1.0818,0.7514,1.4792,3.2515,1.2687,6.2065,6.9036,7.7549,62.52,120.11,1106.39,3.7115,15.249,8.0301,8.5928,12.1355,1.375,0.9678,31.28,116.0341,91.8314
2015-03-31,107.4398,0.7625,1.0741,0.7485,1.485,3.1843,1.2681,6.199,6.9552,7.754,62.31,119.96,1107.71,3.702,15.245,8.0513,8.6268,12.1385,1.3721,0.9712,31.24,116.0825,92.0599
2015-04-01,107.0602,0.7615,1.0768,0.7461,1.4823,3.1547,1.261,6.1976,6.9382,7.7524,62.14,119.62,1098.1,3.6975,15.113,8.007,8.6475,11.961,1.3634,0.9671,31.24,115.6828,91.7881
2015-04-02,106.674,0.7566,1.0874,0.7483,1.4842,3.1373,1.2584,6.1968,6.8722,7.7525,62.13,119.74,1089.49,3.669,15.0635,7.9831,8.6348,11.973,1.3575,0.9578,31.05,115.2715,91.3544
2015-04-03,105.8863,0.7645,1.099,0.7595,1.4916,3.12,1.2465,6.193,6.802,7.7516,61.99,118.96,1085.65,3.668,14.8025,7.9191,8.5341,11.7765,1.3492,0.9504,30.87,114.4885,90.5271
2015-04-06,105.7878,0.7657,1.1008,0.7605,1.4959,3.0961,1.245,6.193,6.7904,7.7525,62.16,119.05,1083.38,3.63,14.8225,7.9026,8.503,11.734,1.3507,0.9524,30.88,114.3727,90.4251
2015-04-07,106.449,0.7646,1.085,0.7507,1.4857,3.1105,1.2488,6.1955,6.8867,7.7515,62.23,120.36,1093.76,3.6345,14.92,8.0654,8.6507,11.8575,1.3593,0.964,31.06,115.0368,91.3037
2015-04-08,106.4233,0.7715,1.0818,0.758,1.4924,3.0852,1.2508,6.202,6.9071,7.7503,62.22,119.96,1093.77,3.627,14.9065,8.0359,8.6489,11.8145,1.3546,0.9634,31.08,115.0088,91.347
2015-04-09,107.0337,0.7706,1.0671,0.7555,1.4739,3.0345,1.258,6.205,7.0022,7.7499,62.18,120.32,1093.8,3.627,15.055,8.1059,8.7518,11.904,1.3583,0.9754,31.24,115.5788,92.2056
2015-04-10,107.4528,0.7674,1.0598,0.7532,1.4648,3.0784,1.2596,6.2082,7.0517,7.7499,62.21,120.29,1093.13,3.6632,15.167,8.1127,8.818,11.9935,1.3668,0.9807,31.23,116.0151,92.5812
2015-04-13,107.751,0.7579,1.0582,0.7448,1.4658,3.1157,1.2603,6.2152,7.0603,7.75,62.38,120.32,1100.41,3.705,15.311,8.0943,8.8156,12.1095,1.3731,0.978,31.33,116.3194,92.6684
2015-04-14,107.0549,0.7638,1.0672,0.7536,1.479,3.0779,1.2476,6.2113,6.9976,7.7518,62.25,119.26,1090.76,3.699,15.2135,7.9347,8.7452,11.994,1.359,0.9712,31.21,115.6136,91.8438
2015-04-15,107.1857,0.761,1.0596,0.7537,1.4782,3.0571,1.2378,6.2037,7.0466,7.7521,62.34,119.23,1095.07,3.703,15.361,7.8993,8.793,12.172,1.3605,0.9721,31.23,115.7308,91.9237
2015-04-16,106.2763,0.7796,1.0742,0.7662,1.4923,3.018,1.2206,6.1947,6.9475,7.7516,62.28,119.18,1086.89,3.654,15.216,7.7677,8.596,11.965,1.3536,0.9584,31.1,114.8323,90.8353
2015-04-17,106.3292,0.7776,1.078,0.7684,1.4942,3.0639,1.2225,6.1976,6.921,7.751,62.48,119.02,1081.99,3.624,15.319,7.8368,8.6482,12.067,1.3467,0.9528,31.05,114.9072,90.7097
2015-04-20,106.4904,0.7727,1.0763,0.7667,1.4913,3.0446,1.2203,6.2014,6.9324,7.75,63.07,119.27,1081.27,3.62,15.394,7.8586,8.6701,12.0945,1.3477,0.9543,31.07,115.0912,90.7896
2015-04-21,106.5584,0.7741,1.0758,0.769,1.4944,3.033,1.2274,6.201,6.9352,7.7501,62.92,119.45,1081.54,3.6313,15.381,7.8395,8.6279,12.112,1.3499,0.9528,31.08,115.1648,90.9402
2015-04-22,106.5817,0.7771,1.0729,0.7677,1.5027,2.9988,1.225,6.1927,6.9546,7.75,62.96,119.9,1080.64,3.61,15.4275,7.9045,8.7232,12.205,1.3461,0.9662,31.06,115.1654,91.0597
2015-04-23,106.166,0.7782,1.0803,0.7585,1.5047,2.9807,1.2148,6.1975,6.9061,7.7495,63.27,119.69,1080.0,3.622,15.3305,7.8484,8.65,12.18,1.3447,0.955,31.03,114.7529,90.5004
2015-04-24,105.9052,0.7825,1.0876,0.7601,1.5176,2.9631,1.2168,6.193,6.8606,7.7499,63.55,118.98,1075.85,3.582,15.3825,7.777,8.631,12.1055,1.3315,0.9533,30.68,114.4818,90.1308
2015-04-27,105.6893,0.7859,1.0892,0.7648,1.5235,2.9049,1.2106,6.2185,6.8494,7.7499,63.34,119.12,1071.01,3.5655,15.3175,7.7167,8.6008,11.9785,1.3276,0.9534,30.44,114.3227,89.9196
2015-04-28,105.1236,0.8017,1.0979,0.7733,1.5328,2.9002,1.2021,6.2035,6.797,7.7505,63.05,118.8,1063.03,3.554,15.2185,7.6529,8.5333,11.81,1.318,0.9538,30.42,113.7386,89.319
2015-04-29,104.5636,0.8065,1.1174,0.7737,1.5485,2.9393,1.1955,6.1989,6.6774,7.7504,63.38,118.83,1066.48,3.558,15.168,7.4722,8.3052,11.7185,1.3171,0.9358,30.37,113.1975,88.3547
2015-04-30,105.3122,0.7867,1.1162,0.7591,1.5328,3.0121,1.2116,6.2018,6.6872,7.7513,63.58,119.86,1076.74,3.56,15.3855,7.568,8.3778,11.9355,1.3261,0.941,30.64,113.9418,89.0096
2015-05-01,105.6384,0.7813,1.1194,0.752,1.5137,3.0145,1.2191,6.2018,6.6692,7.7509,63.63,120.21,1080.22,3.56,15.565,7.6248,8.3931,12.065,1.3293,0.934,30.7,114.2566,89.1848
2015-05-04,105.6681,0.7839,1.1145,0.753,1.5118,3.072,1.2108,6.2085,6.6987,7.753,63.64,120.25,1081.19,3.56,15.512,7.5801,8.3677,12.0455,1.3329,0.9357,30.71,114.3032,89.1789
2015-05-05,105.2398,0.7941,1.1174,0.7563,1.5178,3.0585,1.2038,6.2058,6.6796,7.7518,63.31,119.87,1080.46,3.61,15.341,7.5859,8.3671,12.004,1.3329,0.9262,30.63,113.874,88.7973
2015-05-06,104.6937,0.8005,1.1345,0.7513,1.5244,3.0485,1.2007,6.2001,6.5795,7.7518,63.57,119.42,1077.23,3.57,15.2945,7.4202,8.2188,11.9775,1.3243,0.915,30.6,113.3233,88.0236
2015-05-07,105.1943,0.7914,1.1283,0.7446,1.5223,3.039,1.2139,6.2063,6.6149,7.7539,64.08,119.74,1093.55,3.5925,15.3325,7.4559,8.268,12.0405,1.3331,0.9196,30.78,113.8335,88.5882
2015-05-08,104.8426,0.7914,1.1241,0.749,1.5455,2.9808,1.2086,6.2084,6.6381,7.7536,63.73,119.78,1087.28,3.595,15.121,7.4502,8.2106,11.9215,1.329,0.9274,30.68,113.5168,88.5252
2015-05-11,105.3077,0.7899,1.1142,0.735,1.5593,3.0385,1.2107,6.2086,6.6973,7.7535,63.96,120.05,1095.39,3.5985,15.2855,7.5605,8.295,12.082,1.3361,0.9344,30.79,114.0112,88.8918
2015-05-12,104.8926,0.7989,1.124,0.7377,1.5685,3.0223,1.1987,6.2086,6.6395,7.7528,64.19,119.8,1093.81,3.615,15.298,7.472,8.3022,12.043,1.3336,0.9266,30.73,113.5973,88.2035
2015-05-13,104.361,0.8118,1.1372,0.7488,1.5748,3.0265,1.195,6.2043,6.5617,7.7517,63.88,119.09,1089.72,3.5965,15.2385,7.3597,8.2085,11.876,1.3239,0.9162,30.64,113.0492,87.5127
2015-05-14,104.2361,0.8082,1.1368,0.75,1.5766,2.991,1.1991,6.2013,6.566,7.7505,63.47,119.2,1089.46,3.58,15.116,7.3829,8.2531,11.822,1.3199,0.9146,30.55,112.9184,87.6232
2015-05-15,104.0204,0.8053,1.1428,0.7489,1.5772,2.9779,1.2009,6.2051,6.532,7.7505,63.36,119.36,1083.05,3.562,14.997,7.3113,8.2174,11.7645,1.3195,0.9174,30.42,112.6879,87.5059
2015-05-18,104.607,0.8001,1.1354,0.7398,1.5679,3.012,1.215,6.2041,6.5725,7.752,63.66,119.82,1088.19,3.568,15.128,7.3808,8.22,11.852,1.3258,0.923,30.47,113.248,88.1553
2015-05-19,105.345,0.7918,1.1151,0.7354,1.5523,3.0175,1.2213,6.2064,6.6872,7.7519,63.8,120.58,1093.94,3.59,15.191,7.5117,8.3356,11.913,1.3348,0.9367,30.5,113.9798,89.1839
2015-05-20,105.5607,0.7877,1.1079,0.7295,1.5544,3.0308,1.2212,6.2036,6.7311,7.7521,63.75,121.28,1097.62,3.6125,15.19,7.587,8.36,11.8705,1.338,0.9395,30.54,114.2082,89.5066
2015-05-21,105.3811,0.7888,1.1126,0.732,1.5672,3.0431,1.2201,6.1958,6.7007,7.7534,63.51,121.06,1092.41,3.5941,15.258,7.547,8.3159,11.8395,1.3362,0.9346,30.43,114.0238,89.2143
2015-05-22,105.849,0.7828,1.1033,0.7307,1.5484,3.0705,1.2288,6.1972,6.7574,7.7517,63.43,121.45,1093.46,3.582,15.2915,7.629,8.374,11.86,1.336,0.9428,30.43,114.4649,89.8915
2015-05-25,,,,,,,,,,,,,,,,,,,,,,,
2015-05-26,106.7297,0.7738,1.0876,0.7228,1.5398,3.1489,1.2428,6.2038,6.8525,7.7523,63.87,123.08,1106.06,3.626,15.331,7.7518,8.4722,12.079,1.3484,0.9503,30.65,115.3675,90.9928
2015-05-27,106.9082,0.7712,1.0888,0.7228,1.5324,3.1708,1.2483,6.2011,6.8478,7.7594,63.92,123.76,1107.84,3.635,15.357,7.7634,8.502,12.0775,1.3525,0.9508,30.66,115.5505,91.1925
2015-05-28,106.9202,0.7631,1.0914,0.715,1.5291,3.1755,1.2474,6.2002,6.8343,7.7535,63.83,124.18,1109.86,3.641,15.3765,7.8466,8.4941,12.1655,1.3531,0.9458,30.65,115.573,91.1521
2015-05-29,106.7391,0.7659,1.0994,0.7111,1.5286,3.1855,1.2466,6.198,6.7851,7.7535,63.71,123.98,1111.99,3.664,15.3688,7.7845,8.5245,12.142,1.3478,0.9404,30.81,115.3927,90.8242
2015-06-01,107.2241,0.7613,1.0913,0.7098,1.5187,3.1655,1.2547,6.1985,6.8351,7.7567,63.59,124.64,1115.61,3.681,15.4685,7.9633,8.5884,12.253,1.3545,0.9467,30.87,115.8876,91.4334
2015-06-02,106.4509,0.7748,1.113,0.7154,1.5331,3.1391,1.2425,6.198,6.702,7.7566,63.72,124.19,1109.34,3.697,15.4345,7.8547,8.4618,12.229,1.3487,0.9343,30.82,115.135,90.2311
2015-06-03,106.1445,0.7803,1.1285,0.7152,1.5351,3.1103,1.2437,6.1976,6.6104,7.753,63.99,124.06,1104.33,3.6835,15.4555,7.7207,8.2778,12.2625,1.3411,0.9336,30.76,114.838,89.6853
2015-06-04,106.4727,0.7673,1.1271,0.7116,1.5367,3.1446,1.2477,6.2006,6.6184,7.7522,63.96,124.56,1112.56,3.695,15.5575,7.7435,8.2612,12.3625,1.3478,0.9342,30.9,115.2072,89.8962
2015-06-05,107.1339,0.7622,1.1108,0.7046,1.5267,3.1604,1.2488,6.2024,6.7153,7.7531,63.76,125.58,1121.18,3.717,15.6925,7.9611,8.4144,12.5715,1.3572,0.9436,31.05,115.8773,90.6846
2015-06-08,106.7696,0.765,1.1232,0.7097,1.528,3.1226,1.2435,6.2053,6.6404,7.7518,64.03,125.08,1121.95,3.766,15.6735,7.8678,8.347,12.54,1.357,0.9332,31.13,115.5341,90.0514
2015-06-09,106.224,0.7685,1.1284,0.7137,1.5383,3.095,1.2316,6.2047,6.6116,7.7533,63.96,124.16,1119.38,3.747,15.553,7.7673,8.2885,12.43,1.3512,0.9295,31.09,114.9919,89.4579
2015-06-10,105.8039,0.7749,1.1307,0.7194,1.553,3.1013,1.2267,6.2055,6.5992,7.7524,63.81,122.72,1110.32,3.7224,15.461,7.7619,8.2592,12.3115,1.3414,0.9292,30.86,114.5567,89.0339
2015-06-11,106.0936,0.7726,1.1236,0.699,1.5493,3.1419,1.2314,6.2065,6.6379,7.7523,63.93,123.62,1113.24,3.745,15.399,7.8584,8.2353,12.337,1.3469,0.9364,30.94,114.8503,89.5025
2015-06-12,105.9018,0.7742,1.1278,0.6985,1.5587,3.1011,1.2306,6.2081,6.6147,7.753,64.02,123.23,1111.63,3.758,15.3975,7.7208,8.1623,12.405,1.343,0.926,30.93,114.6791,89.2021
2015-06-15,105.9991,0.7767,1.1266,0.7005,1.5572,3.0958,1.2321,6.208,6.6208,7.7523,64.03,123.38,1114.94,3.759,15.419,7.7691,8.1845,12.4025,1.3462,0.9351,30.91,114.7673,89.3301
2015-06-16,106.0476,0.7753,1.1238,0.6986,1.5637,3.1052,1.2328,6.2085,6.6372,7.7519,64.21,123.39,1118.08,3.749,15.423,7.7743,8.1973,12.3815,1.3436,0.9325,30.88,114.8143,89.3969
2015-06-17,106.0582,0.7667,1.1244,0.6913,1.5708,3.0946,1.2307,6.2086,6.6321,7.7525,64.14,124.25,1122.83,3.757,15.43,7.7211,8.1951,12.41,1.3478,0.9272,30.97,114.8444,89.3945
2015-06-18,105.1022,0.7831,1.1404,0.6942,1.5882,3.0405,1.2206,6.2075,6.5421,7.7526,63.62,122.87,1101.55,3.708,15.271,7.7561,8.1076,12.189,1.3316,0.9196,30.68,113.8771,88.3599
2015-06-19,105.4499,0.7758,1.1335,0.6895,1.5881,3.0887,1.2273,6.2085,6.5827,7.7515,63.43,122.7,1102.64,3.739,15.344,7.7871,8.1354,12.1545,1.3359,0.9206,30.7,114.233,88.7238
2015-06-22,105.3849,0.7745,1.1378,0.6876,1.5823,3.0833,1.2286,6.2085,6.5574,7.7517,63.51,123.28,1098.85,3.73,15.3265,7.7179,8.1149,12.1105,1.3346,0.9188,30.72,114.157,88.6982
2015-06-23,105.968,0.7739,1.119,0.6851,1.5751,3.0913,1.2326,6.2066,6.668,7.7527,63.57,123.71,1104.54,3.736,15.397,7.824,8.2456,12.1955,1.3404,0.9336,30.87,114.7336,89.5408
2015-06-24,106.2524,0.7689,1.1178,0.6868,1.5681,3.0884,1.2413,6.2061,6.673,7.7529,63.54,124.24,1110.67,3.7491,15.445,7.8748,8.2613,12.1455,1.3453,0.936,30.98,115.0215,89.8757
2015-06-25,106.1518,0.7741,1.1196,0.6911,1.5728,3.1144,1.2346,6.2084,6.6631,7.7518,63.5,123.63,1111.05,3.7551,15.486,7.8175,8.2444,12.0845,1.3433,0.9375,30.93,114.9359,89.5816
2015-06-26,106.4119,0.765,1.1156,0.6831,1.5739,3.1223,1.2358,6.208,6.6897,7.7523,63.54,123.92,1122.31,3.7666,15.563,7.8377,8.3113,12.214,1.3486,0.9351,31.01,115.2106,89.7886
2015-06-29,106.3787,0.7677,1.118,0.6854,1.5764,3.1403,1.238,6.2085,6.6726,7.7526,63.73,122.5,1119.09,3.7826,15.6555,7.8883,8.2494,12.274,1.3471,0.928,30.88,115.1877,89.5423
2015-06-30,106.5194,0.7704,1.1154,0.6778,1.5727,3.1106,1.2473,6.2,6.6884,7.7513,63.59,122.1,1117.34,3.7736,15.6902,7.8574,8.2937,12.145,1.3469,0.9346,30.88,115.2961,89.8171
2015-07-01,107.0103,0.7664,1.1084,0.6754,1.5617,3.1269,1.2559,6.2008,6.731,7.7524,63.55,123.02,1123.89,3.744,15.778,7.8909,8.3493,12.253,1.3517,0.9456,30.93,115.7791,90.4411
2015-07-02,106.9109,0.763,1.109,0.6726,1.5614,3.111,1.2566,6.2044,6.7236,7.7512,63.36,123.14,1119.95,3.7761,15.6895,7.9616,8.4545,12.27,1.349,0.9436,30.84,115.6798,90.4697
2015-07-03,,,,,,,,,,,,,,,,,,,,,,,
2015-07-06,107.1346,0.7521,1.1076,0.6703,1.5619,3.1454,1.2623,6.2089,6.7382,7.7528,63.24,122.53,1125.58,3.8071,15.743,8.0604,8.4468,12.3985,1.3488,0.9432,30.91,115.9269,90.594
2015-07-07,107.7853,0.7435,1.0952,0.6662,1.5443,3.1905,1.2742,6.2097,6.814,7.7553,63.51,122.16,1133.75,3.8061,15.833,8.2154,8.5483,12.509,1.3568,0.9482,31.08,116.5546,91.3568
2015-07-08,107.4736,0.7445,1.1072,0.6741,1.5353,3.2319,1.2724,6.2087,6.7399,7.7519,63.47,120.54,1131.75,3.8056,15.811,8.2541,8.4671,12.5225,1.3508,0.9458,31.01,116.2316,90.7657
2015-07-09,107.5598,0.7438,1.1025,0.6727,1.5375,3.213,1.2727,6.2086,6.7678,7.7511,63.31,121.22,1133.69,3.7945,15.794,8.1315,8.4956,12.519,1.3512,0.9495,31.04,116.317,91.0129
2015-07-10,107.2133,0.7427,1.115,0.6699,1.5503,3.1834,1.2713,6.2092,6.6926,7.751,63.33,122.75,1127.29,3.7925,15.7305,8.0023,8.4375,12.463,1.3497,0.9411,31.03,115.9792,90.6362
2015-07-13,107.5852,0.7407,1.102,0.6694,1.5518,3.1507,1.2762,6.2081,6.7711,7.7523,63.43,123.35,1133.93,3.8052,15.7295,8.0721,8.4703,12.446,1.3572,0.9492,31.06,116.3564,91.2646
2015-07-14,107.4846,0.745,1.1015,0.6707,1.5584,3.1197,1.2746,6.2088,6.7742,7.7511,63.27,123.39,1142.75,3.8048,15.6715,8.1198,8.5027,12.3375,1.361,0.9459,31.03,116.2778,91.1964
2015-07-15,108.0152,0.7366,1.0965,0.6605,1.5621,3.1531,1.2935,6.2082,6.8056,7.7502,63.48,123.89,1146.42,3.8042,15.774,8.1445,8.5025,12.4355,1.3662,0.9521,31.08,116.8023,91.8313
2015-07-16,108.1729,0.743,1.0898,0.6538,1.5601,3.134,1.2938,6.2094,6.8462,7.7506,63.43,124.04,1145.24,3.806,15.7985,8.1304,8.5398,12.3735,1.3652,0.9562,31.07,116.9618,92.0911
2015-07-17,108.5377,0.7371,1.0848,0.6527,1.5624,3.1915,1.2997,6.2085,6.8776,7.7504,63.45,124.0,1148.48,3.8048,15.916,8.1869,8.6402,12.337,1.3665,0.9608,31.11,117.3229,92.4188
2015-07-20,108.6947,0.738,1.085,0.6571,1.5587,3.2123,1.2982,6.2095,6.8762,7.7508,63.61,124.24,1156.38,3.8071,15.9885,8.2207,8.6088,12.435,1.3704,0.963,31.24,117.4937,92.4286
