date,DPI,TOT,NFA,HRE,REQ,CDG,TFA,DEP,CEQ,NEQ,NPA,DSL,TEQ,OFA,OTH
2016-04-01,75.56750986854125,580.5614647180032,174.50501959704042,128.89865260722704,77.2130206098506,27.340912311487102,406.0564451209628,61.42403067662385,123.1353998360166,58.793267441290844,18.265454678326254,53.624689217879904,181.92866727730745,109.07905794915163,154.68542493896499
2016-07-01,75.53618401655193,588.0462395854508,176.5684254844127,130.42388573077218,78.80587829588568,27.23896423745462,411.4778141010381,61.961228480657184,127.1305297254288,59.722122006984414,18.90557551618587,53.75811750072833,186.85265173241322,108.9058163872394,155.0503561408799
2016-10-01,75.58577524935258,589.165171247106,177.4184792524259,131.35672223760014,79.97292316933503,27.14494923963042,411.7466919946801,62.32106632080663,129.79633457093223,59.71293631073864,18.91680777519533,51.33581014583968,189.50927088167086,108.58054464636287,154.6423016611886
2017-01-01,76.09288712692279,594.677425431456,178.06819450798162,132.2125855328627,81.09519270307165,27.195345430230304,416.60923092347434,62.982551043277766,134.30979741934925,59.512107883350815,18.660263544888593,50.75334160030069,193.82190530270006,109.05143297719577,154.90704195231467
2017-04-01,76.11620172479235,599.5091867399155,179.79307265425953,133.68204899515408,82.63756293767584,27.0305102913216,419.71611408565605,61.96724443368271,137.42185437159088,60.476754008403,19.080513367783855,50.854980115618154,197.89860837999387,108.9952811563613,155.10630481546676
2017-07-01,75.87616557949273,603.272270476854,180.5800556647194,134.54023678921524,83.73677269450937,26.81675697328493,422.69221481213464,61.692482203484204,141.2304611572763,60.733182593414625,19.223061902219204,51.16561008671149,201.96364375069092,107.87047877124803,153.91029764675216
2017-10-01,75.8846242088548,608.1924713751907,180.68225118743948,134.57543610569053,84.17382276439825,26.62106008812731,427.51022018775126,61.63227807144066,146.59849359226988,61.206411395001034,19.48575499362164,50.36283109868964,207.8049049872709,107.71020603035007,153.817021112099
2018-01-01,76.70126491587949,604.3121268844827,179.98286875583335,134.31144891532125,84.33628877300427,26.582307861580617,424.32925812864937,62.361810468290216,143.3411153480464,60.80210943136441,19.089111978931474,51.4919710745722,204.14322477941082,106.33225180637618,152.00367164688825
2018-04-01,76.31943400585963,603.8012641236592,180.46843769315106,134.4979226654163,84.97688732769103,26.37484308399679,423.33282643050813,61.30359089538818,143.85223004170075,61.322269427513966,19.59567194373798,51.64326470707689,205.1744994692147,105.21147135882836,151.18198638656312
2018-07-01,76.34803056923283,607.6779809223744,180.3969319729701,135.06081422081576,85.66201176765873,26.342411224963076,427.28104894940435,60.30197854894844,149.01619065133886,60.59009283580835,18.993706527191264,52.580609156196175,209.60628348714724,104.79217775711247,150.12829550926682
2018-10-01,76.5889612133409,585.2890810919655,181.19933558569122,135.81695952359397,86.4828428862669,26.41084680476475,404.08974550627426,61.85611177136124,124.59581877598241,60.7811471482841,18.97152925733249,52.145407239918605,185.3769659242665,104.7112605707279,150.09363663282517
2019-01-01,76.7745998391285,604.9925571691734,183.21784903018542,137.3823909736783,88.38474764497572,26.50232640895155,421.774708138988,62.50778775521502,140.0364389925563,61.27279018876263,19.333131647555575,52.14513584096405,201.30922918131895,105.81255536148998,151.6480134179971
2019-04-01,76.80499498905051,607.6334705652932,182.6662009430341,136.37735647824837,87.57479463588716,26.470779395590505,424.9672696222592,61.653844349745015,142.57919078519495,62.06500602827509,19.818065069195246,53.24041165932929,204.64419681347005,105.42881679971484,151.71766126450058
