Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2024:Q4,Next9,58661994,62581308,14207810,1744824,18041294,6880318,6499294,5008200,10199568,3919313,3246128,506312,166873
2024:Q4,Next40,48458152,57004668,21680160,3437601,5688708,9377972,5791159,2292030,8737039,8546517,6574080,1734381,238056
2024:Q4,Bottom50,3991748,9894543,4789500,1910425,507312,479062,684158,164135,1359951,5902795,3012298,2547130,343367
2025:Q1,TopPt1,22238769,22471850,1897071,658321,11151199,298349,209357,4419617,3837937,233081,111821,52289,68971
2025:Q1,RemainingTop1,27115082,27882531,4448430,391927,12157182,905028,1471937,3915983,4592044,767449,439274,107998,220177
2025:Q1,Next9,58314621,62241577,14447305,1753080,17473005,6884934,6364137,4982361,10336755,3926956,3261847,505243,159866
2025:Q1,Next40,48643515,57204695,21945947,3492552,5534483,9413358,5662408,2289315,8866632,8561180,6604001,1734817,222362
2025:Q1,Bottom50,3984495,9881854,4751799,1945243,488255,481150,668950,165097,1381360,5897359,3016818,2563025,317516
2025:Q2,TopPt1,23491252,23724670,1935968,677154,12293248,300209,219290,4407136,3891666,233419,113153,52891,67375
2025:Q2,RemainingTop1,28505233,29268710,4553703,398130,13285543,911269,1557776,3915744,4646545,763477,441800,109086,212591
2025:Q2,Next9,60786248,64760208,14778583,1785087,19067740,6933014,6773136,4972248,10450400,3973961,3293439,510901,169621
2025:Q2,Next40,50260717,58894439,22585469,3567135,5983890,9476396,6054390,2290972,8936187,8633723,6659340,1750496,223887
2025:Q2,Bottom50,4140499,10067564,4784218,1989431,539685,484346,715627,166013,1388244,5927065,3042849,2572932,311284
2025:Q3,TopPt1,24955216,25190646,1925175,678142,13611854,300766,226514,4493124,3955070,235429,114659,53292,67478
2025:Q3,RemainingTop1,29946411,30713237,4511510,404359,14579994,917455,1623087,3972688,4704144,766826,443276,109409,214141
2025:Q3,Next9,63028218,67058290,14646220,1817324,20895080,6984622,7093845,5062147,10559052,4030072,3326378,513807,189887
2025:Q3,Next40,50967458,59678003,22358566,3616905,6494373,9526677,6357537,2321065,9002881,8710545,6711264,1763265,236016
2025:Q3,Bottom50,4247362,10247002,4828398,2017259,599169,486721,751420,166766,1397270,5999640,3072270,2602494,324876
2025:Q4,TopPt1,25474055,25712700,1913059,676676,14007688,299317,230145,4489029,4096786,238645,116251,54305,68089
2025:Q4,RemainingTop1,30445952,31217362,4465448,410859,14965656,927740,1641068,3969040,4837550,771410,443087,110438,217885
2025:Q4,Next9,63774421,67863211,14497746,1852384,21438758,7077719,7138611,5057523,10800471,4088790,3356919,522723,209148
2025:Q4,Next40,51247115,60036417,22170051,3667795,6644678,9587748,6437733,2318929,9209483,8789302,6751632,1789999,247671
2025:Q4,Bottom50,4313304,10380252,4869312,2045832,617061,489206,762317,166610,1429914,6066948,3099255,2629165,338528
