Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2014:Q2,Next40,28999187,10826180,8866614,1959566,18173007,2616928,337701,512137,381513,130624,97369,74205,23164,2566230,518688,630431,2665997,6427464,1285446,514617,5553681,5542653,4345778,1058075,32309,106490,11028,23445506,49464737,
2014:Q2,Bottom50,5405810,3755491,2634942,1120549,1650319,380873,19905,30782,23705,7078,4633,663,3970,156323,121384,28655,338636,248775,117110,203243,4604852,4602109,2557542,1797160,93536,153872,2743,800958,61811125,
2014:Q3,TopPt1,10111730,1202998,794768,408230,8908732,801518,146028,649575,489204,160371,217981,196526,21455,4498534,118159,5400,133885,46865,2265717,25070,82361,80857,37792,14867,8873,19324,1504,10029369,123626,
2014:Q3,RemainingTop1,14943398,2689276,2342561,346715,12254122,1323658,339544,766889,584910,181979,414662,389913,24749,5129451,268937,167482,711365,844522,2221410,66201,546717,540912,374808,51041,9790,105273,5805,14396681,1108885,
2014:Q3,Next9,34192535,7536661,6567595,969066,26655874,2911984,729414,1181330,901005,280325,439802,398874,40927,7009938,457460,1161494,2312846,7219518,2997312,234777,2516975,2507324,2024757,254356,24096,204116,9651,31675560,11143744,
2014:Q3,Next40,29203406,11043721,9061509,1982213,18159685,2628272,349055,520136,390055,130082,103639,81352,22287,2513522,527150,627447,2615718,6446067,1312769,515909,5605038,5593953,4384036,1092913,32540,84465,11085,23598368,49589651,
2014:Q3,Bottom50,5396823,3756574,2629270,1127304,1640249,383876,20013,31144,24058,7086,4441,928,3513,148741,122685,28308,333033,246112,118656,203240,4566370,4563649,2517962,1829768,90963,124956,2721,830453,61970329,
2014:Q4,TopPt1,10385999,1227864,802009,425855,9158136,812763,150009,627590,477589,150001,212826,191969,20857,4675587,118345,6185,140801,51206,2337874,24950,84899,83474,39704,15643,9167,18960,1425,10301101,123935,
2014:Q4,RemainingTop1,15307561,2735497,2391579,343918,12572064,1368458,338548,757420,585494,171926,406590,383003,23587,5345569,269844,157629,727982,815832,2317429,66762,555520,550052,380771,55289,12465,101527,5468,14752041,1112349,
2014:Q4,Next9,34766794,7621076,6666232,954843,27145719,2944287,739294,1170790,900211,270579,428583,386731,41852,7229301,464983,1197896,2370520,7337467,3026641,235956,2517401,2507882,2022476,262356,24310,198740,9519,32249393,11171726,
2014:Q4,Next40,29499543,11194243,9197091,1997152,18305300,2636245,359664,514753,393853,120900,97492,75998,21494,2565068,538724,631656,2635277,6472661,1335245,518516,5677608,5666434,4420721,1128850,35019,81845,11174,23821935,49706655,
2014:Q4,Bottom50,5369593,3718799,2588807,1129991,1650795,386307,20044,30921,24259,6662,4008,918,3090,153241,124679,27845,335982,243794,120147,203827,4540349,4537637,2477836,1847402,91381,121018,2712,829245,62120099,
2015:Q1,TopPt1,10628724,1258133,817742,440391,9370591,853862,142899,623863,497496,126367,215664,195627,20038,4785057,118380,7375,147573,55623,2395514,24782,85810,84323,40706,15226,9493,18899,1486,10542914,124238,
2015:Q1,RemainingTop1,15632498,2788305,2446539,341767,12844193,1447325,325255,765405,617909,147496,392512,370329,22183,5494797,270440,147366,744129,786093,2403633,67237,565822,560085,387354,57706,15882,99144,5737,15066676,1115725,
2015:Q1,Next9,35333498,7734833,6790542,944291,27598665,3041732,726397,1190842,949093,241750,438070,396038,42032,7355319,472040,1221876,2426162,7448080,3041401,236746,2496057,2486204,2004857,256869,24754,199725,9852,32837442,11198328,
2015:Q1,Next40,29850189,11359839,9346724,2013115,18490350,2721780,360149,517926,418270,99656,97089,76658,20431,2590794,549907,633078,2653162,6493207,1353074,520185,5699682,5688155,4439260,1126769,38393,83732,11527,24150507,49816745,
2015:Q1,Bottom50,5373562,3703893,2571116,1132776,1669669,401726,19306,30721,25104,5616,3689,1047,2642,154746,126583,27410,338721,241198,121572,203997,4497127,4494323,2428761,1850533,92166,122863,2804,876435,62261539,
2015:Q2,TopPt1,10759436,1298277,839567,458710,9461159,861024,138258,589355,490516,98839,212652,193399,19253,4804126,116957,8612,152441,60120,2492944,24671,88328,86801,42182,15881,9818,18920,1526,10671108,124535,
2015:Q2,RemainingTop1,15825520,2854610,2513951,340659,12970911,1487068,314622,740649,622598,118051,382371,361514,20857,5553943,268123,136933,749116,755242,2515030,67814,580830,574917,395585,62053,20147,97133,5913,15244690,1118999,
2015:Q2,Next9,35665902,7890313,6948176,942136,27775589,3064900,718451,1157873,954669,203204,431960,389808,42151,7356206,474711,1244816,2438530,7551019,3099145,237979,2506574,2496460,2003444,265287,25323,202406,10114,33159328,11223704,
2015:Q2,Next40,30047074,11564875,9517748,2047127,18482199,2719178,362839,500028,424480,75548,92231,72805,19426,2581599,557489,634172,2620089,6507509,1384146,522919,5792713,5780874,4487664,1163744,42652,86815,11839,24254361,49920916,
2015:Q2,Bottom50,5406076,3743565,2597111,1146454,1662510,402363,18735,29778,25390,4388,3305,1079,2226,152285,127680,26970,335194,238314,123240,204644,4500518,4497638,2407736,1870777,92877,126248,2881,905557,62395751,
2015:Q3,TopPt1,10491577,1308838,854921,453917,9182738,864983,150787,659935,563050,96884,210003,191644,18360,4380870,114439,11298,152211,64789,2548622,24802,90589,89120,43885,16620,10080,18535,1469,10400987,124827,
2015:Q3,RemainingTop1,15621380,2903228,2560878,342350,12718152,1522790,322342,826875,710362,116513,371663,352222,19441,5171375,263612,125439,724248,722015,2598971,68821,592927,587256,403543,66081,24418,93214,5671,15028452,1122160,
2015:Q3,Next9,35293909,7982370,7029853,952516,27311540,3080843,745634,1292481,1089668,202813,426520,384713,41807,6742693,474097,1222773,2336401,7635636,3113383,241078,2509828,2499772,2004994,272882,25248,196648,10056,32784082,11248007,
2015:Q3,Next40,30044637,11828998,9762369,2066629,18215639,2708324,381753,559830,485698,74133,87474,69169,18305,2398639,562381,625642,2452248,6507603,1401592,530154,5881565,5869596,4538828,1200591,46204,83973,11968,24163072,50020164,
2015:Q3,Bottom50,5417331,3794754,2646471,1148284,1622577,401610,19323,31510,27170,4340,2938,1120,1818,130510,128174,26672,315070,234785,124682,207303,4510563,4507676,2387086,1906892,91693,122005,2887,906768,62523836,
2015:Q4,TopPt1,10691467,1318778,863099,455679,9372689,894703,156081,606371,566739,39632,208510,190923,17587,4570113,113784,11600,159845,69221,2557444,25018,91956,90527,46425,15552,10338,18212,1429,10599510,125113,
2015:Q4,RemainingTop1,15928007,2944703,2601946,342757,12983304,1588156,321904,777478,727096,50383,360160,341956,18204,5397161,262784,115329,746905,692034,2651417,69976,605091,599589,410075,67741,32216,89556,5503,15322916,1125195,
2015:Q4,Next9,35827451,8053823,7097682,956141,27773628,3153408,757697,1211537,1113850,97687,423887,382236,41651,6980507,479084,1276024,2417211,7750475,3078969,244829,2508029,2497975,2016961,262018,26802,192194,10053,33319423,11271392,
2015:Q4,Next40,30453998,12047278,9961946,2085332,18406721,2764498,393938,527517,500091,27426,83506,66159,17346,2456787,571872,632990,2502959,6530100,1403592,538962,5924874,5912745,4597434,1178561,54694,82056,12130,24529124,50115486,
2015:Q4,Bottom50,5451951,3806355,2655637,1150717,1645596,412067,19403,29445,27698,1747,2638,1180,1457,135685,129692,26115,321817,232244,125827,210664,4456178,4453272,2364911,1876358,93055,118948,2906,995773,62646899,
2016:Q1,TopPt1,10840184,1348093,875572,472521,9492090,927957,150376,624579,589356,35223,221177,204122,17055,4648001,113251,12706,165972,73739,2529267,25067,92768,91270,47476,15261,10509,18024,1498,10747416,125393,
2016:Q1,RemainingTop1,16155191,2993796,2652577,341218,13161395,1657524,309879,808953,763649,45304,336641,319374,17267,5511107,262180,104572,760885,660862,2677959,70833,618515,612715,417984,70108,38117,86507,5800,15536675,1128091,
2016:Q1,Next9,36281831,8154325,7203425,950900,28127506,3233861,747820,1258360,1168936,89424,458669,416614,42055,7063932,484455,1304515,2464816,7857257,3006521,247299,2490924,2480516,2005016,258632,26311,190556,10408,33790907,11294013,
2016:Q1,Next40,30765857,12210382,10098055,2112328,18555475,2829956,396032,551941,527747,24194,90243,73561,16682,2471452,581691,635015,2514995,6546261,1393198,544692,5965686,5953191,4630225,1181603,59230,82133,12495,24800171,50207876,
2016:Q1,Bottom50,5453056,3792044,2631768,1160276,1661012,424062,18753,30078,28511,1567,2643,1490,1153,136030,131281,25634,323797,229409,126677,212649,4429179,4426176,2331380,1886632,89712,118451,3003,1023877,62766040,
2016:Q2,TopPt1,11125872,1396711,896722,499989,9729161,925267,136281,637008,613855,23153,225990,209364,16625,4794635,113952,13260,172357,79500,2605665,25246,94821,93288,48722,15742,10714,18109,1534,11031050,125668,
2016:Q2,RemainingTop1,16516952,3074551,2736503,338048,13442401,1684662,289123,832879,802451,30428,319072,302608,16464,5693374,264009,94031,776606,643314,2773414,71917,635340,629382,427274,74159,43197,84752,5958,15881612,1130836,
2016:Q2,Next9,36914785,8354206,7416500,937706,28560579,3235097,720821,1289706,1227547,62160,472571,429915,42656,7243444,493548,1350571,2519217,7939695,3045138,250771,2498264,2487607,2002336,265874,24778,194619,10656,34416521,11316023,
2016:Q2,Next40,31158543,12467140,10324545,2142595,18691403,2802358,389959,572514,557069,15445,90972,74828,16144,2513778,594578,640665,2535660,6580120,1417957,552842,6058061,6045261,4682501,1214688,61854,86217,12800,25100482,50298331,
2016:Q2,Bottom50,5461718,3795138,2621752,1173385,1666580,420460,17551,30364,29329,1035,2541,1665,877,139375,133553,25084,326835,226825,128279,215713,4433746,4430669,2317025,1906330,84196,123118,3077,1027972,62882363,
2016:Q3,TopPt1,11341463,1394629,910172,484458,9946834,954016,128900,595194,588551,6642,222993,206904,16089,4956089,113740,13676,180143,85248,2671529,25305,97730,96319,50721,16447,10934,18217,1410,11243734,125936,34016086
2016:Q3,RemainingTop1,16841969,3114784,2773557,341227,13727185,1748363,275311,797116,788115,9001,308154,292587,15566,5890025,263993,83451,800540,626102,2861345,72785,651088,645660,435426,77972,49148,83114,5428,16190881,1133417,8722025
2016:Q3,Next9,37425782,8420820,7464968,955852,29004962,3305880,707214,1222860,1203588,19273,465395,422569,42826,7444070,499925,1401222,2605098,8026639,3073326,253333,2515873,2505493,2009928,273352,23094,199119,10380,34909909,11337577,1548844
2016:Q3,Next40,31676172,12765084,10606876,2158207,18911089,2856558,390124,554787,550578,4209,85494,70005,15490,2562468,605267,647207,2593603,6617369,1439398,558814,6162757,6149951,4743621,1250675,65066,90589,12806,25513415,50387845,124196
2016:Q3,Bottom50,5607567,3918509,2747062,1171447,1689058,430533,16792,29750,29452,298,2307,1703,603,143365,135330,24512,334465,224376,129828,217800,4455942,4452907,2303652,1943144,77950,128161,3036,1151625,62996970,
2016:Q4,TopPt1,11300091,1397574,925572,472002,9902517,956332,116979,552106,552106,0,224662,208771,15891,4956051,116212,13641,174305,82058,2684416,25756,100006,98700,50781,17067,10044,20808,1306,11200085,126198,
2016:Q4,RemainingTop1,16938813,3152186,2811620,340565,13786627,1730139,277543,755920,755920,0,326927,311514,15413,6011281,268905,83740,790637,632393,2835420,73723,652915,647957,443082,76439,45148,83288,4958,16285898,1135827,
2016:Q4,Next9,37690706,8553742,7576291,977451,29136964,3375160,698157,1163932,1163932,0,426190,383871,42319,7525947,496326,1379452,2651988,8066352,3094883,258579,2526381,2516440,2035418,277968,21955,181098,9941,35164325,11358804,
2016:Q4,Next40,32022318,13012187,10844229,2167957,19010132,2931909,385851,535875,535875,0,80282,64038,16244,2568886,601267,644423,2605135,6655643,1434896,565963,6209125,6196570,4761290,1279284,64986,91010,12555,25813194,50477244,
2016:Q4,Bottom50,5636235,3923916,2745163,1178753,1712319,440902,15830,28640,28640,0,2151,1513,639,140905,134783,25588,340375,226324,133961,222860,4491941,4489002,2301359,1985679,81164,120801,2938,1144294,63110782,
2017:Q1,TopPt1,11591614,1414922,943415,471507,10176692,972520,101702,538265,538265,0,238092,222533,15559,5220934,120831,11611,172372,78690,2695868,25807,102468,101024,51181,16525,9236,24081,1445,11489146,126455,
2017:Q1,RemainingTop1,17375866,3197615,2858980,338635,14178251,1727845,276077,748327,748327,0,333924,318804,15120,6402008,278066,85287,804106,640851,2807814,73946,655010,649471,449612,72615,40486,86758,5539,16720856,1138078,
2017:Q1,Next9,38642756,8714845,7720745,994100,29927912,3475527,681846,1162479,1162479,0,419122,377719,41403,7978247,499131,1419365,2791509,8124842,3115088,260756,2539736,2529430,2063485,268281,20486,177177,10307,36103020,11379741,
2017:Q1,Next40,32622118,13214188,11026744,2187444,19407931,3043779,378063,537885,537885,0,84252,67334,16918,2679110,602522,654613,2723826,6708291,1429872,565717,6221408,6208644,4778011,1265752,63589,101292,12764,26400710,50566666,
2017:Q1,Bottom50,5727908,3962452,2768936,1193516,1765456,457368,14647,28208,28208,0,2206,1542,664,149867,135410,26450,359631,228917,138134,224619,4514222,4511204,2294240,2007250,83549,126165,3018,1213686,63223998,
2017:Q2,TopPt1,11869888,1426472,964672,461800,10443417,943400,90890,548122,548122,0,242953,227487,15466,5343564,124406,10181,168613,75351,2869942,25996,105607,104108,51678,16875,8214,27340,1499,11764281,126707,
2017:Q2,RemainingTop1,17755852,3246080,2908964,337116,14509772,1672278,279491,767714,767714,0,348716,333629,15087,6651963,285121,86446,807677,648677,2887285,74405,663523,657770,456614,70546,40474,90135,5754,17092328,1140187,
2017:Q2,Next9,39450499,8886343,7874620,1011723,30564156,3475664,675208,1204170,1204170,0,390592,349337,41254,8235112,498764,1440717,2895761,8178461,3305708,263998,2569580,2559188,2095556,269696,21081,172855,10392,36880919,11400402,
2017:Q2,Next40,33080373,13425988,11230726,2195262,19654385,3038166,374984,559140,559140,0,82112,64114,17998,2733162,601188,660929,2800699,6757432,1478542,568030,6281189,6268376,4803293,1284691,69087,111305,12813,26799184,50656079,
2017:Q2,Bottom50,5850396,4060320,2860152,1200169,1790076,454161,13759,28180,28180,0,2140,1418,722,152681,135458,27378,373819,231350,143622,227526,4559523,4556488,2295420,2040901,88994,131174,3036,1290873,63336633,
2017:Q3,TopPt1,12016409,1430585,982927,447658,10585824,932487,93690,517477,517477,0,247195,232287,14908,5484340,128835,8678,165391,72001,2908965,26765,108769,107247,52104,17233,7469,30441,1521,11907641,126956,
2017:Q3,RemainingTop1,18057921,3290776,2954910,335865,14767145,1637831,298762,740694,740694,0,362453,347898,14555,6922550,293848,87646,815239,656447,2875787,75888,667201,661373,464265,68160,36407,92540,5828,17390720,1142170,
2017:Q3,Next9,40145184,9035021,8004488,1030533,31110163,3516372,698966,1171751,1171751,0,361303,321674,39630,8519273,500915,1464301,3018520,8232012,3355027,271722,2593569,2583199,2128925,270292,19829,164153,10371,37551615,11420799,
2017:Q3,Next40,33602199,13676399,11477855,2198544,19925800,3080183,386676,547323,547323,0,79543,60990,18553,2793958,601925,667738,2898429,6806687,1482211,581126,6336681,6323880,4834127,1303171,68113,118469,12801,27265517,50745450,
2017:Q3,Bottom50,5959838,4129249,2925696,1203553,1830589,458915,13759,27472,27472,0,2028,1298,730,156278,135970,28301,390695,233787,148128,235258,4620444,4617414,2303380,2090327,91328,132380,3030,1339394,63448704,
2017:Q4,TopPt1,12373660,1429368,995496,433872,10944293,934469,99546,513342,513342,0,240919,226405,14514,5770566,133333,6975,162494,68623,2987027,26998,112383,110851,52390,17912,6618,33931,1532,12261277,127201,
2017:Q4,RemainingTop1,18581321,3325006,2988659,336347,15256315,1618233,322004,744197,744197,0,383924,369719,14205,7341061,302690,88970,825633,664400,2888789,76413,675654,669801,471791,66471,34312,97227,5853,17905667,1144045,
2017:Q4,Next9,41137964,9159611,8098818,1060793,31978353,3586057,729172,1188476,1188476,0,306821,268283,38538,9006987,503233,1494150,3155445,8287439,3445259,275316,2629912,2619601,2159137,275274,19462,165728,10311,38508051,11440944,
2017:Q4,Next40,34229041,13902900,11683409,2219491,20326141,3156211,401377,557524,557524,0,69772,50332,19440,2910344,602806,675893,3012018,6857513,1498408,584275,6409854,6397087,4860757,1333825,70155,132350,12767,27819187,50834746,
2017:Q4,Bottom50,6078963,4197287,2980155,1217133,1881676,469342,13923,27211,27211,0,1766,1003,763,166262,136514,29204,409641,236293,152973,238548,4686169,4683153,2308270,2137302,95056,142524,3016,1392794,63560228,
2018:Q1,TopPt1,12370551,1449952,1018934,431017,10920599,958079,85723,516524,516524,0,245185,231148,14037,5690988,137130,6703,154370,65319,3033310,27268,114941,113174,52916,17348,5717,37194,1767,12255610,127445,
2018:Q1,RemainingTop1,18718826,3391724,3056513,335211,15327102,1623517,323246,756514,756514,0,396005,382236,13769,7395531,310110,89365,804566,671139,2880111,76998,680137,673293,477308,62548,32909,100529,6844,18038689,1145828,
2018:Q1,Next9,41556142,9377846,8294511,1083336,32178295,3704285,717704,1220084,1220084,0,280307,243123,37184,8989686,503401,1479350,3169048,8332890,3502343,279197,2642830,2631843,2186371,264992,19417,161063,10987,38913311,11460852,
2018:Q1,Next40,34670023,14205472,11960922,2244550,20464551,3289270,396045,574548,574548,0,68021,47693,20329,2885829,601932,674629,2981182,6900950,1504035,588110,6422226,6409074,4874972,1318573,73351,142178,13152,28247797,50923936,
2018:Q1,Bottom50,6180217,4273292,3038526,1234766,1906925,489287,12837,27055,27055,0,1688,897,791,160157,136666,30261,410719,238465,157640,242151,4703350,4700187,2297123,2156415,99391,147258,3163,1476867,63671221,
2018:Q2,TopPt1,12477796,1456996,1033082,423914,11020800,931395,84005,533557,533557,0,251329,237829,13500,5734135,141724,5800,148668,61950,3100854,27383,117691,115920,53750,17534,4450,40186,1771,12360105,127686,
2018:Q2,RemainingTop1,18953763,3429484,3095071,334413,15524279,1570269,338831,785461,785461,0,406106,392836,13270,7575388,319094,90162,798890,678596,2884175,77306,686729,679890,483596,60013,34359,101923,6839,18267034,1147537,
2018:Q2,Next9,42137120,9525940,8418614,1107326,32611180,3710466,732480,1280166,1280166,0,259357,223720,35637,9144449,505911,1484185,3245966,8384610,3581697,281892,2666235,2655331,2222823,264176,20756,147576,10904,39470885,11480534,
2018:Q2,Next40,34995576,14361772,12096046,2265726,20633804,3290908,403301,604650,604650,0,67865,46605,21260,2908443,602979,677524,3023510,6949257,1516287,589080,6478730,6465624,4905995,1331220,81897,146512,13106,28516847,51012986,
2018:Q2,Bottom50,6294068,4368904,3119383,1249521,1925165,487257,12500,27037,27037,0,1646,829,817,159411,137248,31253,420971,240856,162510,244478,4740170,4737026,2300688,2185231,106593,144514,3144,1553898,63781700,
2018:Q3,TopPt1,12753891,1460694,1045363,415330,11293197,896091,74875,565043,565043,0,258719,245780,12939,5964872,146592,4834,144904,58502,3151063,27702,121532,119668,54517,18072,3747,43332,1864,12632359,127927,
2018:Q3,RemainingTop1,19377647,3466695,3133539,333157,15910951,1506999,346154,831420,831420,0,414968,402214,12754,7944630,328601,90996,805988,687011,2876215,77970,690919,683701,490564,57744,31256,104136,7218,18686727,1149189,
2018:Q3,Next9,43015631,9662866,8534452,1128414,33352765,3697218,731776,1370512,1370512,0,242212,208190,34022,9560524,509193,1490912,3376704,8444576,3642986,286154,2695647,2684533,2260632,266330,19902,137670,11114,40319984,11500004,
2018:Q3,Next40,35523080,14596296,12315852,2280444,20926784,3269871,403150,648716,648716,0,68856,46536,22320,3002360,604662,680829,3127881,7003915,1522731,593815,6545819,6532593,4942507,1354818,82029,153240,13225,28977262,51101865,
2018:Q3,Bottom50,6389399,4432090,3171718,1260372,1957310,481440,11697,27009,27009,0,1633,785,848,166946,137972,32239,439040,243531,167308,248493,4805859,4802670,2310800,2237601,109350,144918,3189,1583540,63891681,
2018:Q4,TopPt1,11766013,1423227,1025004,398222,10342786,902779,96858,596879,596879,0,258080,245718,12363,4965058,147331,7145,126390,55363,3158732,28172,123815,122044,54978,18702,2098,46266,1771,11642198,128168,
2018:Q4,RemainingTop1,18435356,3407064,3072808,334256,15028291,1492235,390328,877572,877572,0,428184,415956,12229,7089547,329886,89698,720494,690867,2840581,78901,697984,691188,497107,55743,34108,104230,6795,17737372,1150800,
2018:Q4,Next9,41491230,9525977,8363454,1162523,31965253,3778356,796014,1463482,1463482,0,207150,174784,32366,8276230,500054,1395074,3131417,8465979,3659911,291587,2710880,2700167,2290759,270252,21980,117176,10712,38780351,11519275,
2018:Q4,Next40,34765190,14385114,12082600,2302513,20380077,3359524,433731,694205,694205,0,64717,41154,23564,2627872,596177,662408,2795077,7029565,1515441,601362,6610363,6597365,4967168,1382592,93875,153731,12998,28154827,51190539,
2018:Q4,Bottom50,6379146,4481068,3206978,1274090,1898078,494095,12734,26729,26729,0,1505,619,886,119922,136425,33577,402553,244904,171862,253772,4849301,4846200,2311606,2279753,118266,136576,3101,1529845,64001182,
2019:Q1,TopPt1,12782658,1439519,1022593,416926,11343139,916911,111440,624270,624270,0,264225,252386,11839,5829494,153557,3956,128048,51606,3231460,28171,126724,124804,55093,18075,2189,49447,1920,12655935,128410,
2019:Q1,RemainingTop1,19606320,3417909,3088197,329712,16188411,1485868,425736,918529,918529,0,436947,425169,11778,8096548,342056,91970,763018,703441,2845305,78993,694956,687545,503012,51865,26791,105877,7412,18911363,1152387,
2019:Q1,Next9,43615740,9595982,8427304,1168678,34019758,3876453,842772,1549753,1549753,0,188979,158068,30911,9573167,507297,1471203,3410739,8561268,3744741,293385,2705413,2694312,2311595,259946,18989,103781,11102,40910327,11538359,
2019:Q1,Next40,35591950,14310293,11976395,2333898,21281657,3469160,455695,736888,736888,0,65728,40522,25206,2962844,601104,680427,3069932,7111116,1528616,600147,6601131,6587911,4976849,1367145,85146,158771,13220,28990818,51278975,
2019:Q1,Bottom50,6465863,4464195,3165476,1298718,2001668,510072,13262,26198,26198,0,1513,565,948,155434,137876,34328,442138,248786,176921,255139,4851547,4848362,2300387,2297438,116193,134344,3185,1614316,64110218,
2019:Q2,TopPt1,13097822,1469307,1054126,415181,11628515,881453,93629,661759,661759,0,274506,263256,11251,5985360,157829,1996,123463,48167,3372030,28323,129057,127181,54902,18308,1201,52771,1875,12968766,128653,
2019:Q2,RemainingTop1,20078983,3521105,3193913,327192,16557878,1422371,425288,970436,970436,0,443259,431985,11274,8398303,350330,93450,766828,716992,2891266,79356,703603,696407,512101,49652,25846,108807,7197,19375380,1153967,
2019:Q2,Next9,44669541,9921649,8737903,1183745,34747893,3863032,826959,1657780,1657780,0,180665,151391,29274,9890727,508629,1508966,3533887,8580678,3900210,296360,2727014,2716156,2338666,261494,19184,96812,10858,41942527,11557269,
2019:Q2,Next40,36451884,14819127,12469758,2349368,21632757,3448016,448512,789698,789698,0,69845,42751,27094,3027552,601191,690345,3163467,7229623,1562752,601756,6666455,6653373,5008998,1387339,89357,167679,13083,29785428,51367143,
2019:Q2,Bottom50,6591142,4557469,3246359,1311110,2033673,504223,11926,25326,25326,0,1596,577,1019,159578,138247,35213,459108,258215,182468,257775,4913375,4910244,2316297,2335314,121150,137484,3131,1677767,64218807,
2019:Q3,TopPt1,13024435,1434055,1047773,386282,11590380,862723,132296,656086,656086,0,287944,277352,10592,5871027,162220,623,116192,44725,3428162,28382,132813,130841,55202,18684,878,56078,1972,12891623,128898,38260416
2019:Q3,RemainingTop1,20116487,3490924,3161210,329714,16625562,1378121,487880,975169,975169,0,447913,437200,10713,8435882,358831,94548,754020,730050,2883594,79555,707932,700345,520156,47253,21662,111274,7588,19408554,1155558,10398796
2019:Q3,Next9,44889442,9894702,8670028,1224674,34994741,3887250,917372,1683286,1683286,0,179548,152108,27440,9837837,510261,1528278,3590245,8594448,3967601,298617,2749997,2738922,2371343,262621,17655,87303,11074,42139446,11576019,1766396
2019:Q3,Next40,36636040,14809496,12444682,2364813,21826544,3471087,490228,805225,805225,0,76423,47109,29314,2990289,601519,696359,3178699,7345098,1569994,601623,6727201,6713995,5044705,1407965,86123,175201,13206,29908839,51455008,156359
2019:Q3,Bottom50,6778030,4724624,3405385,1319239,2053406,505748,13712,24716,24716,0,1742,639,1103,151594,138673,36162,466364,267562,187496,259639,4981455,4978278,2330571,2387625,121482,138599,3177,1796575,64326964,
2019:Q4,TopPt1,13668498,1440608,1056747,383861,12227890,921238,168341,641796,641796,0,283133,270154,12979,6411436,165976,6057,119225,64275,3417054,29358,138028,136049,56902,21289,1726,56132,1979,13530470,129146,
2019:Q4,RemainingTop1,20563386,3444619,3114259,330360,17118767,1434514,498731,932730,932730,0,429138,418852,10286,8813450,357616,104344,807876,751673,2908589,80105,717413,709989,513039,52196,28494,116259,7425,19845972,1157175,
2019:Q4,Next9,45804689,9860854,8616458,1244395,35943835,4001615,959076,1638410,1638410,0,186270,160031,26239,10605873,517361,1512149,3763606,8501018,3955237,303222,2786170,2775063,2387583,282892,19183,85405,11107,43018519,11594626,
2019:Q4,Next40,37501485,14785968,12399766,2386202,22715517,3632924,516456,789780,789780,0,80862,52750,28112,3238426,605263,730008,3347369,7558157,1598634,617640,6800621,6787416,5093261,1436413,85032,172709,13206,30700864,51542573,
2019:Q4,Bottom50,6873330,4711138,3384613,1326525,2162192,532956,15253,25425,25425,0,1811,839,972,185908,140032,37853,484294,287601,184899,266162,5007445,5004265,2340534,2399400,119764,144567,3180,1865885,64434742,
2020:Q1,TopPt1,12211107,1484498,1100480,384018,10726609,982953,277667,634467,631906,2561,319579,304485,15094,4662958,168279,16420,100418,84781,3449473,29615,140521,138297,58690,21770,1589,56247,2225,12070586,129398,
2020:Q1,RemainingTop1,18771150,3501407,3171257,330150,15269743,1494233,581113,901123,897586,3536,393934,384001,9933,6916125,353490,110943,717144,761734,2960522,79381,730277,721995,504567,54182,41258,121987,8282,18040873,1158830,
2020:Q1,Next9,43285492,10154656,8895425,1259231,33130835,4121987,1121508,1606749,1603116,3633,281211,255959,25251,8201462,520074,1341752,3338691,8307089,3988044,302270,2802979,2791064,2400199,279694,23614,87556,11915,40482513,11613126,
2020:Q1,Next40,37308453,15279420,12875461,2403960,22029033,3802682,597473,779298,778022,1277,111606,84504,27101,2612660,605406,730901,2830212,7697642,1640851,620301,6806396,6792752,5131238,1393351,95629,172535,13644,30502057,51629976,
2020:Q1,Bottom50,6879255,4799769,3467591,1332178,2079486,561518,20659,26028,25930,98,2497,1635,862,118210,140588,40060,416213,304423,182579,266713,4984739,4981388,2338398,2364122,125097,153771,3351,1894516,64542340,
2020:Q2,TopPt1,13680652,1509806,1129223,380583,12170846,1109721,335607,572606,543184,29421,316074,299185,16888,5939841,174886,18592,111649,104817,3456581,30474,144953,142795,60791,22819,2990,56195,2158,13535699,129654,
2020:Q2,RemainingTop1,20154541,3507722,3179369,328353,16646819,1627490,610905,819577,777686,41891,378995,369433,9563,8050002,357864,122908,822696,779874,2996789,79719,730958,723160,496336,57088,44226,125511,7798,19423584,1160534,
2020:Q2,Next9,45809126,10320670,9056514,1264156,35488456,4385490,1195853,1446706,1404228,42477,287822,263613,24209,9996092,535620,1428541,3731415,8180611,3994373,305932,2816031,2804327,2419721,283669,23382,77556,11703,42993095,11631560,
2020:Q2,Next40,39146962,15552256,13150615,2401641,23594706,4142862,638602,705755,688193,17561,115810,89740,26071,3142471,616055,786548,3248615,7888828,1675063,634097,6817460,6803954,5179772,1370834,87918,165430,13506,32329502,51717391,
2020:Q2,Bottom50,7155289,4872816,3546933,1325883,2282473,618611,23311,27127,25988,1139,2572,1817,755,184020,143494,41412,465987,323595,180105,272239,4948326,4945026,2343949,2328055,119748,153274,3300,2206963,64649990,
