Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2005:Q1,age55to69,24181139,7524665,6370572,1154093,16656474,1531060,453355,832836,656071,176765,373463,321138,52325,3884398,349485,524907,1333197,4632714,2547398,193661,2221426,2214249,1597607,413344,-6237,209534,7177,21959714,23899061
2005:Q1,age40to54,22582317,9085878,7724577,1361300,13496440,1273982,348552,492221,364330,127891,221636,207897,13739,3173921,393619,560296,1466471,2812219,2523521,230002,4583296,4574816,3698457,793473,-5889,88776,8480,17999021,35651426
2005:Q1,ageunder40,7315547,4369820,3547654,822167,2945727,512142,68870,64695,36356,28340,38267,35827,2440,556802,149428,49717,346691,244777,786210,128126,3387902,3384588,2502212,869688,-2157,14845,3315,3927645,35817420
2005:Q2,age70plus,12383410,4267806,3648799,619006,8115604,1406808,288545,737892,576045,161848,288107,234251,53856,2133161,234714,30149,132857,1566715,1166317,130340,516952,512008,276491,125185,-2852,113185,4944,11866458,17652653
2005:Q2,age55to69,25009169,7814041,6637224,1176817,17195128,1569830,447241,887074,699427,187646,380662,327455,53207,4034204,356280,537594,1397888,4694095,2691323,198937,2338769,2331283,1697748,427800,-3867,209602,7486,22670400,24192370
2005:Q2,age40to54,23052819,9245625,7876739,1368886,13807194,1300120,339134,531615,394903,136712,227008,212763,14245,3237456,394640,576651,1505193,2883730,2581240,230407,4675694,4667011,3783009,800232,-3757,87526,8683,18377125,35711698
2005:Q2,ageunder40,7516969,4525184,3671534,853650,2991785,511134,67108,61357,33672,27685,38418,35592,2826,566860,150608,51392,349641,251762,814312,129194,3490721,3487361,2595511,879172,-1438,14115,3360,4026248,35856213
2005:Q3,age70plus,12600078,4365940,3758564,607376,8234137,1414060,291510,654712,539224,115489,275561,221745,53816,2266081,235304,29118,134310,1549212,1245817,138452,526098,521539,283041,123579,-2615,117534,4559,12073980,17671423
2005:Q3,age55to69,25852435,8114304,6911706,1202599,17738131,1620537,458646,781156,639187,141969,386385,332874,53511,4282479,366713,544273,1483062,4751794,2853837,209248,2462832,2455453,1800190,446769,-3774,212267,7379,23389603,24477923
2005:Q3,age40to54,23660876,9512491,8128804,1383687,14148385,1339565,340486,484563,382271,102292,232330,217411,14920,3360156,398650,588582,1566556,2954838,2647393,235266,4774799,4766371,3869576,813995,-3708,86509,8428,18886077,35779102
2005:Q3,ageunder40,7769567,4677213,3812960,864253,3092354,516899,67621,71536,40560,30976,37693,34524,3168,595403,152196,52486,357323,258417,849648,133132,3598647,3595278,2689074,894041,-1478,13640,3369,4170920,35883997
2005:Q4,age70plus,12752901,4444494,3846771,597723,8308406,1413455,307245,685771,542820,142951,264674,211695,52979,2281392,232721,28387,133963,1531730,1280882,148186,529389,525103,290291,122014,-1309,114108,4286,12223511,17684616
2005:Q4,age55to69,26613929,8395429,7164883,1230546,18218500,1662765,493105,819546,646026,173521,391702,338741,52960,4379698,373574,554763,1558492,4809419,2954367,221067,2566665,2559310,1896109,464695,-2026,200532,7355,24047264,24754630
2005:Q4,age40to54,24201844,9749104,8348166,1400938,14452740,1370412,355146,525148,398242,126905,238216,222384,15832,3389728,399922,603609,1616176,3027744,2685269,241369,4863933,4855663,3946530,826745,-2047,84435,8270,19337910,35851720
2005:Q4,ageunder40,7929517,4808907,3931844,877063,3120610,517177,70985,71345,41333,30012,37305,33864,3441,594113,153292,53933,362153,265191,857289,137827,3691351,3687967,2769936,907101,-850,11779,3384,4238165,35900309
2006:Q1,age70plus,13204000,4480009,3883712,596298,8723990,1444780,306512,705252,566835,138417,263809,213095,50714,2683006,206809,27731,132903,1516073,1288903,148213,551492,547244,304293,118620,1001,123329,4248,12652508,17693838
2006:Q1,age55to69,27624286,8481427,7230664,1250764,19142859,1747445,498563,858431,687255,171176,397391,346538,50852,4979662,353100,566164,1630410,4871211,3015874,224609,2696422,2688907,1998955,476285,1677,211991,7515,24927864,25021403
2006:Q1,age40to54,24742931,9715930,8308650,1407280,15027001,1447094,352571,556452,430716,125736,245382,228229,17153,3713319,380114,619496,1661425,3104935,2705904,240310,4970241,4961923,4045297,830747,1779,84100,8318,19772690,35927637
2006:Q1,ageunder40,8099233,4858079,3951609,906470,3241154,542435,70638,69591,39020,30570,38609,35032,3577,689187,151007,55457,365792,272592,848114,137733,3786661,3783247,2858393,911933,768,12153,3414,4312572,35904687
2006:Q2,age70plus,13104860,4505995,3919535,586460,8598866,1438849,314591,693376,523907,169469,269744,222371,47372,2548201,202723,26370,123069,1497595,1336108,148239,560126,555922,310092,113553,2570,129707,4204,12544735,17700697
2006:Q2,age55to69,27922807,8648111,7369571,1278540,19274695,1785087,520181,822594,616021,206573,403090,355568,47522,4885032,357779,567898,1645967,4924206,3134775,228086,2825362,2817693,2109382,485405,4722,218184,7669,25097445,25277151
2006:Q2,age40to54,24968786,9864715,8439634,1425081,15104071,1474119,359011,564014,410133,153881,253372,234624,18748,3629666,380098,628255,1644790,3178693,2752785,239268,5067559,5059198,4137108,833474,5251,83366,8361,19901227,36004934
2006:Q2,ageunder40,8164550,4944904,4025755,919150,3219646,539280,72233,73662,46162,27500,41060,37456,3604,649718,151789,56073,355854,279113,863266,137599,3890499,3887057,2955508,917179,2354,12016,3442,4274051,35896668
2006:Q3,age70plus,13193564,4504303,3928446,575857,8689261,1437998,329489,672224,527462,144763,251138,207932,43206,2637801,205283,25689,121906,1482306,1377484,147941,566793,562676,311686,112071,3250,135670,4116,12626771,17706800
2006:Q3,age55to69,28587786,8786969,7479274,1307695,19800817,1829835,554896,804499,621671,182828,403776,360559,43217,5081058,370268,578525,1717617,4983965,3245190,231189,2946639,2938854,2206206,502440,6673,223534,7784,25641148,25520786
2006:Q3,age40to54,25423680,9993456,8548398,1445058,15430224,1509409,372213,562583,426382,136201,260131,239636,20495,3713862,386145,643908,1689788,3258166,2796040,237981,5155425,5147059,4200098,856677,7727,82558,8366,20268254,36081695
2006:Q3,ageunder40,8270289,5003273,4073604,929669,3267016,540183,75302,77432,46954,30477,39669,36130,3539,665894,153471,57512,359106,286582,874606,137258,3989540,3986074,3030434,940253,3590,11797,3466,4280749,35875788
2006:Q4,age70plus,13421803,4498474,3931532,566942,8923329,1437857,351162,616556,479877,136680,239165,198933,40233,2896335,210498,25240,125172,1469243,1399330,152771,584869,580799,315802,111003,5234,148760,4069,12836935,17713753
2006:Q4,age55to69,29388265,8875073,7546083,1328990,20513192,1875794,603124,721677,545449,176228,406488,366373,40114,5496983,385920,592146,1819075,5047498,3325732,238754,3060060,3052130,2279186,518069,12332,242543,7930,26328205,25751219
2006:Q4,age40to54,25890751,10004509,8548727,1455782,15886242,1546701,391933,530233,398326,131907,266976,245071,21905,3919028,394579,661955,1766617,3341473,2826261,240485,5214381,5205975,4234793,872981,15523,82678,8406,20676370,36156003
2006:Q4,ageunder40,8390623,5031370,4084825,946545,3359254,541673,79810,83841,52551,31291,39251,35669,3582,723444,155458,59218,368961,294647,873585,139366,4048014,4044522,3069563,954662,7448,12850,3491,4342610,35841585
2007:Q1,age70plus,13598400,4476639,3912928,563710,9121761,1465020,361730,638651,490562,148089,240286,202660,37626,3061983,210249,24073,121171,1453907,1390807,153883,594473,590314,330566,104849,3343,151556,4159,13003927,17723165
2007:Q1,age55to69,29959193,8849820,7503671,1346149,21109373,1959425,630748,751700,560659,191042,411440,374106,37335,5790207,394885,595424,1872162,5101926,3358544,242912,3129753,3121567,2356082,514503,9377,241605,8186,26829440,25967361
2007:Q1,age40to54,26147332,9873188,8412467,1460721,16274144,1624626,399976,564167,419818,144349,274459,251259,23200,4052283,397959,672397,1791345,3421060,2835696,240176,5267668,5259104,4296887,869055,11773,81389,8564,20879664,36225940
2007:Q1,ageunder40,8417788,5010285,4036233,974051,3407504,565243,81786,83412,52899,30514,40867,37215,3652,757157,156588,59970,367527,301840,853523,139589,4086915,4083391,3113719,951765,5865,12042,3524,4330873,35793596
2007:Q2,age70plus,13701968,4461050,3903042,558008,9240918,1444427,375077,603403,483325,120078,266676,231920,34756,3158477,214215,24069,124740,1457325,1411346,161162,617704,613635,338005,103502,2603,169524,4069,13084264,17736642
2007:Q2,age55to69,30450993,8855667,7488450,1367217,21595326,1976962,663898,708824,547479,161344,419827,385629,34197,5990917,408809,614770,1976114,5149244,3433458,252504,3256829,3248540,2439549,529539,9245,270207,8289,27194164,26168122
2007:Q2,age40to54,26406031,9822087,8350761,1471325,16583944,1633360,410394,547309,425219,122091,283231,258729,24502,4133363,405069,694985,1870165,3497696,2863991,244382,5336195,5327633,4351834,881722,11970,82107,8562,21069836,36289589
2007:Q2,ageunder40,8460125,5008585,4013515,995071,3451540,549933,84295,86988,54549,32439,46445,42759,3685,772981,158228,62183,377388,319360,851011,142728,4151685,4148142,3165806,962202,6180,13954,3543,4308440,35731358
2007:Q3,age70plus,13851247,4411510,3863542,547968,9439737,1436767,423878,746083,537008,209074,272058,239498,32560,3162460,213900,23266,121899,1459447,1414997,164983,608490,604351,338826,104035,2589,158901,4139,13242757,17755792
2007:Q3,age55to69,30999691,8832909,7444920,1387989,22166782,2011475,767249,892310,631086,261224,425179,393447,31732,6067349,417266,622408,2036222,5188624,3479864,258838,3337255,3328734,2523801,549445,13280,242207,8521,27662436,26352413
2007:Q3,age40to54,26755133,9793727,8310561,1483167,16961406,1660953,455578,690738,488646,202092,290632,264983,25649,4147302,408125,708953,1902520,3570770,2879919,245916,5411189,5402492,4392569,912273,18706,78944,8697,21343944,36345033
2007:Q3,ageunder40,8406987,4964624,3955805,1008819,3442363,544762,94446,71672,50560,21112,48639,44860,3779,765253,159182,63324,377305,336024,837667,144088,4231472,4227900,3217476,989799,9940,10686,3571,4175515,35654407
2007:Q4,age70plus,13848290,4413052,3842839,570214,9435237,1476014,460717,753667,535973,217695,338793,306600,32193,2973284,214643,23590,127984,1480993,1413127,172424,627607,623458,354974,108675,3487,156323,4148,13220683,17781908
2007:Q4,age55to69,31031080,8847804,7447691,1400113,22183276,2087215,856463,920404,644602,275802,468604,438110,30494,5781277,421627,629690,2008118,5299234,3444440,266203,3400887,3392335,2565807,562297,16080,248151,8553,27630193,26519950
2007:Q4,age40to54,26358898,9624637,8133279,1491359,16734261,1717981,491158,694753,484198,210556,278605,254063,24542,3971659,411571,699597,1862716,3546507,2810155,249558,5508282,5499570,4455498,936962,20354,86755,8713,20850616,36390681
2007:Q4,ageunder40,8204700,4833307,3820204,1013103,3371393,560097,98988,72175,54411,17764,59609,56005,3604,702278,158441,63292,368382,340057,803392,144682,4228593,4225077,3200855,1001544,10660,12019,3516,3976107,35562983
2008:Q1,age70plus,13562543,4321153,3731654,589499,9241390,1518629,508501,766487,540467,226020,406875,374752,32123,2686441,210720,22332,122777,1500443,1320260,177925,656710,652067,374116,108056,4619,165276,4643,12905833,17815031
2008:Q1,age55to69,30541728,8711769,7293798,1417971,21829959,2166499,967698,956911,666816,290095,513117,483544,29573,5356255,419884,613922,1901323,5400221,3262505,271624,3456679,3447690,2596306,554687,19688,277008,8989,27085049,26673673
2008:Q1,age40to54,25702130,9420700,7913400,1507300,16281430,1778784,537192,703428,484785,218644,268573,245176,23397,3722541,410590,673321,1742457,3517047,2675876,251621,5579723,5570578,4509954,941906,22739,95979,9145,20122407,36426252
2008:Q1,ageunder40,7833246,4627933,3619324,1008609,3205313,577462,105751,71837,57559,14278,70641,67178,3463,616147,157004,61222,342807,343101,715097,144244,4197719,4194230,3169746,997358,11724,15403,3489,3635527,35460123
2008:Q2,age70plus,13364109,4226849,3626586,600263,9137260,1492292,489072,795326,581400,213925,386368,349793,36575,2575121,212736,22154,132477,1524884,1324853,181976,679540,674739,415585,113576,4010,141567,4801,12684569,17854887
2008:Q2,age55to69,30368588,8581967,7148206,1433761,21786621,2145785,942871,1038025,755645,282379,544723,511196,33526,5158465,425262,613452,1898000,5512225,3232246,275567,3406079,3396943,2582945,557597,15882,240518,9136,26962509,26817324
2008:Q2,age40to54,25285465,9296913,7773748,1523166,15988551,1735309,516430,729314,519807,209507,252661,231091,21571,3595557,414827,657935,1730400,3493714,2609927,252476,5638218,5628938,4556415,955498,15642,101384,9280,19647247,36451790
2008:Q2,ageunder40,7525083,4442557,3451004,991553,3082526,538041,98154,71917,56213,15704,67551,63756,3795,573210,156336,60534,339791,347396,686554,143042,4102528,4099089,3084338,993781,8014,12956,3439,3422555,35349570
2008:Q3,age70plus,12971750,4178485,3561134,617351,8793265,1526731,486809,861742,621686,240056,375031,333225,41805,2159164,211177,21476,123698,1546467,1291645,189324,706461,701706,413783,114104,7522,166296,4756,12265289,17901203
2008:Q3,age55to69,29753579,8474948,7031668,1443281,21278630,2211003,951748,1165700,849700,316000,577102,538807,38296,4539678,426002,605730,1765374,5613751,3140133,282409,3501008,3491901,2604810,557561,28697,300832,9107,26252570,26954649
2008:Q3,age40to54,24533353,9100693,7570372,1530320,15432660,1781130,512357,785930,553699,232232,237395,217987,19408,3240365,415644,637142,1586556,3464019,2516522,255599,5673138,5663902,4552203,971046,28452,112201,9235,18860215,36467338
2008:Q3,ageunder40,7147273,4265019,3278238,986781,2882254,547542,94302,61295,53797,7498,65791,61596,4195,458682,155163,59228,309736,350541,636649,143325,4078786,4075408,3041045,1001102,14192,19070,3378,3068487,35235064
2008:Q4,age70plus,12220226,4131349,3504801,626548,8088877,1584223,540932,942882,694833,248049,190610,146366,44244,1525381,207415,18499,102766,1562640,1216936,196593,643768,638400,419582,114800,8376,95642,5368,11576458,17953705
2008:Q4,age55to69,28771779,8381181,6941991,1439190,20390598,2308893,1075078,1355292,1025190,330102,562297,522288,40010,3590866,423858,565092,1542834,5698190,2979104,289094,3373467,3363836,2607555,555469,30568,170243,9632,25398312,27089390
2008:Q4,age40to54,23489481,8868838,7344780,1524058,14620643,1859847,563456,858617,619004,239613,208230,190477,17753,2694156,414308,593450,1354692,3424006,2391379,258502,5667272,5657524,4538809,976502,27538,114674,9749,17822209,36472940
2008:Q4,ageunder40,6667579,4080505,3104053,976452,2587074,574988,102148,45726,42078,3648,37402,33102,4300,296360,153697,55115,262043,351815,564275,143505,3996485,3993133,2974120,997018,13554,8441,3352,2671094,35120346
2009:Q1,age70plus,11904027,4077274,3443968,633305,7826754,1571303,532592,1023694,716871,306823,140613,92755,47857,1307882,209007,18899,103762,1573445,1147183,198375,623856,618643,421449,108421,7409,81364,5213,11280171,18012121
2009:Q1,age55to69,28293274,8276286,6839099,1437187,20016988,2304573,1070614,1491025,1094168,396857,573930,530952,42978,3214709,428349,573194,1479397,5766342,2824155,290701,3358190,3348682,2636280,533591,25927,152884,9507,24935084,27225293
2009:Q1,age40to54,22803468,8662623,7142145,1520478,14140845,1832459,552763,921058,634042,287016,189241,173465,15776,2460414,417639,583125,1284681,3373889,2268292,257283,5659763,5650161,4548342,958643,20156,123020,9602,17143705,36468642
2009:Q1,ageunder40,6296439,3903186,2942101,961085,2393253,545622,97085,41103,41103,0,29741,25223,4518,234225,152954,55228,247734,351306,497135,141121,3938962,3935676,2940516,977487,9847,7827,3285,2357478,35009157
2009:Q2,age70plus,12152333,4011488,3371665,639823,8140845,1571027,503186,918840,613963,304877,142736,91300,51435,1786452,214505,22305,134177,1595054,1050815,201751,646142,641506,444626,108638,9297,78945,4636,11506191,18076175
2009:Q2,age55to69,28717575,8172855,6730410,1442446,20544720,2318200,1022280,1276272,875444,400828,599387,553494,45893,3854169,437746,623727,1630953,5865141,2623085,293759,3359220,3350194,2633480,525520,31642,159552,9026,25358355,27366101
2009:Q2,age40to54,22853502,8544925,7020503,1524422,14308578,1822778,521260,815841,529973,285868,176039,162283,13756,2803149,424281,599756,1427161,3339171,2122055,257087,5679018,5669923,4562403,952767,23304,131449,9095,17174485,36454488
2009:Q2,ageunder40,6205699,3764033,2822208,941824,2441667,526463,87938,67299,67299,0,30131,25405,4726,330227,152736,58895,276714,353975,417815,139473,3856747,3853549,2871064,961948,11188,9349,3198,2348952,34905236
2009:Q3,age70plus,12666838,3958419,3316588,641831,8708419,1568823,464224,950141,675343,274798,148401,93510,54891,2290044,220746,26056,167437,1617873,1047963,206710,652925,648404,450113,109156,11635,77499,4521,12013914,18145596
2009:Q3,age55to69,29691823,8109772,6664013,1445759,21582051,2329046,953537,1400471,1025026,375445,625443,576775,48668,4506583,448157,678072,1796015,5968140,2578286,298302,3379926,3370989,2641862,522153,38682,168293,8937,26311897,27515558
2009:Q3,age40to54,23143638,8466983,6940471,1526512,14676655,1809213,480350,843431,580903,262528,163865,152136,11729,3137137,431363,616354,1581416,3304720,2050914,257892,5687736,5678758,4549096,962555,27299,139808,8978,17455901,36430521
2009:Q3,ageunder40,6151301,3633500,2716334,917165,2517802,505938,77207,61139,61139,0,31046,26129,4917,430778,152637,62777,308212,356933,392581,138553,3804255,3801119,2812357,964848,12877,11038,3136,2347046,34812326
2009:Q4,age70plus,12820836,3987930,3325831,662099,8832906,1618162,443348,891697,662279,229417,143503,85076,58427,2413244,225307,28909,186360,1636336,1031754,214286,678071,674383,471571,110460,13337,79015,3688,12142765,18220110
2009:Q4,age55to69,29976379,8113121,6660078,1453043,21863257,2415627,921575,1340145,1008609,331536,646752,595220,51533,4625595,456612,719442,1859785,6060276,2512121,305327,3389599,3381361,2638586,516379,43395,183001,8237,26586780,27677408
2009:Q4,age40to54,22970885,8344593,6817076,1527517,14626292,1869837,457058,788289,562099,226190,150964,141317,9648,3175968,436735,622463,1633035,3261938,1969597,260408,5705540,5697286,4553263,967232,28813,147979,8254,17265346,36396785
2009:Q4,ageunder40,6068642,3531756,2614282,917474,2536887,525121,70336,70817,68029,2788,30303,25192,5111,444516,152372,65497,319012,358562,361530,138821,3733913,3730875,2743333,960947,13387,13209,3038,2334729,34734166
2010:Q1,age70plus,13182612,3998286,3328943,669343,9184326,1613490,394111,961056,694294,266762,139732,78448,61284,2630899,226588,31333,206447,1681894,1086813,211963,705686,701065,492647,107538,21662,79217,4621,12476926,18299443
2010:Q1,age55to69,30682362,8155067,6700129,1454938,22527295,2424193,830058,1477786,1098950,378836,667211,613537,53673,4875831,461170,754823,1931264,6232716,2568873,303369,3380895,3371847,2612158,494532,69878,195280,9047,27301467,27855395
2010:Q1,age40to54,23016481,8283805,6759137,1524667,14732676,1850292,406200,840877,584455,256422,138946,131186,7760,3280851,439027,622926,1690013,3259398,1948356,255791,5692275,5683259,4524416,950985,51731,156127,9015,17324206,36353326
2010:Q1,ageunder40,5987460,3428171,2526317,901854,2559289,502695,58422,66502,66502,0,29758,24520,5238,479142,151772,67660,331145,368258,369222,134714,3627856,3624821,2646240,940001,23432,15147,3035,2359604,34674498
2010:Q2,age70plus,13075370,4018523,3343655,674868,9056847,1609600,368748,991370,750129,241241,139406,76140,63266,2371082,221502,31806,201690,1708996,1200008,212638,736290,731318,521588,109548,23779,76402,4972,12339081,18383323
2010:Q2,age55to69,30671980,8184181,6731134,1453048,22487799,2434982,787618,1615206,1258379,356827,688221,633329,54892,4472248,457997,764304,1838366,6398388,2726149,304320,3373189,3363824,2598202,488287,75426,201910,9365,27298791,28053264
2010:Q2,age40to54,22560830,8218584,6701635,1516949,14342247,1831054,378640,864110,627993,236118,128179,122027,6152,3039051,435617,606212,1584420,3247757,1974004,253204,5701496,5692219,4524926,950273,52667,164354,9276,16859335,36300187
2010:Q2,ageunder40,5811608,3344269,2458222,886046,2467340,481243,51393,58333,58333,0,29787,24506,5281,408209,150495,67694,310479,370469,407212,132024,3541663,3538661,2568140,930346,23568,16607,3002,2269945,34637062
2010:Q3,age70plus,13644244,4054029,3373645,680385,9590215,1628671,366204,946062,770041,176021,142342,76909,65432,2780410,229280,35987,232133,1746521,1268140,214465,750265,746338,538689,112669,23448,71532,3927,12893979,18471475
2010:Q3,age55to69,31771964,8188337,6731010,1457327,23583627,2481167,793035,1614446,1330005,284441,710865,654522,56343,4993155,471367,823429,1980513,6599350,2809769,306532,3366740,3358240,2591820,488417,73106,204897,8501,28405224,28274757
2010:Q3,age40to54,22782188,8119271,6604998,1514273,14662917,1843856,373183,819616,637852,181764,118158,113662,4496,3278576,443221,616857,1705003,3250131,1962991,251326,5696393,5688010,4505111,964786,45421,172692,8384,17085794,36237413
2010:Q3,ageunder40,5847131,3249318,2380938,868381,2597813,477242,48712,70725,58233,12492,30304,24960,5344,484656,150888,71636,336197,375868,421659,129926,3474813,3471909,2496135,937854,20146,17774,2904,2372318,34625599
2010:Q4,age70plus,14149820,4028854,3339770,689084,10120966,1645799,404211,1018861,729981,288880,177577,115902,61675,3071914,232961,38586,250255,1790143,1274247,216411,768858,764196,535614,126128,22833,79621,4662,13380962,18563655
2010:Q4,age55to69,32518874,8172354,6707444,1464910,24346520,2462833,876426,1584983,1173358,411625,688516,633754,54763,5413680,483455,862950,2086824,6754655,2822085,310112,3403986,3394655,2571320,529839,75176,218320,9331,29114888,28522414
2010:Q4,age40to54,23032933,7949939,6448690,1501249,15082994,1802952,388640,828915,572587,256328,127456,119660,7796,3485022,441163,633929,1813907,3281397,2029225,250388,5645563,5636636,4414616,1009007,45994,167019,8927,17387370,36165285
2010:Q4,ageunder40,5949484,3205498,2325239,880258,2743987,483191,54163,71169,71169,0,29638,23779,5859,562331,150511,75093,363968,385599,437617,130708,3460627,3457679,2436348,981837,20773,18721,2948,2488857,34642478
2011:Q1,age70plus,14492425,4005286,3306629,698656,10487139,1711594,396909,1017172,751071,266101,200316,140499,59818,3326929,238725,38761,264116,1809279,1265270,218067,791511,786769,547895,125007,20977,92890,4742,13700914,18659735
2011:Q1,age55to69,32998757,8102948,6620320,1482629,24895809,2515848,864322,1563614,1181315,382299,662934,607896,55039,5786496,498634,871150,2164823,6843862,2810480,313645,3422747,3413136,2575793,522067,73023,242253,9611,29576010,28793941
2011:Q1,age40to54,23124488,7781662,6284741,1496921,15342827,1828365,361841,785647,562025,223621,134025,123746,10280,3658677,440684,632384,1893808,3274021,2084213,249161,5594753,5585827,4384756,997095,42590,161386,8926,17529735,36085030
2011:Q1,ageunder40,6054359,3168329,2278272,890057,2886030,525504,51656,69503,69503,0,27267,20801,6466,632987,150466,76074,386531,388304,446301,131437,3438904,3435941,2411682,984140,19647,20472,2963,2615455,34684584
2011:Q2,age70plus,14702594,4053397,3338743,714654,10649198,1767730,395030,1088217,763805,324411,246033,188168,57865,3297673,243818,39265,266171,1826259,1259379,219624,796790,791932,550334,128383,18361,94853,4859,13905804,18759617
2011:Q2,age55to69,33186025,8109654,6612577,1497077,25076371,2553735,864088,1611790,1169290,442499,651909,596870,55039,5777702,513378,884247,2166586,6930596,2805068,317271,3440865,3430933,2584942,534100,67664,244226,9932,29745160,29085844
2011:Q2,age40to54,23019478,7640282,6153754,1486527,15379197,1837251,341180,794046,544734,249312,143321,130724,12597,3639320,439446,633104,1899526,3262098,2142115,247790,5534659,5525707,4336667,996121,36728,156191,8952,17484819,35998114
2011:Q2,ageunder40,6136959,3184806,2273990,910816,2952153,560753,50208,69515,69515,0,28424,21434,6991,641377,150406,77430,394317,390497,457045,132181,3424039,3421058,2388725,994472,17367,20494,2980,2712920,34747433
2011:Q3,age70plus,14240864,4024426,3309225,715201,10216438,1828262,392431,1217575,849264,368311,265258,208343,56915,2666910,245857,37039,239033,1832884,1264650,226539,803444,799111,555684,132741,18323,92363,4333,13437420,18863201
2011:Q3,age55to69,32468746,8115681,6595001,1520680,24353065,2596872,862546,1816943,1330983,485959,629172,573166,56006,4946862,524579,861181,1979821,6989966,2819039,326084,3459635,3449930,2593840,546582,72100,237409,9705,29009111,29394624
2011:Q3,age40to54,22449761,7599377,6111636,1487742,14850384,1849449,320925,842110,579323,262788,148558,134033,14525,3219949,435515,613528,1727300,3233846,2209254,249951,5497418,5488954,4292623,1006204,39039,151088,8464,16952343,35906003
2011:Q3,ageunder40,6017994,3182580,2275575,907006,2835414,599465,48727,53877,53877,0,25973,18412,7561,517078,150043,76007,365127,389763,474076,135276,3424535,3421565,2366247,1016648,18830,19841,2970,2593459,34826537
2011:Q4,age70plus,14632912,4046875,3325143,721732,10586037,1890964,402190,1243147,866830,376317,258672,203291,55380,2870586,255165,38598,255365,1854303,1281278,235771,801136,796895,554565,137675,18411,86243,4241,13831777,18970388
2011:Q4,age55to69,33111693,8118746,6587056,1531690,24992947,2641648,887937,1817481,1325785,491695,593522,537329,56193,5260270,545404,889112,2073205,7094777,2852355,337236,3485699,3475842,2609705,565099,77763,223275,9857,29625994,29716783
2011:Q4,age40to54,22583040,7439056,5964748,1474308,15143984,1861861,312124,815133,562865,252268,149958,133521,16437,3359987,437438,621785,1820044,3226405,2285722,253527,5453351,5445027,4241468,1015111,42314,146134,8324,17129689,35810160
2011:Q4,ageunder40,6158128,3165945,2249021,916924,2992183,639936,49365,53533,53533,0,20393,12378,8015,577776,150527,78495,391872,393342,497569,139374,3429963,3426983,2349200,1038340,20800,18642,2981,2728165,34917410
2012:Q1,age70plus,15221377,4094323,3357383,736940,11127054,1936863,390872,1253159,839593,413566,279672,227640,52032,3313270,255547,42150,279796,1878974,1262656,234097,823435,818581,567594,138035,16704,96248,4854,14397943,19081079
2012:Q1,age55to69,33955038,8114407,6570580,1543827,25840632,2659737,867656,1746649,1218531,528118,573513,519333,54180,5901592,554997,944371,2216892,7210693,2826349,338183,3494916,3484286,2606599,560589,75633,241465,10631,30460122,30048825
2012:Q1,age40to54,22807943,7247850,5788189,1459661,15560092,1848632,286475,778360,518446,259915,155524,137060,18465,3647650,431929,644145,1958623,3222732,2336231,249790,5390606,5381874,4198123,1003845,39109,140797,8732,17417337,35712051
2012:Q1,ageunder40,6348612,3159242,2220756,938486,3189369,667240,46585,62866,62866,0,18759,10560,8199,692325,150013,83019,429030,397828,502907,138798,3400858,3397835,2315645,1042573,19719,19898,3023,2947754,35015568
2012:Q2,age70plus,15250092,4132023,3394235,737788,11118069,1965954,382440,1326998,931826,395172,306739,258074,48665,3163813,248261,40276,275468,1891712,1282829,233579,829558,824076,569359,143007,15599,96110,5482,14420534,19195175
2012:Q2,age55to69,34040926,8202404,6642028,1560376,25838521,2650635,853402,1891286,1384556,506730,558037,506060,51978,5731927,554756,926410,2174808,7291917,2865109,340234,3519957,3508533,2615767,577283,76212,239270,11424,30520969,30387252
2012:Q2,age40to54,22673351,7264049,5811773,1452276,15409303,1810403,264547,782271,548097,234175,161719,141492,20226,3552739,420237,627184,1925176,3201175,2417035,246816,5336789,5327650,4144750,1009008,38158,135734,9140,17336562,35613141
2012:Q2,ageunder40,6404250,3212490,2273966,938524,3191760,681012,44381,45549,45549,0,17970,9658,8312,675644,148642,82003,429887,398801,529157,138715,3395497,3392433,2291953,1061170,19700,19609,3064,3008753,35116523
2012:Q3,age70plus,15753662,4195358,3455087,740270,11558305,2000642,396610,1396265,933745,462520,324395,278616,45778,3390438,251587,41878,290280,1911945,1319910,234354,827575,822009,560648,147055,14519,99786,5566,14926088,19312577
2012:Q3,age55to69,34856852,8341222,6765407,1575814,26515631,2646949,888712,1915959,1341526,574433,538689,488520,50169,6077688,568343,955655,2253566,7395123,2931451,343495,3569444,3557697,2639276,596677,76945,244800,11747,31287408,30728567
2012:Q3,age40to54,22945657,7264382,5820939,1443443,15681275,1777844,261159,780780,522460,258320,166050,144359,21690,3694059,417090,635100,2003658,3189855,2510997,244682,5281897,5272772,4085518,1019236,37334,130684,9125,17663760,35514895
